code,name,category,pe,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
MSTR,"MicroStrategy, Inc.",软件,17.68441079,0,17643000.0,90908000.0,106000000.0,5035000.0
DM,多兰传媒,,12.75999985,0,155000000.0,224000000.00000003,194000000.0,26300000.0
GPI,汽车一组,零售,11.73313362,0,213000000.0,147000000.0,93999000.0,93004000.0
OXM,牛津工业,,29.80317283,65090000.0,52461000.0,30562000.0,45758000.0,45291000.0
AKO.A,Embotelladora Andina SA,饮料,,0,119001000000.0,92049000000.0,88098000000.0,75807000000.0
STBA,"S&T Bancorp, Inc.",银行,22.14634272,0,72968000.0,71392000.0,67081000.0,57910000.0
SYNA,"Synaptics, Inc.",计算机硬件,41.32110049,-124000000.0,48800000.0,72200000.0,110000000.00000001,46700000.0
PBYI,"Puma Biotechnology, Inc.",生物技术和制药,-5.05428248,0,-292000000.0,-276000000.0,-239000000.0,-142000000.0
IMPV,"Imperva, Inc.",软件,-20.82568814,0,22869000.0,-70279000.0,-48882000.0,-59176000.0
FSS,联邦信号,多元化制造商,37.12676255,0,61600000.0,43800000.0,63500000.0,63700000.0
VRTU,Virtusa Corp.,,116.06521396,8948000.0,16257000.0,45020000.0,42446000.0,34375000.0
NEXA,Nexa Resources SA,,,0,165000000.0,111000000.00000001,-140000000.0,-27037000.0
TSRO,"TESARO, Inc.",生物技术和制药,-3.53997543,0,-496000000.0,-374000000.0,-248000000.0,-171000000.0
BKD,布鲁克代尔高级护理,卫生保健设施,-3.733945,0,-572000000.0,-405000000.0,-458000000.0,-149000000.0
KN,Knowles Corp.,,-36.45833415,0,68300000.0,-42300000.0,-234000000.0,-87000000.0
CJ,"C&J Energy Services, Inc.",,-2.88847108,0,321000000.0,-944000000.0,-873000000.0,68823000.0
RFT,RAIT Financial Trust,,-153.72727217,0,-152000000.0,50073000.0,63493000.0,-290000000.0
CAL,"Caleres, Inc.",,23.94736973,87231000.0,66086000.0,81824000.0,82943000.0,37896000.0
VCO,智利干露酒庄,饮料,21.65979341,0,49990000000.0,48530000000.0,50362000000.0,43651000000.0
WSFS,WSFS Financial Corp.,银行,24.02912688,0,50244000.0,64080000.0,53533000.0,53757000.0
PVG,"Pretium Resources, Inc.",采矿,-24.48571383,0,0,-80411000.0,-534000.0,-12445000.0
IPCC,Infinity Property & Casualty Corp.,保险,36.80412341,0,45384000.0,43085000.0,51481000.0,57201000.0
GME,游戏驿站,零售,4.50882338,34700000.0,353000000.0,403000000.0,393000000.0,354000000.0
SGMO,"Sangamo Therapeutics, Inc.",生物技术和制药,-15.04902026,0,-54568000.0,-71658000.0,-40703000.0,-26417000.0
IBP,"Installed Building Products, Inc.",,40.12194936,0,41140000.0,38436000.0,26517000.0,13932000.0
MHLA,Maiden Holdings Ltd.,,,0,-170000000.0,48138000.0,124000000.0,102000000.0
RAD,来德爱,零售,18.25000088,943000000.0,4053000.0,165000000.0,2109000000.0,249000000.00000003
ECOL,"US Ecology, Inc.",,45.15923513,0,49365000.0,34252000.0,25611000.0,38236000.0
NPO,"EnPro Industries, Inc.",,-40.32258034,0,540000000.0,-40100000.0,-20900000.0,22000000.0
UVE,"Universal Insurance Holdings, Inc.",保险,15.96774188,0,107000000.0,99410000.0,106000000.0,72988000.0
TNH,特拉制氮化学,化学制品,11.06192324,0,154000000.0,209000000.0,307000000.0,370000000.0
AROC,"Archrock, Inc.",,-14.99999978,0,18410000.0,-65243000.0,-126000000.0,88661000.0
AIR,AAR公司,,32.64963459,15600000.0,56500000.0,47700000.0,10200000.0,72900000.0
MATX,"Matson, Inc.",,19.56756773,0,231999999.99999997,81400000.0,103000000.0,70800000.0
BOBE,鲍勃·埃文斯农场,零售,84.62637353,0,126000000.0,24222000.0,16553000.0,33685000.0
CORE,科尔.马克控股,,28.7264973,0,33500000.0,54200000.0,51500000.0,42700000.0
AAWW,阿特拉斯航空全球控股公司,运输,36.29518145,0,223000000.0,41516000.0,7286000.0,102000000.0
TYG,陆龟能源基建基金,股权,13.4838706,0,-112999999.99999999,106000000.0,-839000000.0,234000000.0
OCLR,"Oclaro, Inc.",半导体,27.39393819,62453000.0,128000000.0,8580000.0,-56692000.0,17819000.0
UTG,Reaves Utility Income Fund,股权,6.25844895,0,167000000.0,173000000.0,-18272900.0,187000000.0
NVGN,Novogen Limited,制药,-5.76363638,0,0,0,0,0
BMI,"Badger Meter, Inc.",,47.3873854,0,34571000.0,32295000.0,25938000.0,29678000.0
BUSE,First Busey Corp.,银行,22.3928578,0,62726000.0,49694000.0,39006000.0,32774000.0
ACIA,"Acacia Communications, Inc.",,11.67701806,0,38508000.0,132000000.0,40520000.0,13520000.0
BGC,通用电缆,,-15.87301599,0,-54700000.0,-93500000.0,-136000000.0,-643000000.0
ABG,阿斯伯里汽车集团,零售,10.10135122,0,139000000.0,167000000.0,169000000.0,112000000.00000001
ICFI,ICF国际,,33.645832,0,62876000.0,46584000.0,39369000.0,40030000.0
FTAI,Fortress Transportation & Infrastructure Investors LLC,,-67.99999956,0,-23240000.0,-40598000.0,-28631000.0,2918000.0
CSTM,Constellium NV,,-282.50001108,0,-31000000.0,-4000000.0,-552000000.0,54000000.0
SFL,Ship Finance International Ltd.,,9.33120964,0,101000000.0,146000000.0,200999999.99999997,123000000.0
SIM,Grupo SIMEC SAB de CV,,7.8135599,0,1722000000.0,4343000000.0,-3261000000.0,518000000.0
TY,Tri-Continental Corp.,股权,8.56656344,0,281000000.0,185000000.0,-32229800.0,146000000.0
PBI,必能宝公司,计算机硬件,16.48979544,0,261000000.0,112000000.00000001,426000000.0,352000000.0
BMCH,"BMC Stock Holdings, Inc.",,48.8043486,0,57425000.0,30880000.0,-4831000.0,94032000.0
EFII,电子影像,计算机硬件,35.68421258,0,-15345000.0,44949000.0,32199000.0,33714000.0
NP,尼拿纸业,,21.13207625,0,80300000.0,73000000.0,51100000.0,68700000.0
PATK,"Patrick Industries, Inc.",,16.8543947,0,85718000.0,55577000.0,42219000.0,30674000.0
SNHY,Sun Hydraulics Corp.,,54.73563066,0,31558000.0,33138000.0,0,43775000.0
TIVO,TiVo Corp.,家具家饰,34.85714291,0,-37956000.0,32661000.0,-4292000.0,-69744000.0
GTN,格林电视,媒体,19.65116202,0,262000000.0,62273000.0,39301000.0,48061000.0
CORT,Corcept医疗,制药,184.57142888,0,129000000.0,8140000.0,-6408000.0,-31383000.0
NBLX,Noble Midstream Partners LP,,52.31111453,0,164000000.0,85502000.0,38042000.0,-15091000.0
TBPH,"Theravance Biopharma, Inc.",,-6.37558648,0,-285000000.0,-191000000.0,-182000000.0,-237000000.0
WTFCM,Wintrust Financial Corp.,,7.3323493,0,0,0,0,0
SPH,Suburban Propane Partners LP,油气,40.54999826,0,37995000.0,14440000.0,84352000.0,94509000.0
LZB,La-Z-Boy家具,家具家饰,19.93749946,81595000.0,86984000.0,80963000.0,71971000.0,56380000.0
LPSN,"LivePerson, Inc.",软件,-54.23913111,0,-18191000.0,-25873000.0,-26444000.0,-7348000.0
CEPU,Central Puerto SA,,,0,3494000000.0,1769000000.0000002,1342000000.0,318000000.0
SPXC,SPX Corp.,,-17.14356505,0,89300000.0,-67600000.0,-117000000.0,384000000.0
WINS,"Wins Finance Holdings, Inc.",,125.1999996,0,20349800.0,12117400.0,26072700.0,7518900.0
CTB,库珀轮胎与橡胶,汽车制造,6.59645199,0,96745000.0,250999999.99999997,216000000.0,237000000.0
MMYT,MakeMyTrip Ltd.,媒体内容,-14.97500038,-220000000.00000003,-110000000.00000001,-88542000.0,-18358000.0,-20905000.0
UVV,环球烟草,农业,14.24821001,115999999.99999999,112999999.99999999,118000000.0,120000000.0,155000000.0
MSCA,Main Street Capital Corp.,,9.6591761,0,0,139000000.0,104000000.0,101000000.0
UXIN,优信集团,,,0,-2748000000.0,-1393000000.0,0,0
EWA,澳大利亚ETF-iShares MSCI,债务\r,82.14285679,0,276000000.0,178000000.0,-540000000.0,329000000.0
PGEM,"Ply Gem Holdings, Inc.",,19.68181741,0,68327000.0,75487000.0,32288000.0,-31269000.0
EVV,Eaton Vance Limited Duration Income Fund,股权,9.31386875,74745000.0,202000000.0,-35146000.0,74981200.0,112999999.99999999
BXMX,Nuveen S&P 500 Buy-Write Income Fund,,12.8918921,0,181000000.0,114999999.99999999,71480700.0,32104800.0
NSA,National Storage Affiliates Trust,,94.51612584,0,45998000.0,24866000.0,4796000.0,-16357000.0
GHG,格林酒店集团,,,0,285000000.0,266000000.0,236000000.0,0
CUDA,梭子鱼网络,软件,144.94737506,0,10235000.0,-4422000.0,-67498000.0,-4387000.0
TRHC,"Tabula Rasa Healthcare, Inc.",,-123.57628289,0,14296000.0,-6250000.0,-2864000.0,-1107000.0
SRCE,1st Source Corp.,银行,25.56306273,0,68051000.0,57786000.0,57486000.0,58069000.0
MEI,"Methode Electronics, Inc.",汽车制造,16.23983746,57200000.0,92900000.0,84600000.0,101000000.0,96200000.0
KRA,科腾制药,化学制品,13.4518946,0,92646000.0,105000000.0,-12529000.0,1210000.0
SAFT,"Safety Insurance Group, Inc.",保险,22.49414601,0,62387000.0,64585000.0,-13853000.0,59354000.0
CBLK,"Carbon Black, Inc. (Massachusetts)",,,0,-55827000.0,-44554000.0,-38652000.0,0
SGZA,"Selective Insurance Group, Inc.",,9.29855542,0,169000000.0,158000000.0,166000000.0,142000000.0
MMI,摩托罗拉移动控股公司,电信,22.81927821,0,51524000.0,64657000.0,66350000.0,49531000.0
HRI,"Herc Holdings, Inc.",,-73.27143113,0,160000000.0,-19700000.0,111000000.00000001,89700000.0
PRTY,"Party City Holdco, Inc.",,15.45918298,0,215000000.0,117000000.0,10459000.0,56123000.0
BITA,易车网,媒体内容,-17.93750006,0,-1427000000.0,-338000000.0,-385000000.0,490000000.00000006
KRG,凯特地产信托,房地产信托投资基金,1745.0001153,0,13888000.0,3116000.0,29315000.0,-4676000.0
STRA,"Strayer Education, Inc.",,40.22429707,0,20612000.0,34802000.0,40023000.0,46356000.0
AMWD,美国伍德马克公司,,20.37897197,63141000.0,71199000.0,58723000.0,35499000.0,20461000.0
PTY,太平洋投资管理成长基金,股权,28.10937527,0,237000000.0,46800000.0,36568500.0,151000000.0
WPG,"Washington Prime Group, Inc.",,27.00000051,0,231999999.99999997,77416000.0,-104000000.0,204999999.99999997
WNRL,WESTERN REFINING LOGISTICS LP,,18.92857187,0,0,0,0,0
BRKL,布鲁克赖恩银行,银行,24.32432401,0,53619000.0,55224000.0,52368000.0,45325000.0
PPDF,拍拍贷集团公司,,,0,1083000000.0,501000000.0,-72140000.0,0
FRAC,"Keane Group, Inc.",,-6.18224247,0,-28223000.0,-187000000.0,-64642000.0,-45586000.0
USPH,"U.S. Physical Therapy, Inc.",健康护理服务,59.1968928,0,27724000.0,26268000.0,26489000.0,25314000.0
SEND,"SendGrid, Inc.",,,0,-6253000.0,-3908000.0,-5854000.0,-12960000.0
AXGN,"AxoGen, Inc.",,-80.31914914,0,-10445500.0,-14411099.999999998,-13356400.000000002,-17710500.0
SCHL,学乐集团,媒体内容,31.03007453,-5000000.0,52300000.0,40500000.0,295000000.0,44400000.0
EIG,Employers控股,保险,13.59567874,0,101000000.0,107000000.0,94400000.0,101000000.0
MGR,Affiliated Managers Group Inc Pfd,,2.97316225,0,0,0,0,0
IPHI,Inphi Corp.,半导体,14.59999932,0,-74904000.0,99456000.0,-13551000.0,-22608000.0
ARLO,"Arlo Technologies, Inc.",,,0,0,0,0,0
GIMO,Gigamon Inc.,,29.38931426,0,0,0,0,0
GNL,"Global Net Lease, Inc.",,26.02439066,0,23586000.0,47577000.0,-2015000.0,-53594000.0
ROCK,"Gibraltar Industries, Inc.",建筑材料,42.76190816,0,62560000.0,33675000.0,23448000.0,-81824000.0
ILF,拉美国家40 ETF-iShares S&P,股权,-9.04451056,191000000.0,193000000.0,-75533300.0,-174000000.0,-185000000.0
TRS,瑞奇包装系统,多元化制造商,-35.45454651,0,30960000.0,-39800000.0,-33400000.0,69280000.0
CBPX,"Continental Building Products, Inc.",,36.0185185,0,59848000.0,44024000.0,16736000.0,15891000.0
DIN,"Dine Brands Global, Inc.",零售,15.06379026,0,-331000000.0,97992000.0,105000000.0,36453000.0
INN,"Summit Hotel Properties, Inc.",房地产信托投资基金,13.64000034,0,99521000.0,108000000.0,125000000.0,20923000.0
LXFT,"Luxoft Holding, Inc.",,22.36702093,57013000.0,62638000.0,70251000.0,63149000.0,51230000.0
MTSI,"MACOM Technology Solutions Holdings, Inc.",半导体,72.96666173,0,-169000000.0,1434000.0,48589000.0,-15323000.0
SBCF,Seacoast Banking Corp. of Florida,银行,38.71795112,0,42865000.0,29202000.0,22141000.0,5696000.0
UNT,Unit Corp.,油气,-9.71217687,0,118000000.0,-136000000.0,-1036999999.9999999,136000000.0
NMIH,"NMI Holdings, Inc.",,20.04629515,0,22050000.0,64001000.0,-27793000.0,-48906000.0
CTRE,"CareTrust REIT, Inc.",,34.84615674,0,25874000.0,29353000.0,10034000.0,-8143000.0
INVA,"Innoviva, Inc.",,26.39622741,0,134000000.00000001,59536000.0,-18760000.0,-168000000.0
OCFC,OceanFirst Financial Corp.,储蓄及贷款\r,29.93877508,0,42470000.0,23046000.0,20322000.0,19920000.0
CAAP,Corporacion America Airports SA,,,0,66891000.0,29240000.0,114999999.99999999,0
DPLO,"Diplomat Pharmacy, Inc.",,45.35714246,0,15188000.0,25020000.0,24772000.0,4551000.0
QSII,"Quality Systems, Inc.",软件,-439.79998887,2420000.0,18241000.0,5657000.0,27332000.0,15680000.0
PWV,Invesco Dynamic Large Cap Value ETF,股权,8.34589745,58392800.0,194000000.0,-23757900.0,74653800.0,122000000.0
GKOS,Glaukos Corp.,,334.74999222,0,-92000.0,4522000.0,-38321000.0,-14057000.0
LBRT,"Liberty Oilfield Services, Inc.",,,0,130000000.0,-60560000.0,-9061000.0,0
SPN,"Superior Energy Services, Inc.",,-1.55384621,0,-206000000.0,-886999999.9999999,-1855000000.0,258000000.0
ARCO,"Arcos Dorados Holdings, Inc.",零售,17.972973,0,129000000.0,78988000.0,-51369000.0,-109000000.00000001
AZZ,宜易贸易有限公司,,21.47410428,45169000.0,61264000.0,75544000.0,65616000.0,59597000.0
RAVN,"Raven Industries, Inc.",多元化制造商,69.82142555,41019000.0,20192000.0,4848000.0,31796000.0,42902000.0
OSIS,"OSI Systems, Inc.",电子,73.18868492,0,21076000.0,26157000.0,65151000.0,47894000.0
BJRI,BJs餐饮,零售,35.50531924,44780000.0,45557000.0,0,45325000.0,27397000.0
APOG,远地点企业公司,建筑材料,17.41052652,79488000.0,85790000.0,65342000.0,50516000.0,27986000.0
IMAX,IMAX Corp.,电子,53.33333409,0,12518000.0,39320000.0,64624000.0,42169000.0
WEB,"Web.com Group, Inc.",,350.00000782,0,53629000.0,3990000.0,89961000.0,-12458000.0
MPSX,MULTI PACKAGING SOLUTIONS INTERNATIONAL LTD,,150.00000335,0,0,0,0,0
SASR,"Sandy Spring Bancorp, Inc.",银行,19.68499947,0,53209000.0,48250000.0,45355000.0,38200000.0
CPK,切萨皮克气业,天然气\r,29.8426579,0,58124000.0,44675000.0,41140000.0,36092000.0
BHVN,Biohaven Pharmaceutical Holding Co. Ltd.,,,0,-139000000.0,-63534000.0,-10066000.0,-1511000.0
MGRC,McGrath RentCorp,商业服务,36.08124918,0,154000000.0,38251000.0,40470000.0,45709000.0
MCRN,Milacron Holdings Corp.,,45.95348814,0,1100000.0,30500000.0,-38800000.0,-14900000.0
CNNE,"Cannae Holdings, Inc.",,,0,92500000.0,-11900000.0,-7300000.0,272000000.0
NE,诺布尔,油气,-1.47120418,0,-494000000.00000006,-858000000.0,583000000.0,83316000.0
PZZA,"Papa John\'s International, Inc.",,16.03284677,0,107000000.0,109000000.00000001,81964000.0,77697000.0
TNC,坦能,机械-多元,29.57528997,0,-6205000.0,46614000.0,32088000.0,50651000.0
DFP,"Flaherty & Crumrine Dynamic Preferred & Income Fund, Inc.",股权,7.35329344,0,0,0,0,0
IOVA,"Iovance Biotherapeutics, Inc.",,,0,-92064000.0,-52894000.0,-27660000.0,-12035000.0
MCX,Medley Capital Corp.,,,0,-15076600.0,-27962100.0,-14757800.0,52158200.0
SXI,Standex International Corp.,,28.91999919,0,46545000.0,52056000.0,54743000.0,42866000.0
AKS,AK钢铁控股公司,钢铁,-145.66666611,0,67600000.0,58200000.0,-446000000.0,-34100000.0
GSM,Ferroglobe PLC,采矿,-9.99999985,0,-5822000.0,-359000000.0,-58472000.0,31731000.0
MCV,Medley Capital Corp.,,,0,-15076600.0,-27962100.0,-14757800.0,52158200.0
IBKCO,IBERIABANK Corp.,,6.24418586,0,0,0,0,0
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",股权,13.48387082,0,123000000.0,101000000.0,95162900.00000001,413999999.99999994
SYX,"Systemax, Inc.",零售,-41.77272559,0,40400000.0,-32600000.0,-99800000.0,-37500000.0
IBKCP,IBERIABANK Corp.,,6.22790686,0,0,0,0,0
PLYA,Playa Hotels & Resorts NV,,-26.84615552,0,-241000.0,20216000.0,9711000.0,-38216000.0
BSIG,Brightsphere Investment Group Plc,,,0,9100000.0,126000000.0,155000000.0,-43800000.0
KRNY,卡尼金融储蓄,储蓄及贷款\r,62.27272674,19596000.0,18603000.0,15822000.0,5629000.0,10188000.0
PLUS,正羽科技,互联网,28.23863695,55122000.0,50556000.0,44747000.0,45840000.0,35273000.0
MYOV,Myovant Sciences Ltd.,,-77.77777469,-143000000.0,-83440000.0,-9942000.0,0,0
TILE,"Interface, Inc.",,27.59036154,0,54162000.0,72418000.0,0,24808000.0
STFC,State Auto Financial Corp.,保险,63.41999817,0,-10700000.0,21000000.0,51200000.0,107000000.0
RVT,"Royce Value Trust, Inc.",股权,4.92771113,0,239000000.0,272000000.0,-105000000.0,-409500.0
BV,"Bazaarvoice, Inc.",互联网,-75.86956716,0,-15941000.0,-25339000.0,-34421000.0,-63166000.0
FBK,FB Financial Corp.,,21.68137273,0,52398000.0,40591000.0,47856000.0,22356000.0
MNR,Monmouth Real Estate Investment Corp.,房地产信托投资基金,52.8437507,0,40271100.0,32494500.0,25605800.0,19845300.0
GTN.A,格林电视,媒体内容,47.65625107,0,262000000.0,62273000.0,39301000.0,48061000.0
QURE,uniQure NV,生物技术和制药,-12.42662083,0,-79260000.0,-73374000.0,-82083000.0,-49777000.0
SPYV,SPDR Portfolio S&P 500 Value ETF,股权,2.30118706,0,42990500.0,8282800.0,9864000.0,33164500.0
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,股权,-34.63725734,0,279000000.0,-39001200.0,49529300.0,150000000.0
BATRA,Liberty Media Corp. Liberty Braves,,-21.12799988,0,0,0,0,0
MITL,Mitel Networks Corp.,软件,-6.32947959,0,-49700000.0,-217000000.0,-20700000.0,-7300000.0
EIGI,"Endurance International Group Holdings, Inc.",,-17.09090803,0,-99784000.0,-81229000.0,-25770000.0,-50852000.0
RMR,"RMR Group, Inc.",,30.51470556,0,109000000.00000001,122000000.0,77421000.0,10293000.0
BATRK,Liberty Media Corp. Liberty Braves,,-21.00800018,0,0,0,0,0
KTOS,克瑞拓斯安全防卫,,-13.050505,0,-42700000.0,-60500000.0,19800000.0,-78000000.0
INFN,英飞朗,计算机硬件,-51.35293794,0,-195000000.0,-24430000.0,50950000.0,13659000.0
IMGN,"ImmunoGen, Inc.",生物技术和制药,-4.94475143,0,-96012000.0,-145000000.0,-60739000.0,-71364000.0
KCG,骑士资本,,6.73400667,0,0,0,0,0
OXSQL,Oxford Square Capital Corp.,,,0,0,0,0,0
ACOR,阿索尔达生物制药公司,生物技术,-36.62337852,0,-223000000.0,-35603000.0,11058000.0,17672000.0
BFS,"Saul Centers, Inc.",,39.2368422,0,60668000.0,56720000.0,52931000.0,57988000.0
HYT,HYT基金,股权,14.70833296,0,167000000.0,90985600.0,-55060700.0,182000000.0
BNCL,Beneficial Mutual银行,储蓄及贷款\r,52.05882523,0,23924000.0,25469000.0,22893000.0,18033000.0
NEW,Puxin Ltd,,,0,-397000000.0,-128000000.0,0,0
HLX,螺旋能源,油气服务,-12.24657445,0,30052000.0,-81445000.0,-377000000.0,196000000.0
WK,"Workiva, Inc.",,-28.4259255,0,-44426000.0,-43977000.0,-43399000.0,-41154000.0
WAFDW,"Washington Federal, Inc.",储蓄及贷款\r,,0,0,0,0,0
QUOT,"Quotient Technology, Inc.",,-60.43477985,0,-15077000.0,-19479000.0,-26730000.0,-23444000.0
EFSC,Enterprise Financial Services Corp.,银行,23.67219801,0,48190000.0,48837000.0,38450000.0,27173000.0
KEM,KEMET Corp.,半导体,-52.27272756,254999999.99999997,47989000.0,-53629000.0,-14143000.0,-68503000.0
CPLG,"CorePoint Lodging, Inc.",,,0,152000000.0,-1103000.0,26712000.0,-333000000.0
INST,"Instructure, Inc.",,-19.73958457,0,-49822000.0,-53568000.0,-52978000.0,-41427000.0
GLOG,GasLog Ltd.,,-41.79487137,0,84209000.0,28051000.0,53668000.0,50765000.0
KMPA,Kemper Corp.,,77.54242329,0,121000000.0,16800000.0,0,114999999.99999999
TMP,Tompkins Financial Corp.,银行,22.14577863,0,52622000.0,59471000.0,58552000.0,52172000.0
TPRE,Third Point Reinsurance Ltd.,保险,50.7692319,0,282000000.0,28876000.0,-87439000.0,56710000.0
IPXL,Impax制药,制药,-2.75602404,0,-469000000.00000006,-472000000.0,38997000.0,57353000.0
WAIR,"Wesco Aircraft Holdings, Inc.",存储\/仓储\r,15.5294111,0,-237000000.0,91378000.0,-155000000.0,102000000.0
TVTY,"Tivity Health, Inc.",,-9.69026474,0,63715000.0,-129000000.0,-31318000.0,-5561000.0
HESM,Hess Midstream Partners LP,,,0,217000000.0,204999999.99999997,193000000.0,32900000.0
WIFI,"Boingo Wireless, Inc.",互联网,-43.08333226,0,-18776000.0,-26983000.0,-22178000.0,-18767000.0
TICCL,TICC Capital Corp.,,,0,0,0,0,0
BTZ,BTZ信托,股权,10.266666,-31094400.0,118000000.0,130000000.0,-6906000.0,145000000.0
PRIM,Primoris Services Corp.,控股公司-多元经营\r,49.76470517,0,76850000.0,27725000.0,37151000.0,63682000.0
MXL,"MaxLinear, Inc.",半导体,20.92307733,0,-9187000.0,61292000.0,-42331000.0,-7041000.0
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,环球,39.45161112,0,212000000.0,33414600.0,46651200.0,34783700.0
CNXM,CNX Midstream Partners LP,,,0,134000000.00000001,130000000.0,115999999.99999999,64827000.0
CHS,"Chico\'s FAS, Inc.",零售,14.59420251,101000000.0,91229000.0,1946000.0,64641000.0,65883000.0
GOGL,Golden Ocean Group Ltd.,,-6.7238806,0,-2348000.0,-128000000.0,-221000000.0,15995000.0
VHI,瓦利化工,化学制品,-76.59999733,0,303000000.0,-3000000.0,-171000000.0,79500000.0
CMCM,猎豹移动公司,软件,-101.11111133,0,1376000000.0,-56707000.0,175000000.0,71305000.0
CURO,CURO Group Holdings Corp.,,,0,49153000.0,65444000.0,17769000.0,0
SCSS,Select Comfort Corporation,家具家饰,29.54545391,0,0,0,0,0
