code,name,category,pe,2014-12-31,2015-12-31,2016-12-31,2017-12-31
AKO.B,Embotelladora Andina SA,,23.71153918,0.0825,0.1035,0.1093,0.1463
RFTA,Rait Financial Trust,,-189.99999756,-0.4348,0.0765,0.1091,-0.5891
UXIN,优信集团,,,0.0,0.0,-4.1958,-11.4979
EAT,布林克国际,,13.72136205,2.4408,-2.4853,-0.8894,-0.3057
TTMI,TTM科技,电子,55.17647068,0.0205,-0.031,0.0,0.0429
FOE,费罗,化学制品,-92.19999695,0.2566,0.1948,-0.078,0.1618
FIVN,"Five9, Inc.",软件,-146.17390575,-0.905,-0.9832,-0.3911,-0.1915
CHSP,Chesapeake Lodging Trust,,28.38938227,0.0563,0.0558,0.0645,0.0727
PNK,"Pinnacle Entertainment, Inc.",,-4.26957619,0.1515,0.1308,1.2252,-0.1924
NAC,NAC股息基金,债务\r,6.3476193,-0.0227,0.0968,0.0643,-0.0041
CVCO,卡寇工业,,56.96000163,0.0645,0.0744,0.0809,0.0963
SAIA,"Saia, Inc.",运输,40.42780657,0.1417,0.1285,0.0994,0.1564
CLBK,"Columbia Financial, Inc.",,,0.0,0.0,0.0749,0.0653
BIG,必乐透公司,,13.69578378,0.1387,0.1443,0.1986,0.235
ENTA,"Enanta Pharmaceuticals, Inc.",生物技术和制药,-199.88000488,0.2296,0.3333,0.0799,0.0586
ISCA,国际赛道,娱乐,26.50602463,0.0501,0.0407,0.0545,0.076
EWU,英国ETF-iShares MSCI,资产配置,20.65269615,0.1308,-0.1797,-0.0762,0.1005
MINI,"Mobile Mini, Inc.",存储\/仓储\r,40.61320902,0.0519,0.0073,0.0642,0.1415
CNS,科恩-斯蒂尔斯金融,,20.55500031,0.3307,0.2648,0.3476,0.2863
IPAR,依特香水,,57.38317618,0.0748,0.0819,0.0894,0.0968
GHDX,"Genomic Health, Inc.",卫生保健设施,-129.23809637,-0.1684,-0.2379,-0.0892,-0.0205
CWT,California Water Service Group,,39.55445657,0.0905,0.0701,0.0739,0.0969
CISN,Cision Ltd.,,,0.0,0.4374,0.2734,-0.3892
OTTR,奥特泰尔,电力,29.99999926,0.1007,0.0981,0.093,0.1039
EGHT,"8x8, Inc.",电信,-686.66669473,0.009,0.0071,-0.0186,-0.0164
TR,"Tootsie Roll Industries, Inc.",,28.2857163,0.091,0.0946,0.0945,0.1099
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,股权,91.2142886,0.1204,0.0568,0.0125,0.1532
BRC,布雷迪,,20.02717272,-0.0627,0.0051,0.1326,0.1366
IOSP,英诺斯派材料,化学制品,23.45345353,0.163,0.1983,0.1243,0.0778
XON,Intrexon Corp.,,-9.31645561,-0.2093,-0.1248,-0.3339,-0.2322
AXL,美国车桥,汽车制造,5.56209176,1.2655,0.7815,0.4782,0.2195
ACAD,阿卡迪亚,生物技术和制药,-6.50427386,-0.2993,-0.82,-0.5232,-0.8627
GBX,格林布赖尔,,13.50114452,0.2613,0.3071,0.2802,0.1317
MTOR,美驰,,3.53870987,-0.4342,-0.1006,-3.0914,1.1119
NYLD,"NRG Yield, Inc.",,31.55172373,0.0244,0.0263,0.0023,-0.0145
NYLD.A,"NRG Yield, Inc.",,,0.0244,0.0263,0.0023,-0.0145
NSIT,"Insight Enterprises, Inc.",,22.70689734,0.105,0.1106,0.1188,0.1076
IYG,iShares US Financial Services ETF,股权,15.64982744,0.1754,0.1291,-0.1303,0.1712
PBH,普雷斯蒂奇,家庭产品\/用品\r,26.9925911,0.129,0.1246,0.1343,0.0843
FI,Frank\'s International NV,,-10.93506531,0.1555,0.073,-0.119,-0.1425
ABAX,爱贝斯公司,医疗保健产品,55.70469763,0.0731,0.1242,0.134,0.123
DRQ,德久普公司,,20.28339996,0.1679,0.145,0.0687,-0.0781
MLI,木勒工业,,18.7356312,0.1296,0.1028,0.1066,0.1623
DNOW,"NOW, Inc.",,-7.94036648,0.059,-0.3578,-0.1978,-0.0439
SIMO,慧荣科技股份有限公司,半导体,17.40705236,0.1463,0.1751,0.2506,0.1517
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,股权,8.08539855,0.1404,0.0662,0.0474,0.1974
SIR,Select Income REIT,房地产信托投资基金,16.05384739,0.0716,0.0357,0.0559,0.0336
NXTM,"NxStage Medical, Inc.",,-401.14285435,-0.1266,-0.0838,-0.0362,-0.0719
HNI,HNI Corp.,,22.70212788,0.0,0.1474,0.2201,0.1746
IOO,iShares Global 100 ETF,环球,4.54786717,0.1397,0.0217,-0.0387,0.154
ALX,亚历山大公司,房地产信托投资基金,21.58840928,0.1952,0.2179,0.245,0.234
INT,全球燃料服务,零售,15.18784566,0.1185,0.0897,0.0649,-0.0978
ARNA,阿里那制药公司,生物技术,-420.22220213,-1.278,-2.0171,-0.5668,-0.448
NWN,西北天然气,天然气\r,30.44811629,0.0765,0.0688,0.0693,-0.0749
BHLB,"Berkshire Hills Bancorp, Inc.",银行,21.75532002,0.0476,0.0558,0.0537,0.0369
RETA,"Reata Pharmaceuticals, Inc.",,-228.74194554,-0.0025,0.0053,0.029,0.3243
NEXA,Nexa Resources SA,,,-0.0071,-0.0397,0.0334,0.0567
TUP,特百惠,,8.39682541,1.1505,1.1553,1.0516,2.2269
MRC,"MRC Global, Inc.",,-18.63636323,0.1031,-0.2525,-0.0742,0.0449
DYN,戴纳基,,-1.30981603,-0.0883,0.0161,-0.6101,0.038
NWBI,"Northwest Bancshares, Inc. (Pennsylvania)",银行,36.59183665,0.0583,0.0521,0.0424,0.0782
KALU,凯撒铝业,,21.78192523,0.0707,-0.3062,0.1139,0.0609
RMP,Rice Midstream Partners LP,,12.27891081,-0.0729,0.1025,0.1032,0.0705
CGG,CGG,,-0.09756983,-0.4177,-1.0648,-0.4987,-0.9735
TIME,"Time, Inc.",媒体内容,-37.75510131,0.0303,-0.487,-0.0333,0.0
MGLN,麦哲伦健康服务,卫生保健设施,23.30745416,0.0651,0.0268,0.0686,0.0862
CIG,Companhia Energ茅tica de Minas Gerais SA,电力,9.16666707,0.278,0.1901,0.0259,0.0699
GMLPP,Golar LNG Partners LP,,,0.0,0.0,0.0,0.0
PCRX,"Pacira Pharmaceuticals, Inc.",制药,-44.31372707,-0.0802,0.0085,-0.1733,-0.1527
MHLA,Maiden Holdings Ltd.,,,0.0822,0.0919,0.0354,-0.1379
DOOR,美森特,,20.83596261,-0.0464,0.0,-0.065,0.1576
JPS,Nuveen Preferred Securities Income Fund,股权,15.80701814,0.1169,0.055,0.0594,0.1411
AAT,"American Assets Trust, Inc.",,53.98610748,0.0406,0.065,0.0544,0.0475
FGL,FIDELITY &amp; GTY LIF,保险,11.56133819,0.0,0.0,0.0,0.0
IVR,景顺抵押资本,房地产信托投资基金,8.28787863,-0.0826,0.0503,0.1137,0.1329
FDP,戴尔蒙特新鲜制造,,8.6720554,0.0811,0.0,0.0379,0.0664
SLTB,"Scorpio Bulkers, Inc.",,-23.82242852,-0.0975,-0.5465,-0.1306,-0.0651
EGBN,伊格尔合众银行,银行,18.63636405,0.0874,0.1139,0.1159,0.1053
FWRD,福沃运输,运输,69.78889226,0.1318,0.109,0.0555,0.1638
SEAS,"SeaWorld Entertainment, Inc.",,-140.86665547,0.0861,0.0975,-0.0272,-0.7038
VRNS,"Varonis Systems, Inc.",,-93.20895404,-0.2041,-0.2546,-0.214,-0.1343
KAMN,Kaman Corp.,航空航天\/国防,31.11428538,0.1117,0.1113,0.104,0.0783
RXDX,"Ignyta, Inc.",生物技术和制药,-10.01858743,-0.7148,-0.6798,-1.0974,0.0
FANH,"Fanhua, Inc.",,73.68421145,0.0498,0.0626,0.0494,0.1133
APAM,"Artisan Partners Asset Management, Inc.",,21.46496792,2.271,1.812,1.4661,0.883
PBYI,"Puma Biotechnology, Inc.",生物技术和制药,-5.80820286,-1.2137,-1.1602,-1.3143,-5.4782
HUBG,枢纽,运输,24.02272606,0.0858,0.1095,0.1191,0.1753
CUB,Cubic Corp.,,444.66662865,0.0889,0.0303,0.0025,-0.0162
FBP,第一万能金控,银行,19.44185934,0.2344,0.0126,0.0522,0.0358
ENSG,恩赛因,健康护理服务,36.51041669,0.1308,0.131,0.1149,0.0817
CFFN,"Capitol Federal Financial, Inc.",储蓄及贷款\r,21.16128998,0.052,0.0552,0.0599,0.0615
GTT,"GTT Communications, Inc.",,288.57143824,-0.2963,0.1755,0.0414,-0.3095
GOVNI,Government Properties Income Trust,,,0.0,0.0,0.0,0.0
BEAT,"BioTelemetry, Inc.",医疗保健产品,31.51428659,-0.1538,0.0978,0.3844,-0.0686
KLIC,库力索法半导体,半导体,29.7977538,0.0798,0.0675,0.0606,0.137
DIOD,"Diodes, Inc.",半导体,113.62500445,0.081,0.0315,0.0225,0.0003
HMN,霍勒斯曼恩,保险,21.75742633,0.0778,0.0739,0.0647,0.1125
PEGI,"Pattern Energy Group, Inc.",,-83.18181516,-0.0343,-0.0313,-0.0278,-0.0351
GES,"Guess?, Inc.",零售,82.11110813,0.1344,0.0888,0.0818,0.0258
NSM,"Nationstar Mortgage Holdings, Inc.",多元化金融服务,96.15789835,0.1806,0.0243,0.0095,0.018
AVAV,AeroVironment公司,,-136.39999094,0.0401,0.0083,0.0248,0.0326
SWFT,美国转运交通公司,运输,26.80909012,0.0,0.0,0.0,0.0
BITA,易车网,媒体内容,-21.85714236,0.2267,-0.0373,-0.0246,-0.0705
DNR,邓伯瑞资源,油气,-1.68965518,0.1113,-3.5108,-2.0855,0.2515
SSTK,"Shutterstock, Inc.",互联网,55.53846094,0.088,0.0677,0.1137,0.0531
WSFS,WSFS Financial Corp.,银行,27.03883607,0.1099,0.0923,0.0933,0.0694
NVRO,Nevro Corp.,,-52.62499855,-0.1784,-0.2869,-0.1276,-0.1472
NAVG,领航者,保险,21.60000055,0.0928,0.074,0.0702,0.033
ARCH,"Arch Coal, Inc.",,1.56394523,-0.3345,2.3416,1.7082,0.3574
RDC,罗文公司,油气,5.4313728,-0.0245,0.0195,0.0628,0.0135
TNDM,"Tandem Diabetes Care, Inc.",,-12.09890057,-1.4572,-1.141,14.0791,2.5056
PRAA,"PRA Group, Inc.",多元化金融服务,21.1475409,0.1962,0.2,0.0982,0.1473
CRTO,Criteo SA,媒体内容,21.12799988,0.1127,0.13,0.1432,0.1076
BSFT,"BroadSoft, Inc.",软件,1830.00009177,0.0014,0.0007,0.0027,0.0
HF,HF抵押,,22.41205943,0.3295,0.3905,0.3257,0.332
SOXX,iShares半导体板块指数ETF,股权,10.90401376,0.1499,0.114,0.0625,0.2573
MSGN,"MSG Networks, Inc.",,9.89316259,0.0717,0.1479,-0.0068,-0.1769
SRG,Seritage Growth Properties,,-29.8597571,0.0,-0.0494,-0.0639,0.0
BDJ,BlackRock Enhanced Equity Dividend Trust,股权,8.60185147,0.0988,0.0014,0.1171,0.1306
MTH,Meritage Homes Corp.,房屋建筑商,12.05633798,0.128,0.1025,0.1056,0.0907
ALEX,亚历山大与鲍德温公司,,-134.27777287,0.0531,0.0251,-0.0069,0.3505
SBH,莎莉美容控股公司,,8.77639751,-0.7089,-0.7886,-0.808,-0.5907
VHI,瓦利化工,化学制品,-102.39999619,0.0977,-0.3245,-0.0068,0.395
EVT,Eaton Vance Tax-Advantaged Dividend Income Fund,股权,11.18779279,0.2083,-0.0132,0.0985,0.1057
RZA,"Reinsurance Group of America, Inc.",,2.4939759,0.0974,0.0818,0.0988,0.1904
CLI,麦克凯利房地产,,14.75384693,0.0167,-0.0843,0.0753,0.0179
TELL,"Tellurian, Inc.",,-5.78625974,0.9663,0.1795,-17.3769,-1.0312
NBTB,"NBT Bancorp, Inc.",银行,22.03888846,0.0869,0.0866,0.0859,0.0858
ATU,实用动力集团,汽车制造,34.75609786,0.1637,0.0295,-0.2015,-0.1322
PPBI,太平洋第一合众银行,银行,25.34246509,0.0831,0.0853,0.0872,0.0484
FIG,Fortress投资,,20.65789475,0.0,0.0,0.0,0.0
CEPU,Central Puerto SA,,,0.0921,0.2935,0.3432,0.4747
EVTC,"EVERTEC, Inc.",,23.36633723,0.6976,0.8693,0.6956,0.3745
UNFI,"United Natural Foods, Inc.",,13.44268724,0.1006,0.1007,0.0829,0.0773
MDC,"M.D.C. Holdings, Inc.",,15.16499996,0.0514,0.0524,0.078,0.1009
RUSHB,"Rush Enterprises, Inc.",零售,43.79999924,0.0,0.0,0.0,0.0
RUSHA,"Rush Enterprises, Inc.",,43.79000092,0.0,0.0,0.0,0.0
BCC,Boise Cascade Co.,,44.89795831,0.1626,0.0975,0.066,0.1229
NBLX,Noble Midstream Partners LP,,59.6666691,-0.0705,0.1441,0.2493,0.2662
PRGS,Progress Software Corp.,软件,-30.74589954,0.0911,-0.0169,-0.1369,0.0995
CLS,天弘科技,电子,12.48421032,0.0774,0.0613,0.1098,0.0
ALLK,Allakos Inc.,,,0.0,0.0,0.0,0.0
AHGP,阿莱恩斯控股,煤炭,9.12218707,0.4843,0.3058,0.3069,0.2619
TAC,TransAlta Corp.,电力,19.03225823,0.0598,0.0264,0.0592,0.0
UVV,环球烟草,农业,16.20525074,0.1099,0.0859,0.0812,0.0852
FCF,第一联邦金融,银行,25.16417939,0.0621,0.0696,0.0795,0.0621
ANF,爱芬奇公司,零售,415.66668486,0.0316,0.0373,0.0298,0.0062
OMAM,OM Asset Management Plc,,14.61904865,-0.0171,0.9337,0.7368,0.0532
LTC,LTC房产,房地产信托投资基金,19.28054293,0.1112,0.1109,0.115,0.1151
PFS,"Provident Financial Services, Inc.",储蓄及贷款\r,18.27536188,0.0644,0.07,0.0701,0.0723
CAAP,Corporacion America Airports SA,,,0.0,0.1379,0.0364,0.0839
SPNC,The Spectranetics Corporation,医疗保健产品,-28.48148154,0.0,0.0,0.0,0.0
CBI,西比埃公司,工程建设,-5.37377038,0.2211,-0.1987,-0.1537,-6.5367
MMYT,MakeMyTrip Ltd.,媒体内容,-16.875,-0.129,-0.1162,-1.1409,-0.0783
ADC,美国同意房地产公司,,27.44669995,0.0531,0.0876,0.0668,0.0645
PRK,Park National Corp.,银行,19.66547358,0.1205,0.1136,0.1161,0.1114
SYNA,"Synaptics, Inc.",计算机硬件,44.45871339,0.0666,0.1387,0.1024,0.0659
THRM,"Gentherm, Inc.",汽车制造,22.03349336,0.2385,0.2484,0.1665,0.0636
BLMN,"Bloomin\' Brands, Inc.",零售,48.9999971,0.1651,0.2966,0.2365,2.082
MRTX,"Mirati Therapeutics, Inc.",生物技术和制药,-13.71428597,-1.5572,-0.547,-1.7205,-0.4925
CSTM,Constellium NV,,-309.99999739,-1.4595,1.0222,0.007,0.0972
BNCN,BNC银行,银行,25.28777114,0.0,0.0,0.0,0.0
AKO.A,Embotelladora Andina SA,饮料,,0.0825,0.1035,0.1093,0.1463
CVGW,卡拉沃养殖,,44.9052155,-0.0012,0.1462,0.1781,0.153
MATW,马修国际加工,商业服务,23.78440224,0.0558,0.0862,0.0933,0.0936
RZB,"Reinsurance Group of America, Inc.",,,0.0974,0.0818,0.0988,0.1904
BKD,布鲁克代尔高级护理,卫生保健设施,-3.92660558,-0.0517,-0.1863,-0.1949,-0.3739
CJ,"C&J Energy Services, Inc.",,-3.03634079,0.088,-1.3791,3.1572,0.243
CCO,"Clear Channel Outdoor Holdings, Inc.",广告,11.66666758,-0.1214,0.1249,-0.1762,0.3411
SHEN,Shenandoah Telecommunications Co. (Virginia),电信,-1667.49996098,0.1313,0.1409,-0.003,0.1897
FOCS,"Focus Financial Partners, Inc.",,,0.0,0.0,0.0,0.0
LC,LendingClub Corp.,,-10.34210557,-0.0338,-0.0048,-0.1496,-0.1659
FBT,First Trust NYSE Arca Biotechnology Index Fund,股权,,0.2478,0.053,-1.0336,0.2475
RUBY,"Rubius Therapeutics, Inc.",,,0.0,0.0,0.0,0.0
BCOR,"Blucora, Inc.",互联网,-22.07006393,-0.0742,-0.084,-0.149,0.0526
CBF,Capital Bank Financial Corp,银行,32.61718823,0.0,0.0,0.0,0.0
BOFIL,"BofI Holding, Inc.",,,0.0,0.0,0.0,0.0
FCPT,"Four Corners Property Trust, Inc.",,9.87072166,0.0036,0.0129,0.334,0.1377
WDR,Waddell & Reed Financial Inc,多元化金融服务,11.393259,0.3982,0.2813,0.1848,0.1623
LADR,Ladder Capital Corp.,,15.69811348,0.0731,0.0979,0.0755,0.0847
BOKFL,BOK Financial Corp.,,,0.0,0.0,0.0,0.0
ADX,亚当斯快递,股权,13.55932264,0.1237,0.0079,0.078,0.2094
WD,"Walker & Dunlop, Inc.",银行,14.63835587,0.1188,0.1679,0.1854,0.2601
WABC,Westamerica Bancorporation,银行,26.59825365,0.1151,0.1104,0.1049,0.0848
SNHY,Sun Hydraulics Corp.,,58.93103469,0.2211,0.0,0.1493,0.1156
SCS,"Steelcase, Inc.",,13.44660269,0.1295,0.1297,0.2307,0.163
GAB,加贝利资产信托有限,股权,8.54666646,0.0451,-0.0535,0.1068,0.1579
AAWW,阿特拉斯航空全球控股公司,运输,38.01204804,0.0719,0.005,0.0274,0.1246
SBLKZ,Star Bulk Carriers Corp.,,,0.0,0.0,0.0,0.0
AIR,AAR公司,,33.87591218,0.0728,0.0121,0.0551,0.0618
AYR,爱卡索有限公司,,10.68229202,0.0587,0.0685,0.0823,0.0776
SIM,Grupo SIMEC SAB de CV,,8.26271223,0.0186,-0.1298,0.1308,0.0505
IGM,iShares North American Tech ETF,股权,17.64612788,0.1983,0.1164,0.036,0.1945
IMPV,"Imperva, Inc.",软件,-21.16972482,-0.6085,-0.2037,-0.3029,0.0726
IBP,"Installed Building Products, Inc.",,41.17886239,0.1516,0.2326,0.2496,0.195
CORT,Corcept医疗,制药,197.85714746,9.263,-0.3464,0.1967,0.6754
PS,"Pluralsight, Inc.",,,0.0,0.0,-0.5934,2.4557
KN,Knowles Corp.,,-36.72916574,-0.0704,-0.2324,-0.042,0.0603
STAA,STAAR Surgical Co.,医疗保健产品,-126.3333334,0.0102,-0.2262,-0.1682,-0.0498
WMS,"Advanced Drainage Systems, Inc.",休闲,46.06557332,-0.0648,-0.0074,0.0588,0.0654
HRI,"Herc Holdings, Inc.",,-79.48571477,0.0526,0.0482,-0.0619,0.3137
FRAC,"Keane Group, Inc.",,-6.57476589,-0.3101,-0.8064,-1.1543,-0.055
ESE,ESCO科技,电子,33.20652031,0.0007,0.0728,0.0746,0.0799
HTLD,哈特兰快递,运输,28.22058872,0.1778,0.1554,0.1114,0.1307
DM,多兰传媒,,12.6,0.0122,0.0533,0.0367,0.0225
GOV,GOV基金,房地产信托投资基金,19.59259239,0.0436,-0.2194,0.0619,0.0089
RFT,RAIT Financial Trust,,-153.72727217,-0.4348,0.0765,0.1091,-0.5891
ILF,拉美国家40 ETF-iShares S&P,股权,-9.93175144,-0.1945,-0.2693,-0.1119,0.1785
DPLO,"Diplomat Pharmacy, Inc.",,50.4999994,0.0269,0.048,0.0407,0.0203
TBPH,"Theravance Biopharma, Inc.",,-6.69014049,-0.8172,-0.749,-0.5457,-2.4783
PTCT,"PTC Therapeutics, Inc.",,-9.00719441,-0.3146,-0.7522,-1.1833,-0.5064
VCO,智利干露酒庄,饮料,21.65979341,0.0985,0.1108,0.0937,0.0907
SPXC,SPX Corp.,,-18.06435744,0.2119,-0.3799,-0.3521,0.2835
IPCC,Infinity Property & Casualty Corp.,保险,36.80412341,0.0819,0.0748,0.0616,0.063
FTAI,Fortress Transportation & Infrastructure Investors LLC,,-69.85185134,0.0041,-0.0222,-0.0348,-0.0225
EVH,"Evolent Health, Inc.",,-5.70422543,-0.6786,0.3422,-0.2489,-0.0667
UVE,"Universal Insurance Holdings, Inc.",保险,16.02150587,0.3649,0.3618,0.268,0.2432
STBA,"S&T Bancorp, Inc.",银行,21.65853783,0.0952,0.0847,0.0848,0.0825
TNH,特拉制氮化学,化学制品,11.06192324,0.9867,0.7933,0.6165,0.4185
AFIN,AMERICAN FIN TR IN,,,0.0,0.0,0.0,0.0
VRTU,Virtusa Corp.,,113.86956547,0.0919,0.1001,0.0717,0.0278
MSTR,"MicroStrategy, Inc.",软件,17.09632467,0.0155,0.233,0.1647,0.0299
OXM,牛津工业,,28.98095179,0.1742,0.1572,0.0915,0.1395
BOBE,鲍勃·埃文斯农场,零售,84.62637353,0.0866,0.0436,0.1121,0.3795
PBI,必能宝公司,计算机硬件,16.83673437,0.9412,0.8968,-1.0769,1.381
NGL,NGL Energy Partners LP,,-11.71296214,0.0318,0.0186,-0.1104,0.0645
PRTY,"Party City Holdco, Inc.",,16.22448909,0.1152,0.0115,0.115,0.2219
SFL,Ship Finance International Ltd.,,9.4267514,0.1067,0.1618,0.1287,0.0845
NVGN,Novogen Limited,制药,-5.76363638,0.0,0.0,0.0,0.0
NPO,"EnPro Industries, Inc.",,-38.77956812,0.0353,-0.0454,-0.112,0.598
TYG,陆龟能源基建基金,股权,13.35483803,0.0988,-0.5967,0.0751,-0.0956
KRA,科腾制药,化学制品,13.93877564,0.0026,-0.0319,0.2143,0.1389
GHG,格林酒店集团,,,0.0,0.0,0.0,0.0
MATX,"Matson, Inc.",,19.28107984,0.1945,0.2284,0.1644,0.3422
MMI,摩托罗拉移动控股公司,电信,23.77710965,0.4233,0.3511,0.2496,0.1636
BUSE,First Busey Corp.,银行,22.29285687,0.0755,0.1046,0.0837,0.0671
BGC,通用电缆,,-15.87301599,-1.2201,-0.5211,-0.5533,-0.4144
ACIA,"Acacia Communications, Inc.",,11.7795031,0.3525,0.4938,0.3034,0.0767
CBLK,"Carbon Black, Inc. (Massachusetts)",,,0.0,-1.4051,-0.3978,-0.8068
AMWD,美国伍德马克公司,,21.14914347,0.1071,0.1543,0.209,0.2023
GME,游戏驿站,零售,4.36764705,0.1573,0.19,0.1937,0.1566
LMNX,路明克斯,医疗保健产品,108.12499765,0.122,0.0999,0.0342,0.0672
SPSC,"SPS Commerce, Inc.",软件,266.06060474,0.0132,0.0209,0.0229,-0.0088
NP,尼拿纸业,,21.08490716,0.2377,0.1638,0.216,0.2008
NEW,Puxin Ltd,,,0.0,0.0,-1.5478,2.5948
TY,Tri-Continental Corp.,股权,8.48606801,0.0943,-0.0227,0.1226,0.1677
BMI,"Badger Meter, Inc.",,46.44144016,0.1387,0.1118,0.1262,0.1248
BMCH,"BMC Stock Holdings, Inc.",,48.36956434,0.5253,-0.0077,0.0453,0.0769
OCLR,"Oclaro, Inc.",半导体,26.60605874,0.0857,-0.3705,0.0514,0.249
UTG,Reaves Utility Income Fund,股权,6.08747506,0.197,-0.0208,0.1549,0.1035
MSCA,Main Street Capital Corp.,,9.6591761,0.1074,0.0971,0.1157,0.0
CPLG,"CorePoint Lodging, Inc.",,,-0.4121,0.0358,-0.0017,0.1836
PGEM,"Ply Gem Holdings, Inc.",,19.68181741,0.3235,-0.4203,18.3846,0.8341
BXMX,Nuveen S&P 500 Buy-Write Income Fund,,12.90090046,0.0227,0.0517,0.0821,0.1218
ABG,阿斯伯里汽车集团,零售,9.84459426,0.2517,0.5365,0.5964,0.3528
WTFCM,Wintrust Financial Corp.,,7.2677595,0.0,0.0,0.0,0.0
GPI,汽车一组,零售,10.60719628,0.0951,0.1024,0.1581,0.1895
CUDA,梭子鱼网络,软件,144.94737506,0.7758,1.727,0.1378,1.5935
TSRO,"TESARO, Inc.",生物技术和制药,-3.31734304,-1.379,-2.8547,-0.5955,-1.992
PATK,"Patrick Industries, Inc.",,16.37362548,0.2978,0.3273,0.3004,0.231
SGZA,"Selective Insurance Group, Inc.",,9.36666684,0.1113,0.1187,0.1032,0.0987
DDD,3D系统公司,计算机硬件,-36.71428743,0.0092,-1.0,-0.0617,-0.1045
AXGN,"AxoGen, Inc.",,-81.80851247,1.5749,-1.6297,-0.9658,-0.4148
CAL,"Caleres, Inc.",,22.42763196,0.0794,0.153,0.1359,0.1076
PVG,"Pretium Resources, Inc.",采矿,-23.05714238,-0.016,-0.0006,-0.0726,0.0
FFBCW,第一金融银行股份,银行,,0.0,0.0,0.0,0.0
TTEC,"TTEC Holdings, Inc.",商业服务,45.00000243,0.1661,0.1481,0.1034,0.0298
EVV,Eaton Vance Limited Duration Income Fund,股权,9.22627759,0.051,0.0349,-0.018,0.0999
EWA,澳大利亚ETF-iShares MSCI,债务\r,81.14285435,0.1607,-0.4397,0.1067,0.1563
DESP,Despegar.com Corp.,,,0.0,1.0258,-0.2163,0.1943
PTY,太平洋投资管理成长基金,股权,28.23437515,0.1073,0.0294,0.0395,0.1719
ICFI,ICF国际,,32.52083331,0.0799,0.0753,0.0823,0.1021
FN,Fabrinet,,16.73839666,0.2148,0.0911,0.1117,0.1424
BRKL,布鲁克赖恩银行,银行,24.45945966,0.0701,0.0778,0.0786,0.066
WPG,"Washington Prime Group, Inc.",,27.06896597,0.214,-0.0736,0.0608,0.1827
SRCE,1st Source Corp.,银行,25.30180065,0.0946,0.0893,0.0859,0.0946
USPH,"U.S. Physical Therapy, Inc.",健康护理服务,59.45596017,0.1447,0.1215,0.1018,0.0897
NSA,National Storage Affiliates Trust,,93.09677545,-0.0764,0.0093,0.0254,0.0362
WNRL,WESTERN REFINING LOGISTICS LP,,18.92857187,0.0,0.0,0.0,0.0
TNC,坦能,机械-多元,31.08108211,0.1803,0.1273,0.1671,-0.0208
EFII,电子影像,计算机硬件,34.07368351,0.0427,0.0391,0.0544,-0.0196
KEM,KEMET Corp.,半导体,-57.40909174,-0.3086,-0.0857,-0.4788,0.3116
EIG,Employers控股,保险,13.6419755,0.147,0.124,0.1272,0.1065
MGR,Affiliated Managers Group Inc Pfd,,2.97316225,0.0,0.0,0.0,0.0
TWNK,"Hostess Brands, Inc.",,-288.39999723,0.0,-0.1345,0.0422,0.1752
INN,"Summit Hotel Properties, Inc.",房地产信托投资基金,13.73999977,0.0267,0.1459,0.1066,0.0779
MEI,"Methode Electronics, Inc.",汽车制造,15.87398318,0.2454,0.22,0.18,0.1717
GIMO,Gigamon Inc.,,29.38931426,0.0,0.0,0.0,0.0
MGRC,McGrath RentCorp,商业服务,37.1250004,0.1076,0.1065,0.0971,0.2939
ARCO,"Arcos Dorados Holdings, Inc.",零售,18.37837866,-0.238,-0.179,0.2244,0.2601
GNL,"Global Net Lease, Inc.",,25.95122058,-0.0378,-0.0017,0.0351,0.0167
SCHL,学乐集团,媒体内容,30.77443533,0.0485,0.2448,0.0322,0.04
OR,Osisko Gold Royalties Ltd.,,30.53333161,6.3612,0.0304,0.0345,0.0
NMIH,"NMI Holdings, Inc.",,20.0925925,-0.1145,-0.069,0.1345,0.0433
OSIS,"OSI Systems, Inc.",电子,74.4434037,0.09,0.1119,0.0483,0.037
KRG,凯特地产信托,房地产信托投资基金,1701.00006091,-0.0023,0.0161,0.0018,0.0085
SPN,"Superior Energy Services, Inc.",,-1.57264957,0.0632,-0.839,-0.6802,-0.182
NE,诺布尔,油气,-1.50785349,0.0114,0.0786,-0.1327,-0.083
UFCS,"United Fire Group, Inc.",保险,29.53367956,0.0,0.0,0.0,0.0
AKS,AK钢铁控股公司,钢铁,-150.00000335,0.4429,0.7483,0.6417,0.524
KANG,爱康国宾,卫生保健设施,-687.99999503,0.1555,0.0835,0.0452,-0.0378
SYX,"Systemax, Inc.",零售,-43.3295469,-0.1042,-0.3929,-0.1523,0.1906
SAFT,"Safety Insurance Group, Inc.",保险,21.70960126,0.0838,-0.0215,0.0963,0.089
FSS,联邦信号,多元化制造商,33.25352299,0.1712,0.1564,0.1112,0.1348
LZB,La-Z-Boy家具,家具家饰,18.90624972,0.1064,0.135,0.1454,0.1447
VNTR,Venator Materials Plc,,,0.0,-0.4835,-0.435,0.1303
ECOL,"US Ecology, Inc.",,41.0509521,0.1523,0.1,0.1223,0.1524
SPH,Suburban Propane Partners LP,油气,38.31666476,0.0926,0.0939,0.0204,0.0687
CTB,库珀轮胎与橡胶,汽车制造,6.17516607,0.2681,0.2122,0.2221,0.0816
