code,name,pe,pb,eps,description
SIEB,Siebert Financial Corp,75.220203,48.168521999999996,0.20526399999999997,"Siebert Financial is a holding company providing retail discount brokerage and investment banking business through its subsidiary, Muriel Siebert & Co. Co.'s core activity is providing Internet and traditional discount brokerage and related services."
NOVN,Novan Inc.,0.0,16.933467999999998,-1.4908700000000001,"Novan, Inc.于2006年1月在特拉华州法律下注册成立。公司是一家后期阶段的制药公司，致力于通过利用氧化氮技术平台创新疗法的开发和商业化来重新定义皮肤的护理标准。该公司的一氧化氮技术平台的两个关键组成部分是该公司专有的Nitricil技术。该公司正在快速地推进五个有着显著市场需求的皮肤病治疗计划。该公司的主导产品是SB204，一个能够针对多种皮肤的用于痤疮的治疗的优雅化妆品外用凝胶，痤疮是在美国最常见的皮肤疾病。"
TCDA,Tricida Inc.,0.0,-8.592889,-34.520897,"Tricida, Inc.于2013年5月22日在特拉华州注册成立。他们的目标是通过治疗代谢性酸中毒来减缓慢性肾病或CKD的进展。Tricida是一家后期制药公司，专注于他们的候选药物TRC101的开发和商业化，TRC101是一种非吸收性聚合物，用于治疗代谢性酸中毒，通过结合并从胃肠道或胃肠道去除酸。该公司最近完成了他们关键的3期临床试验TRCA-301，以高度统计学显着的方式满足其主要和次要终点（所有主要和次要终点p <0.0001）。"
MVIS,维视图像,0.0,8.334448,-0.361282,"Microvision designs and markets scanned beam display and image capture products. Also Co.'s imaging products include its Flic laser bar cod scanner, a hand-held laser bar code scanner and the Flic Cordless Scanner, a Bluetooth version of its Flic..."
MSON,Misonix Inc,0.0,6.852703,-0.70321,"Misonix designs, produces and markets ultrasonic medical equipment for the scientific and industrial markets, ductless fume enclosures for filtration of gaseous pollutions and environmental control products for the abatement of air pollution."
HTGM,"HTG Molecular Diagnostics, Inc.",0.0,3.5403620000000005,-0.823943,Htg分子诊断公司是一家开发并销售便于常规使用的复杂分子谱的一种新的技术平台商用阶段公司。其HTG边缘自动化平台可以快速，鲁棒并且同时轮廓数千临床相关分子靶从样品通过当前技术所需的大小的一小部分。他们的目标是建立HTG边缘平台分子分析标准，使这个功能提供给所有的分子实验室从研究到临床。其平台的功能也使生物制药公司和研究中心，以更好地利用分子分析的力量在他们的临床前和临床应用。
RMBL,Rumbleon Inc.,0.0,15.03165,-1.191915,RumbleOn是一家在线零售商，可以让消费者和经销商以有效、快速、透明且有吸引力的价格完成二手摩托车的购买/出售/交易融资。任何娱乐车辆的购买可能都是复杂和费时耗力的，RumbleOn努力减少客户所需的操作，同时提供完整的可见性和透明度。RumbleOn通过专注于将客户放在首位的服务来完成每个交易，包括：协调运输和物流、交付、融资和过户等工作。RumbleOn的目标是通过为用户提供最有效，及时和透明的交易体验，来改变摩托车和其他动力/娱乐车辆的购买和出售方式。
NWPX,西北管道,0.0,0.906533,-1.22482,Northwest Pipe manufactures welded steel pipes. Co. operates through three business segments: Water Transmission segment; Tubular Products segment; and Fabricated Products segment.
OPRA,Opera,0.0,0.0,0.0,欧朋浏览器有限公司于1995年在挪威成立，其理念是每个人都可以在任何设备上浏览网页。20多年来，该公司的浏览器一直在帮助数百万人访问互联网进行阅读，创作，欢笑和游戏。Opera继续使他们的浏览器体积更小，速度更快，并开创了标签或快速拨号等创新技术，这些创新成为他们在所有网络浏览器中都能找到的东西。这是一个很大的特权和责任，但是继续提供最先进的互联网也很有趣浏览器达到3.2亿人。Opera是一家挪威公司，总部位于挪威奥斯陆，并在波兰，瑞典和中国设有分支机构和办事处。2016年，他们开启了历史新篇章，专注于浏览器和内容可发现性应用的核心业务。如今，该公司是世界领先的浏览器提供商之一，也是集成AI驱动的数字内容发现和推荐平台领域的先驱。Opera为手机和PC制作网页浏览器。他们的产品包括用于计算机的Opera浏览器（Windows，iOS和Linux）以及移动应用程序：Android版Opera，Opera Mini（Android和iOS），Opera Touch和Opera News。
ARDX,Ardelyx,0.0,1.670827,-1.001986,"Ardelyx is a clinical-stage biopharmaceutical company focused on the discovery, development and commercialization of innovative, non-systemic, small molecule therapeutics that work exclusively in the gastrointestinal, or GI, tract to treat cardio-renal, GI and metabolic diseases. We have developed a proprietary drug discovery and design platform enabling us, in a rapid and cost-efficient manner, to discover and design novel drug candidates. Utilizing our platform, we discovered and designed our lead product candidate, tenapanor, which in preclinical and clinical studies has consistently demonstrated the ability to reduce the absorption of dietary sodium and phosphorus, both of which are key factors in the progression of kidney disease. To enhance our proprietary drug discovery and design platform, we have developed a cell-culture system to simulate gut tissues called the Ardelyx Primary Enterocyte and Colonocyte Culture System, or APECCS. We have also identified over 3,800 proteins on the inner surface of the gut, many of which we believe may be drug targets. In addition to tenapanor, we are evaluating small molecule NaP2b inhibitors for the treatment of hyperphosphatemia in end stage renal disease, or ESRD, a program we have licensed to Sanofi S.A., or Sanofi. We are also independently advancing three other discovery and lead development programs focused in cardio-renal, GI and metabolic diseases."
OBAS,阿贝斯,0.0,0.810657,-0.24699699999999997,Optibase Ltd.于1990年在以色列国以Optibase先进系统有限责任公司的名字注册成立，1993年11月公司更名为Optibase有限责任公司。其不动产市场包括采购、租赁和转售主要用于商业，工业，办公，停车场，仓库以及住宅用途的不动产。不动产市场受经济增长或放缓的影响，并因供求关系的变化而变化。不动产市场也受政府，市政和税务机关有关建设，销售和税收等政策规划的影响。
MDXG,MiMedx Group Inc.,13.420066,3.468086,0.33159299999999997,"Mimedx Group, Inc.经营一个再生生物材料业务分部，其业务包括产品的设计、制造和销售，也包括护理、骨科、脊椎科、眼科和牙科的组织处理服务。其生物材料平台技术，包括HydroFix及CollaFixTM设备技术，也包括AmnioFix及EpiFix组织技术。 其业务主要集中在美国，但将视情况开拓其他市场。对技术的采用会因各国家的法规而不同，但是对不同疾病阶段的患者的帮助却是相同的。"
NVMM,"Novume Solutions, Inc.",0.0,20.760732,-0.451029,"Novume Solutions, Inc.是一家特拉华州的公司，于2017年2月成立。该公司提供专业服务，为向政府和商业客户提供服务的公司提供可扩展和合规的外包支持。 他们所在的行业与众多提供专门服务的小公司分离。"
CFMS,"ConforMIS, Inc.",0.0,1.387589,-1.010471,"ConforMIS, Inc.于2004年3月26日在美国特拉华州注册成立.公司是一家医疗技术公司，利用其专有的图像IFIT - 种植体技术平台，开发，生产和销售关节置换植入物是个别尺寸和形状，这该公司称之为定制，以适应每个病人的独特解剖结构。该公司认为，其是唯一一家提供定制膝关节植入物旨在恢复患者膝关节的自然形状的宽线。"
VSAR,Versartis Inc,0.0,0.946259,-1.048764,"Versartis, Inc.是一家发展阶段的公司，于2008年12月10日在特拉华州成立。公司是一家以内分泌为重点的生物制药公司，最初为生长激素缺乏（或生长激素缺乏症），一种孤儿病开发其新颖的长效重组人生长激素——VRS-317。目前的重组人生长激素（rhGH）的一个关键限制产品是他们多年强加每天注射的负担，往往造成依从性差，这反过来又可以导致生长激素缺乏症患者最理想的治疗效果。尽管有此限制，全球年销售额从目前销售的重组人生长激素产品在过去5年每年约6％的增长到2012年超过30亿。VRS -317的目的是通过要求显著较少的注射以减少日常处理的负担，有可能改善合规性和治疗效果。公司的第一个VRS- 317的目标适应是小儿生长激素缺乏症，它代表一个约15亿的现有市场机会。Versartis目前正在进行小儿生长激素缺乏症的临床试验中，公司正在评估每周、每半月和每月给药方案的2a阶段。Versartis为成人生长激素缺乏症、特发性矮小（或ISS）发展VRS -317，这是一种原因不明的身材矮小特纳综合征，这是女性的X染色体赤字或删除。成人生长激素缺乏症，ISS和特纳氏综合症在一起占全球重组人生长激素市场的约30％。Versartis对VRS- 317有全球性的权利。如果VRS -317被批准后并给予了高度集中的处方基地，Versartis打算在美国和加拿大以及潜在的其他地区使自己的专业销售队伍商业化。"
AMCN,航美传媒,0.0,0.126699,-1.4243270000000001,"<p>航美传媒（AirMedia）是专业经营机场及机载电视系统的传媒机构，打造了覆盖北京、上海、广州等全国53家主要机场和国航、东航、南航等9家航空公司机载电视系统的“中国航空数字媒体网”。2007年11月，航美传媒成功登陆美国纳斯达克，成为中国第一家在纳斯达克上市的航空数字媒体网运营商。        基于对航空旅客生活形态的深入研究，航美传媒将多元化的媒体形式有机地置于机场人群密集停留区域，如候机大厅、安检区、登机区、行李区、到达大厅等。除此之外, 航美传媒以“愉悦您的旅程”为核心经营理念，透过丰富的节目内容为旅客创造轻松的旅行感受。从进入出发地机场、登机、再到整个飞行过程，直至离开目的地机场，航美传媒始终致力于为航空旅客提供轻松、愉悦的优秀节目。节目播出设备也由最初的机载电视和户外大屏幕，逐步开发出诸如数码灯箱、立体电视等多元化媒介表现形式，极大地提升了航美媒体内容的整体视觉冲击力。        在节目内容选择上，精选国内、国际著名制作公司和通讯社进行合作，如：CCTV、国家气象局、FTV、JUST FOR LAUGHS、WORLD WIDE、STAR TV、福克斯等，播出的娱乐、旅游、体育等短版优秀内容受到广大航空旅客的普遍欢迎。2008年北京奥运会即将到来，航美传媒将及时奉上相关的奥运节目，为国内外旅客全面而及时地了解即时奥运信息提供方便。        得天独厚的媒体环境，自动聚拢高消费人群的媒体平台，带来了突出的品牌传播效应。航美传媒吸引了众多国内外知名品牌，目前航美广告客户包括：奥迪、中国移动、中国联通、东风雪铁龙、长城葡萄酒、海尔、日立、联想、雷克萨斯、LG、蒙牛、诺基亚、三星和上海大众等。        航美传媒总部设于北京，在上海、广州、深圳和成都开设了分公司，并且在全国20多个主要城市设有办事处。航美传媒已发展成一支近500人的专业传媒人才队伍。</p>"
