code,name,open,latestPrice,pe,pb,eps
TOCA,Tocagen Inc,12.84,12.74,23.369756,5.514933,0.545149
AMSF,Amerisafe Inc,61.39,61.03,23.262533,2.63924,2.623532
NICE,耐斯系统,111.7,111.34,41.411919,3.549452,2.688598
HBANO,Huntington Bancshares Incorporated,25.27,25.3,37.761193,0.0,0.67
UAE,iShares MSCI UAE Capped ETF,15.12,15.07,0.0,0.0,0.0
GNMA,iShares GNMA Bond ETF,47.59,47.51,0.0,0.0,0.0
FWP,Forward Pharma A/S,2.49,2.49,0.157056,1.383577,15.854209
CATY,国泰万通金控,42.59,42.25,16.072284,1.66263,2.628749
FKU,First Trust United Kingdom AlphaDEX Fund,37.24,37.24,0.0,0.0,0.0
LCUT,生活时光品牌家具,9.86,9.91,0.0,0.773187,-0.610663
DAKT,Daktronics,7.36,7.35,198.294926,1.643184,0.037066
ACGLP,Arch Capital Group Ltd.,21.6,22.0,5.684755,0.0,3.87
FIXD,First Trust TCW Opportunistic Fixed Income ETF,48.61,48.48,0.0,0.0,0.0
DVLU,First Trust Dorsey Wright Momentum & Value ETF,19.24,19.24,0.0,0.0,0.0
NTRS,北方信托公司,106.74,105.75,17.575692,2.491879,6.016833
BOKF,BOK银行,96.48,96.13,16.643139,1.965257,5.775954
ARCC,阿瑞斯,16.86,16.79,8.245469,0.984532,2.03627
LILA,Liberty Latin America Ltd. Class A,21.54,21.52,0.0,1.148975,-4.83659
GILD,吉利德科学,76.77,76.24,44.831656,4.560401,1.700584
CSB,Victory CEMP US Small Cap High Dividend Volatility Weighted Index ETF,46.1,46.11,0.0,0.0,-8.35
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,23.8,23.72,0.0,0.0,0.0
ATLC,Atlanticus Holdings Corporation,3.55,3.525,0.0,-1.551379,-2.283289
FISI,Financial Institutions,30.7,30.54,12.164199,1.315783,2.510646
GFNSL,General Finance Corporation - Senior Notes due 2021,25.85,25.79,0.0,0.0,-0.32
MGPI,MGP Ingredients,75.25,74.79,29.663964,6.909793,2.521241
AMCN,航美传媒,0.4211,0.4193,0.0,0.118055,-1.424327
BHFAL, Brighthouse Financial Inc,24.59,24.395,0.0,0.0,0.0
UBOH,联合货币中心银行,23.1653,23.2,14.397749,0.993035,1.611363
IFRX,Fireman B.V.,34.96,34.8,117.770876,4.790205,0.295489
ESSA,萨万通金控,16.33,16.18,32.124464,0.940954,0.503666
DOGZ,多尼斯,2.3,2.3,5.932468,0.980089,0.387697
CWST,Casella Waste Systems,29.93,29.77,41.585993,-36.662131,0.715866
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,59.57,59.4,0.0,0.0,0.0
DXPE,DXP Enterprises,38.93,38.65,26.461166,2.359286,1.460631
MBNAA,Mercantil Bank Holding Corp.,11.35,11.3,0.0,0.0,0.0
SES,"Synthesis Energy Systems, Inc.",2.23,2.25,0.0,1.983223,-2.078509
EVOL,Evolving Systems,2.2899,2.25,25.001945,0.787774,0.089993
PCSB,PCSB Financial Corporation,20.33,20.21,51.421403,1.184718,0.393027
PLUS,正羽科技,87.61,87.42,21.004945,3.157571,4.161877
DSGX,The Descartes Systems Group Inc,31.29,31.34,92.17647,4.938767,0.34
CACC,Credit Acceptance Corporation,416.64,413.65,14.653882,4.436573,28.228014
UFPT,UFP Technologies,35.59,35.77,25.677858,2.008238,1.393029
SPNE,SeaSpine Holdings Corporation,17.68,17.86,0.0,2.592608,-2.131207
NRIM,Northrim BanCorp Inc,42.72,42.41,18.639054,1.461386,2.27533
FNWB,First Northwest Bancorp,15.5,15.51,51.471294,0.951516,0.301333
FJP,First Trust Japan AlphaDEX Fund,56.57,56.4097,0.0,0.0,0.0
IART,英特格拉生命科学,61.64,61.42,68.840525,3.896535,0.892207
PTI,"Proteostasis Therapeutics, Inc.",2.3,2.19,0.0,1.426629,-1.8082
BWEN,"Broadwind Energy, Inc.",2.2,2.19,0.0,0.60561,-1.327425
SPOK,Spok Holdings Inc.,15.41,15.31,0.0,1.059154,-0.896433
JVA,Coffee Holding Co,4.37,4.37,24.740004,0.981917,0.176637
MRCC,Monroe Capital Corporation,13.15,13.1,18.225275,0.989346,0.718782
CLRG,IQ Chaikin U.S. Large Cap ETF,26.22,26.2,0.0,0.0,0.0
KLXE,KLX Energy Services Holdings Inc,32.85,32.73,0.0,2.925056,0.0
CSWI,"CSW Industrials, Inc.",52.39,52.35,0.0,3.074448,-0.557598
CPTA,Capitala Finance Corp,8.68,8.68,0.0,0.633286,-0.080502
UXIN,优信,6.59,6.5,0.0,3.909584,-38.417156
CZWI,Citizens Community Bancorp,13.92,13.985,31.351511,1.118917,0.446071
MGIC,Magic Software Enterprises Ltd,8.64,8.6,21.662359,1.994115,0.397002
CAKE,起司工坊,51.8,51.57,17.106401,3.712286,3.014661
ASRV,AmeriServ Financial Inc,4.3,4.27,18.89088,0.794434,0.226035
AGEN,艾吉纳斯公司,2.13,2.13,0.0,-2.140861,-1.488303
LIVN,LivaNova PLC,121.0,120.5,0.0,3.283913,-1.156743
HPT,HPT房产信托,27.64,27.44,15.284183,1.633713,1.79532
ISIG,Insignia Systems,1.93,1.94,15.797659,1.511495,0.122803
BBP,BioShares Biotechnology Products Fund,43.3,43.0236,0.0,0.0,0.0
FRED,弗雷德,2.07,2.07,0.0,0.578473,-3.736285
GSUM,Gridsum Holding Inc.,6.2,6.17,0.0,1.751367,-0.580844
DOVA,Dova Pharmaceuticals Inc.,20.54,20.38,0.0,5.238588,-1.981865
FTLB,First Trust Low Beta Income ETF,22.7303,22.595,0.0,0.0,0.0
RNSC,First Trust Small Cap US Equity Select ETF,22.4712,22.3205,0.0,0.0,0.0
ESGG,FlexShares STOXX Global ESG Impact Index Fund,98.16,97.45,0.0,0.0,0.0
TWOU,2U Inc,73.24,72.79,0.0,6.027793,-0.896268
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,44.27,44.04,0.0,0.0,0.0
JRJC,金融界,2.0,1.99,0.0,1.034466,-1.157382
DMLP,多尔切斯特,19.6,19.5,13.33553,7.045303,1.462259
AMAL,Amalgamated Bank,19.58,19.41,0.0,0.0,0.0
CELH,"Celsius Holdings, Inc.",3.89,3.86,0.0,15.289331,-0.283939
GBLIZ,Global Indemnity plc,25.6577,25.53,8.989437,0.0,2.84
CSCO,思科,48.4,48.13,2116.44174,5.092545,0.022741
PCH,Potlatch Corporation,38.75,38.5,18.06611,1.775313,2.131062
ESGD,iShares MSCI EAFE ESG Select ETF,64.86,64.69,0.0,0.0,0.0
JBHT,JB Hunt运输服务,121.03,120.41,17.495019,6.475047,6.88253
UNIT,Uniti Group Inc,19.29,19.11,169.037253,-2.280309,0.113052
RGLD,皇家黄金,76.67,76.37,0.0,2.37995,-1.732742
ARKR,Ark Restaurants Corp,23.0189,22.9,15.858913,1.881102,1.443983
OPBK,OP Bancorp,11.55,11.43,14.110275,1.483779,0.810048
IBKC,IBERIABANK Corporation,82.61,81.85,27.114123,1.212765,3.018722
ECOR,Electrocore LLC,13.41,13.32,0.0,4.249384,-0.414396
TOWN,Towne Bank,30.56,30.35,20.54368,1.485514,1.47734
FTCS,First Trust Capital Strength ETF,55.26,54.95,0.0,0.0,0.0
CFO,Compass EMP US 500 Enhanced Volatility Weighted Index ETF,51.35,50.97,254.849996,0.0,0.2
ASRT,Ascott Residence Trust,5.74,5.68,0.0,1.898693,-0.575592
INGN,Inogen Inc,216.92,215.81,141.67687,17.263175,1.523255
ROST,罗斯百货有限公司,96.45,94.63,23.157167,11.094481,4.086424
MGLN,麦哲伦健康服务,70.35,69.74,14.725877,1.296582,4.735881
FAST,美国快克公司,56.86,56.49,23.842385,7.280034,2.36931
SYKE,赛科斯企业,30.29,30.07,55.561613,1.586023,0.541201
VXUS,Vanguard STAR Funds Vanguard Tot,52.76,52.54,0.0,0.0,0.0
FWONK,Liberty Media Corporation Series C,35.67,35.56,131.703698,0.0,0.27
MIK,The Michaels Companies,15.03,14.96,8.115483,-1.508584,1.84339
GOGO,Gogo Inc.,5.79,5.59,0.0,-2.139653,-1.896424
ATAX,America First Tax Exempt Investo,5.56,5.54,13.475056,1.168997,0.41113
TFSL,TFS Financial Corporation,14.88,14.76,47.371765,2.329629,0.311578
MCEF,First Trust Municipal CEF Income Opportunity ETF,17.32,17.27,0.0,0.0,0.0
CTXS,思杰系统,108.55,107.89,137.579519,23.00651,0.784201
VIVO,Meridian Bioscience Inc,14.74,14.62,25.608016,3.539258,0.570915
WSFS,WSFS Financial Corporation,47.59,47.34,19.39404,1.955947,2.440956
FLIR,菲利尔系统,60.28,59.96,67.015829,4.609966,0.894714
FDUS,Fidus Investment Corporation,14.59,14.52,7.524486,0.89639,1.9297
GPP,Green Plains Partners LP,14.55,14.5,8.129247,-7.04385,1.783683
THFF,First Financial Corporation Indi,50.99,50.62,17.400941,1.478098,2.909038
ADRD,BLDRS Developed Markets 100 ADR,22.26,22.0048,203.303892,0.959288,0.108236
ROLL,RBC轴承,155.95,154.8,40.100396,4.280165,3.860311
RBCN,卢比肯科技,8.95,9.0,0.0,0.731339,-2.516931
IDLB,PowerShares FTSE,28.64,28.75,0.0,0.0,0.0
VREX,Varex Imaging Corporation,27.05,26.91,24.104632,2.417064,1.116383
AMBC,Ambac Financial Group Inc.,19.92,19.71,9.021561,0.49644,2.184766
FOXF,Fox Factory Holding Corp.,66.56,66.13,42.559108,9.17767,1.553839
XOG,Extraction Oil & Gas Inc.,10.73,10.71,0.0,1.179034,-0.694776
GBNK,担保银行,30.41,30.12,18.935322,2.107127,1.590678
LMST,"Limestone Bancorp, Inc",15.7652,15.9,2.570733,1.349619,6.185005
CFA,Compass EMP US 500 Volatility Weighted Index ETF,51.35,50.99,0.0,0.0,0.0
FTXN,First Trust Nasdaq Oil & Gas ETF,25.58,25.535,0.0,0.0,0.0
SPCB,SuperCom Ltd.,1.77,1.76,0.0,0.80913,-0.287204
EMXC,iShares MSCI Emerging Markets ex China ETF,47.5301,47.44,0.0,0.0,0.0
VOD,沃达丰,21.19,21.08,19.481899,0.719956,1.08203
ESGU,iShares MSCI USA ESG Optimized ETF,63.76,63.23,0.0,0.0,0.0
TWIN,Twin Disc,22.87,22.75,27.612441,2.079093,0.823904
PEGA,Pegasystems Inc,59.65,59.26,0.0,7.291507,-0.288955
UVSP,宾夕法尼亚裕益银行,26.35,26.13,18.960323,1.269329,1.378141
BOKFL,BOK Financial Corporation 5.375% Subordinated Notes due 2056,24.37,24.35,0.0,0.0,0.0
CCRN,Cross Country Healthcare,8.74,8.69,8.00639,1.334935,1.085383
VKTX,"Viking Therapeutics, Inc.",15.51,15.57,0.0,7.781816,-0.550035
IBTX,Independent Bank Group Inc.,67.92,67.27,18.974261,1.332708,3.545329
DGRS,WisdomTree U.S. SmallCap Dividen,36.8401,36.627,0.0,0.0,0.0
AIQ,阿莱恩斯保健服务,15.3601,15.31,382.750009,-18.540095,0.04
SIC,"Select Interior Concepts, Inc.",10.43,10.3,0.0,1.781359,-0.276554
DLTR,"Dollar Tree, Inc.",81.15,80.64,11.153049,2.508444,7.23031
TRCB,Two River Bancorp,17.27,17.15,18.363143,1.318098,0.933936
LARK,兰德马克银行,29.13,29.13,25.473306,1.403249,1.14355
MNOV,美第奇新星生物技术,12.12,11.99,0.0,6.642907,-0.341601
RDVY,First Trust NASDAQ Rising Dividend Achievers,31.58,31.31,0.0,0.0,0.0
ATTU,Attunity Ltd,17.09,17.07,0.0,5.946978,-0.091913
YY,欢聚时代,73.63,73.4,16.811904,1.780773,4.365954
FSTR,LB福斯特,20.61,20.48,32.958846,1.449793,0.621381
BHF,Brighthouse Financial Inc,46.5,46.07,0.0,0.410747,-4.850838
CAC,卡姆登国家银行,42.98,42.65,20.035637,1.620551,2.128707
TECH,Techne Corporation,193.1,192.2,57.146732,6.720626,3.363272
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,25.0899,24.86,0.0,0.0,0.0
MSFT,微软,112.63,112.13,52.103155,10.394802,2.152077
ACWI,MSCI全球ETF-iShares,73.3,72.95,0.0,0.0,0.0
GSVC,GSV Capital Corp,6.76,6.76,6.135526,0.638812,1.10178
NWPX,西北管道,20.43,20.24,0.0,1.03254,-1.22482
FMNB,Farmers National Banc Corp,15.27,15.14,15.52569,1.690774,0.975158
SRRA,Sierra Oncology Inc,1.7,1.68,0.0,1.035203,-0.737886
FMBI,第一中西部银行,27.11,26.84,26.609455,1.469972,1.008664
VONE,Vanguard Scottsdale Funds Vangua,132.81,131.91,0.0,0.0,0.0
CKPT,"Checkpoint Therapeutics, Inc.",3.34,3.33,0.0,4.793723,-1.102909
GENY,Principal Millennials Index ETF,37.36,36.99,0.0,0.0,0.0
ACWX,iShares MSCI ACWI ex US ETF,46.55,46.39,0.0,0.0,0.0
LLNW,Limelight Networks,5.01,4.97,43.817886,3.40683,0.113424
ENTG,英特格,28.15,28.03,31.886659,3.770452,0.879051
TSBK,Timberland Bancorp,33.13,32.94,15.125815,2.002636,2.177734
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,28.48,27.9856,0.0,0.0,0.0
ANAT,美国国家保险,126.67,125.91,6.502492,0.646734,19.363344
CONE,Cyrusone Inc.,62.46,61.99,65.390915,3.332508,0.947991
VTWV,Vanguard Scottsdale Funds Vangua,113.62,112.7784,0.0,0.0,0.0
LILAK,Liberty Latin America Ltd. Class C,21.02,21.14,0.0,0.0,-3.46
VRNS,"Varonis Systems, Inc.",67.22,66.58,0.0,18.741754,-0.824868
MAR,万豪酒店,122.92,121.45,28.660975,14.833407,4.237469
USEG,美国能源,0.9898,0.98,0.0,1.189634,-0.262416
YLDE,ClearBridge Dividend Strategy ESG ETF,28.82,28.81,0.0,0.0,0.0
BASI,Bioanalytical Systems,1.6,1.6,55.788005,1.920389,0.02868
KFFB,肯塔基第一银行,8.13,8.0,50.591284,1.003921,0.15813
VVPR,VivoPower,1.36,1.3714,0.0,0.497651,-2.056374
LMRKO,Landmark Infrastructure Partners LP,24.1096,24.2355,0.0,0.0,0.0
OMAB,北方中心机场,55.0,54.21,20.94085,6.72846,2.58872
FLWS,1-800-Flowers.Com Inc,11.25,11.16,17.69196,2.289078,0.630795
OCFC,OceanFirst Financial Corp,27.25,27.08,23.355538,1.278685,1.159468
HWCC,休斯顿电线电缆,7.94,7.95,26.88754,1.36814,0.295676
CDEV,"Centennial Resource Development, Inc.",22.4,22.2,32.973449,1.942122,0.673269
KIN,"Kindred Biosciences, Inc.",12.72,12.66,0.0,3.696354,-1.389285
RKDA,"Arcadia Biosciences, Inc.",4.72,4.74,0.0,2.783578,-10.377565
NVFY,Nova Lifestyle Inc,1.74,1.72,6.437848,0.656398,0.26717
NBTB,NBT Bancorp Inc,38.21,37.87,17.469509,1.688753,2.167777
SRCE,1st Source Corporation,52.43,52.0,17.822037,1.82389,2.917736
MILN,Global X Millennials Thematic ETF,23.05,22.82,0.0,0.0,0.0
SMBC,Southern Missouri Bancorp,36.52,36.09,15.061505,1.61782,2.396175
LPLA,LPL Financial Holdings Inc,64.68,64.08,17.173731,5.627055,3.73128
SNBR,Sleep Number Corporation,36.34,35.93,21.561088,-59.265647,1.666428
TIPT,Tiptree Financial Inc. - Class A,6.29,6.22,5.93229,0.577706,1.048499
SASR,Sandy Spring Bancorp,39.06,38.82,17.208561,1.343334,2.255854
LJPC,La Jolla Pharmaceutical Company,18.77,18.61,0.0,4.476717,-7.178455
TRNS,Transcat,21.73,21.68,23.841965,2.952372,0.909321
BATRA,Liberty Media Corporation Series A,24.8,26.32,138.526318,0.0,0.19
LBC,Luther Burbank Corp,10.9,10.82,8.514148,1.088363,1.270826
PTC,PTC Inc.,101.01,100.35,206.512076,14.17117,0.485928
WLTW,Willis Towers Watson Public Limited Company,142.66,141.75,40.387537,1.812337,3.509746
POLA,Polar Power Inc.,5.72,5.7129,0.0,2.526478,-0.108105
LKFN,莱克兰金融,46.57,46.12,17.657887,2.399112,2.611864
UHAL,Amerco,351.19,348.34,8.613392,1.872234,40.441673
INTX,Intersections,1.9,1.885,136.842102,45.502493,0.013775
ONB,Old National Bancorp,20.09,19.89,26.657803,1.377257,0.746123
ORMP,Oramed Pharmaceuticals Inc.,4.97,4.9079,0.0,5.115806,-0.880631
FFIN,第一金融银行股份,60.17,59.59,28.952608,4.091234,2.058191
SCVL,Shoe Carnival,36.86,36.6,18.031306,1.876764,2.029803
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,19.9,19.8197,0.0,0.0,0.0
EMCB,WisdomTree Trust WisdomTree Emer,68.9607,68.0117,0.0,0.0,0.0
FSFG,第一储蓄金融,67.8,66.66,14.255253,1.56479,4.676171
ESXB,Community Bankers Trust Corporat,9.2,9.08,24.608848,1.560682,0.368973
CCNE,CNB金融,28.92,28.75,16.760897,1.758577,1.715302
AAXJ,亚洲ETF-iShares MSCI,66.85,66.51,0.0,0.0,0.0
NCBS,Nicolet Bankshares Inc.,54.8,54.16,13.872336,1.409278,3.904173
SGYP,Synergy Pharmaceuticals,1.52,1.5,0.0,-5.750247,-0.633418
PRTS,U.S. Auto Parts Network,1.49,1.5,0.0,1.262521,-0.084234
RNDV,First Trust US Equity Dividend Select ETF,22.48,22.2903,0.0,0.0,0.0
DISCA,探索传播,33.05,32.93,17.423281,0.0,1.89
LABL,Multi-Color Corporation,61.3,61.15,15.43866,1.757374,3.960836
SEIC,SEI Investments Company,60.16,59.65,19.368524,5.88018,3.079739
VIVE,Viveve Medical Inc.,2.98,2.97,0.0,10.753232,-1.858219
SYBT,S.Y. Bancorp,35.87,35.64,18.44625,2.346397,1.9321
PKOH,Park-Ohio Holdings Corp,38.76,38.51,11.695277,1.600643,3.292782
NYMT,纽约抵押信托,5.96,5.92,6.899043,1.133607,0.85809
ASND,Ascendis Pharma A/S,66.78,66.39,0.0,7.255633,-4.472701
IPHS,Innophos Holdings,42.94,42.68,47.886292,2.498099,0.891278
GAINL,Gladstone Investment Corp,25.25,25.1491,0.0,0.0,0.0
RFDI,First Trust RiverFront Dynamic Developed International ETF,60.11,59.9,0.0,0.0,0.0
CNSL,联合通讯,13.33,13.22,14.969111,1.852507,0.883152
SBCF,Seacoast Banking Corp of Florida,29.58,29.3,21.444982,1.920953,1.366287
DFNL,Davis Select Financial ETF,24.9,24.7206,0.0,0.0,0.0
CSQ,CSQ基金,13.09,13.07,8.949211,1.033899,1.460464
EGBN,伊格尔合众银行,51.21,50.7,14.657801,1.700112,3.458909
LMRKP,LANDMARK INFRASTRU 8% RED PERP PFD UNIT SER A,23.97,24.15,0.0,0.0,0.0
SGC,Superior Uniform Group,18.815,18.77,21.108863,1.974102,0.8892
MRCY,Mercury Systems Inc,55.26,54.63,62.428434,3.426354,0.875082
DTEA,DAVIDsTEA Inc.,2.86,2.87,0.0,1.074821,-1.042885
VYMI,Follow Vanguard International High Dividend Yield ETF,61.79,61.4,0.0,0.0,0.0
VRSN,威瑞信,155.52,154.13,32.719817,-13.60714,4.710601
DXJS,WisdomTree Japan Hedged SmallCap,44.44,44.22,0.0,0.0,0.0
SSB,South State Corporation,82.11,81.23,23.332219,1.269235,3.481452
ZION,锡安银行,51.5,51.17,14.836903,1.410006,3.448833
GFN,通用金融,15.72,15.62,0.0,4.663542,-0.455425
YECO,玉龙生态材料有限公司,1.42,1.42,0.0,0.920201,-3.083285
OVID,Ovid Therapeutics Inc.,5.77,5.68,0.0,2.289253,-0.36521
DLHC,DLH Holdings Corp,5.75,5.68,59.347802,1.804542,0.095707
RNMC,First Trust Mid Cap US Equity Select ETF,22.06,21.9,0.0,0.0,0.0
ESGR,恩斯塔,205.4,203.78,29.663859,1.243236,6.869639
VERU,Veru Inc.,1.42,1.41,0.0,2.173173,-0.420743
CSFL,CenterState Banks,28.44,28.16,23.539325,1.747125,1.196296
ICLN,iShares S&P Global Clean Energy,8.47,8.43,0.0,0.0,0.0
GOODM,Gladstone Commercial Corp,24.951,24.922,0.0,0.0,-0.16
CNET,中网载线,1.68,1.6482,0.0,2.271455,-1.314643
HSTM,健康流科技,29.58,29.31,28.618631,3.03465,1.024158
OILU,AccuShares S&P GSCI Crude Oil Excess Return Up Shares,67.99,67.81,0.0,0.0,0.0
WMIH,WMIH Corp,1.4,1.38,38.875429,17.375413,0.035498
FIBK,First Interstate BancSystem,45.84,45.45,18.276022,1.888615,2.486865
GOODP,Gladstone Commercial Corporation,26.6229,26.5768,0.0,0.083993,-0.1
VCNX,Vaccinex Inc.,6.9,6.87,0.0,-0.534447,-23.40127
APTI,Apptio Inc,34.47,34.31,0.0,10.126074,-0.592171
MPCT,iShares Sustainable MSCI Global Impact ETF,56.56,56.19,0.0,0.0,0.0
FARM,Farmer Brothers Company,24.81,24.63,0.0,1.815155,-1.111268
HBNC,哈里逊合众银行,19.31,19.13,16.769051,1.559666,1.140792
VCLT,Vanguard Long-Term Corporate Bon,86.01,85.71,0.0,0.0,0.0
BYFC,百老汇金融,1.4,1.36,0.0,0.769158,-0.00418
HTBI,HomeTrust Bancshares,28.74,28.54,62.941212,1.318637,0.453439
SBGI,Sinclair Broadcast Group,28.75,28.53,5.269505,1.800035,5.414171
NSYS,Nortech Systems Incorporated,4.1451,4.07,0.0,0.526234,-0.878575
CBPO,泰邦生物,77.98,77.29,37.727358,2.753345,2.048646
BPOP,大众银行,51.78,51.16,18.185283,0.999067,2.813264
HOMB,Home BancShares,21.82,21.54,20.045731,1.625848,1.074543
CASY,Caseys General Stores,124.14,123.4,13.942828,3.477225,8.850429
NUAN,微妙通讯,17.51,17.39,0.0,2.837169,-0.649253
STLD,Steel Dynamics,45.45,45.41,10.27353,2.845388,4.420097
CCB,Coastal Financial Corp,17.5,17.33,25.474955,2.963555,0.680276
LRCX,拉姆研究,148.77,147.9,10.042085,3.464125,14.728017
QABA,First Trust NASDAQ ABA Community,53.89,53.28,0.0,0.0,0.0
EEFT,嘉银通,117.69,116.84,41.254613,5.573217,2.832168
CLCT,环球收藏者,14.65,14.6,20.279862,9.224956,0.719926
EUFN,欧洲金融指数ETF-iShares MSCI,20.01,19.9,0.0,0.0,0.0
PSCC,PowerShares Exchange-Traded Fund,81.31,80.557,0.0,0.0,0.0
CCOI,Cogent Communications Group,55.61,55.03,230.847003,-21.674823,0.238383
CPTAL,Capitala Finance Corp,25.039,24.85,0.0,0.0,0.0
WABC,Westamerica Bancorporation,60.62,60.06,29.111772,2.732922,2.063083
SPSC,SPS Commerce,93.36,92.64,1227.182443,5.493856,0.07549
STMP,Stamps.com Inc,217.95,216.41,21.20217,6.434578,10.206974
CZFC,Citizens First Corporation,26.25,26.05,14.574454,1.386509,1.787374
CVBF,CVB金融,22.36,22.13,20.70686,2.865784,1.068728
RVLT,Revolution Lighting Technologies,2.6371,2.6,0.0,0.770663,-2.5095
IRMD,iRadimed Corporation,31.29,31.14,128.788384,9.195653,0.241792
QGEN,快而精医药,36.39,36.23,105.484744,3.259101,0.343462
VUSE,Vident Core US Equity Fund,33.8679,33.56,0.0,0.0,0.0
LTRX,创力,3.91,3.87,103.4151,3.47918,0.037422
CTIB,CTI工业,3.5,3.5,0.0,1.13207,-0.380274
FTXO,First Trust Nasdaq Bank ETF,28.47,28.24,0.0,0.0,0.0
JG,极光,6.44,6.4,0.0,-16.812054,-0.263976
UBSI,联合银行,36.29,35.82,18.758877,1.146893,1.909496
MOBL,MobileIron,5.16,5.11,0.0,9.822863,-0.537038
CROX,卡骆驰,19.27,19.13,118.06091,6.571509,0.162035
INWK,InnerWorkings,7.69,7.65,94.631372,1.533735,0.08084
GRMN,佳明,69.48,68.6,21.518045,3.445566,3.188022
PAVM,PAVmed Inc.,1.29,1.27,0.0,6.898311,-0.842366
BLDR,Builders FirstSource,14.03,13.96,20.816527,3.470555,0.670621
CSA,Cogdell Spencer Inc.,48.18,48.1197,0.0,0.0,-2.02
VIGI,Vanguard International Dividend Appreciation ETF,62.18,62.0,0.0,0.0,0.0
GOOGL,谷歌A,1176.0,1167.83,49.765903,5.015021,23.466469
CHSCM,CHS Inc,25.42,25.21,0.0,0.0,0.0
AMRH,"Ameri Holdings, Inc.",1.29,1.26,0.0,1.609389,-0.586163
RDHL,Redhill Biopharma Ltd,8.81,8.75,0.0,5.761503,-2.4185
ACGL,艾奇资本,28.99,28.71,22.38841,1.38794,1.28236
CVGW,卡拉沃养殖,98.31,97.28,38.710102,6.00134,2.513039
GSHT,"Gores Holdings II, Inc",10.63,10.595,43244.897446,105.94983,0.000245
CONN,科恩,34.0,33.65,30.753597,1.871702,1.094181
DGICB,Donegal Group,14.0,13.7,15.568182,0.0,0.88
OBLN,Obalon Therapeutics Inc,2.5374,2.49,0.0,3.503199,-2.433571
VGLT,Vanguard Long-Term Government Bond ETF,69.83,69.63,0.0,0.0,0.0
CHMG,Chemung Financial Corp,42.05,42.22,24.074059,1.336277,1.753755
SLRC,Solar Capital Ltd,21.17,21.01,11.945855,0.958039,1.758769
TENX,"Tenax Therapeutics, Inc.",5.07,4.93,0.0,1.159129,-3.93993
PSTI,Pluristem Therapeutics,1.25,1.23,0.0,4.901338,-0.246758
FITB,五三银行,28.5,28.27,7.363542,1.264172,3.839185
IPKW,PowerShares International BuyBack Achievers Ptf,33.3,33.17,0.0,0.0,0.0
PINC,Premier Inc.,45.91,45.45,12.742918,-1.696627,3.566687
JCOM,J2全球通信,78.06,77.28,28.856665,3.692453,2.678064
IDXX,IDEXX实验室,231.11,229.24,65.152855,-482.654037,3.518495
PEBO,Peoples Bancorp Inc,34.59,34.32,15.968012,1.327592,2.149297
OPB,Opus Bank,27.17,26.9,20.070987,0.965923,1.340243
TBNK,Territorial Bancorp Inc,29.47,29.31,16.939229,1.15341,1.730303
WDC,西部数据,56.81,56.15,24.706003,1.413148,2.272727
MINI,Mobile Mini,43.12,42.67,14.132737,2.184136,3.019231
PVBC,"Provident Bancorp, Inc.",28.52,28.03,28.945547,2.249281,0.96837
SOCL,社交媒体ETF-Global X,30.6,30.41,0.0,0.0,0.0
ONCE,"Spark Therapeutics, Inc.",48.98,48.62,0.0,3.129352,-2.624848
BPOPM,Popular,24.54,24.6567,0.0,0.0,0.0
ITIC,投资者不动产,167.416,167.01,11.808977,1.693483,14.142631
ORG,The Organics ETF,30.2705,30.25,0.0,0.0,0.0
PSCH,PowerShares Exchange-Traded Fund,134.02,133.01,0.0,0.0,0.0
GGAL,加利西亚金融,24.53,24.18,7.304209,0.053176,3.31042
PODD,Insulet Corporation,96.15,95.5,0.0,31.450056,-0.296746
POOL,Pool Corporation,156.0,155.76,28.185785,20.040735,5.52619
NGHCN,NATIONAL GENERAL H DEP SHS REP 1/40TH PFD SER,23.89,23.7133,17.308978,0.0,1.37
CTBI,大众信托合众银行,46.04,45.53,14.334135,1.486831,3.176334
BFIN,班克金融,15.6,15.48,21.729487,1.390142,0.712396
HBCP,Home合众银行,42.92,42.86,15.954544,1.401287,2.686382
NXTD,Nxt-ID Inc.,1.24,1.19,0.0,1.61907,-0.533817
CPSS,Consumer Portfolio Services,3.57,3.57,49.216264,0.432053,0.072537
MOTS,Motus GI Holdings,4.77,4.75,0.0,5.528321,-1.497759
GLAD,格拉德斯通资本,9.55,9.47,7.413322,1.074805,1.27743
ESGE,iShares MSCI EM ESG Select ETF,32.18,31.89,0.0,0.0,0.0
QYLD,Recon Capital NASDAQ 100 Covered Call ETF,25.0,24.76,0.0,0.0,0.0
JAZZ,爵士制药,164.48,162.67,22.505292,3.424253,7.228078
CARZ,First Trust Exchange-Traded Fund,35.13,35.27,0.0,0.0,0.0
CDW,CDW Corporation,86.32,85.67,21.034814,12.131534,4.072772
GOODO,Gladstone Commercial Corporation,27.45,27.0,0.0,0.0,-0.1
KE,"Kimball Electronics, Inc.",20.1,19.92,31.819917,1.489532,0.626023
