code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
CTHR,诗思（香港）,0.8442,0.94,0.0,0.600329,-0.119199,-697800.0_-73.24%_6400300.0_-3.64%,-578100.0_-3.29%_6762700.0_19.79%,683500.0_163.70%_8537000.0_41.46%,-174500.0_84.92%_6208800.0_19.10%,-697800.0,-73.24%,6400300.0,-3.64%,-578100.0,-3.29%,6762700.0,19.79%,683500.0,163.70%,8537000.0,41.46%,-174500.0,84.92%,6208800.0,19.10%
BILI,哔哩哔哩,13.37,13.71,0.0,4.897964,-1.652897,-71714000.0_71.19%_1027000000.0_76.11%,-121000000.0_-0.46%_868000000.0_104.65%,-120000000.0_73.31%_734000000.0_237.24%,-14585000.0_92.20%_728000000.0_435.55%,-71714000.0,71.19%,1027000000.0,76.11%,-121000000.0,-0.46%,868000000.0,104.65%,-120000000.0,73.31%,734000000.0,237.24%,-14585000.0,92.20%,728000000.0,435.55%
RDHL,Redhill Biopharma Ltd,7.49,7.99,0.0,5.261075,-2.4185,-11118000.0_-0.86%_2350000.0_386.54%,-9935000.0_-15.58%_2445000.0_0,"-10413000.0_-24.71%_2001000.0_1,901.00%",-15512000.0_-73.43%_1523000.0_0,-11118000.0,-0.86%,2350000.0,386.54%,-9935000.0,-15.58%,2445000.0,0,-10413000.0,-24.71%,2001000.0,"1,901.00%",-15512000.0,-73.43%,1523000.0,0
SELB,Selecta Biosciences Inc,13.7,14.23,0.0,13.135672,-3.082024,-18796000.0_-17.72%_0_0,-15888000.0_-4.98%_0_0,-19544000.0_-38.78%_17000.0_-99.42%,-14676000.0_-89.91%_27000.0_-97.42%,-18796000.0,-17.72%,0,0,-15888000.0,-4.98%,0,0,-19544000.0,-38.78%,17000.0,-99.42%,-14676000.0,-89.91%,27000.0,-97.42%
MOXC,魔线,0.68,0.7012,0.0,-6.197635,-0.126877,-2040000.0_-1.31%_990.0_-96.53%,-1746300.0_71.14%_47200.0_532.00%,-1879300.0_32.95%_61100.0_512.82%,"-2826600.0000000005_36.22%_46300.0_1,533.06%",-2040000.0,-1.31%,990.0,-96.53%,-1746300.0,71.14%,47200.0,532.00%,-1879300.0,32.95%,61100.0,512.82%,-2826600.0000000005,36.22%,46300.0,"1,533.06%"
ACIU,AC Immune SA,8.1,8.64,0.0,6.118913,-0.49056400000000006,-11143000.0_9.60%_2028000.0_169.32%,-11614000.0_-22.83%_1458000.0_-27.32%,"4164000.0_187.35%_16421000.0_1,048.32%",-8793000.0_3.39%_1074000.0_-19.43%,-11143000.0,9.60%,2028000.0,169.32%,-11614000.0,-22.83%,1458000.0,-27.32%,4164000.0,187.35%,16421000.0,"1,048.32%",-8793000.0,3.39%,1074000.0,-19.43%
FTSV,Forty Seven Inc.,13.84,14.87,0.0,-4.802715,-8.304983,-16722000.0_-54.45%_0_0,-14775000.0_-35.45%_0_0,0_0_0_0,0_0_0_0,-16722000.0,-54.45%,0,0,-14775000.0,-35.45%,0,0,0,0,0,0,0,0,0,0
AIRT,Air T,38.92,42.5,20.989613000000002,3.104448,2.024811,3282100.0_166.86%_60867500.0_27.61%,1462700.0_387.42%_53459200.0_22.37%,-714400.0_-142.90%_44501200.0_24.41%,478500.0_-55.69%_48861500.0_26.84%,3282100.0,166.86%,60867500.0,27.61%,1462700.0,387.42%,53459200.0,22.37%,-714400.0,-142.90%,44501200.0,24.41%,478500.0,-55.69%,48861500.0,26.84%
RYTM,Rhythm Pharmaceuticals Inc.,24.93,26.33,0.0,3.164888,-2.427725,-14412000.0_-111.88%_0_0,-16459000.0_-158.79%_0_0,-10531000.0_-25.88%_0_0,-10016000.0_-56.72%_0_0,-14412000.0,-111.88%,0,0,-16459000.0,-158.79%,0,0,-10531000.0,-25.88%,0,0,-10016000.0,-56.72%,0,0
ROKU,Roku Inc,59.44,60.41,22.652957,30.260903999999996,2.66676,526000.0_103.39%_157000000.0_57.40%,-6634000.0_23.76%_137000000.0_36.45%,6941000.0_115.09%_188000000.0_27.77%,-46235000.0_-262.83%_125000000.0_40.12%,526000.0,103.39%,157000000.0,57.40%,-6634000.0,23.76%,137000000.0,36.45%,6941000.0,115.09%,188000000.0,27.77%,-46235000.0,-262.83%,125000000.0,40.12%
TOPS,TOP Ships Inc,0.99,1.0363,0.0,0.190135,-12.605077,0_0_0_0,0_0_0_0,"-3767000.0_-1,075.35%_10190500.0_21.27%","-3767000.0_-1,075.35%_10190500.0_21.27%",0,0,0,0,0,0,0,0,-3767000.0,"-1,075.35%",10190500.0,21.27%,-3767000.0,"-1,075.35%",10190500.0,21.27%
ICON,艾康尼斯,0.23,0.2316,0.0,-0.133676,-10.1318,-75138000.0_-258.04%_50212000.0_-18.55%,"30616000.0_1,808.48%_48549000.0_-17.32%",25765000.0_108.29%_52298000.0_-11.06%,"-583000000.0_-3,320.50%_53165000.0_-12.06%",-75138000.0,-258.04%,50212000.0,-18.55%,30616000.0,"1,808.48%",48549000.0,-17.32%,25765000.0,108.29%,52298000.0,-11.06%,-583000000.0,"-3,320.50%",53165000.0,-12.06%
VTGN,"VistaGen Therapeutics, Inc.",1.97,1.99,0.0,15.965775,-1.038462,-4214500.0_-86.05%_0_0,-4078800.0_-60.03%_0_0,-3004800.0_-13.88%_0_0,-4997000.0_-61.14%_0_0,-4214500.0,-86.05%,0,0,-4078800.0,-60.03%,0,0,-3004800.0,-13.88%,0,0,-4997000.0,-61.14%,0,0
AWSM,Cool Holdings Inc,7.15,7.3,0.0,18.029135,-6.865460000000001,-2944000.0_-335.50%_9385000.0_214.72%,-2766000.0_-323.58%_5324000.0_89.47%,-993000.0_-238.62%_5860000.0_-19.01%,-1761000.0_-500.51%_6008000.0_-16.96%,-2944000.0,-335.50%,9385000.0,214.72%,-2766000.0,-323.58%,5324000.0,89.47%,-993000.0,-238.62%,5860000.0,-19.01%,-1761000.0,-500.51%,6008000.0,-16.96%
NTNX,Nutanix Inc.,40.25,41.46,0.0,21.935244,-1.8109490000000001,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLL,Full House Resorts Inc,2.74,2.9,0.0,1.325042,-0.335975,-661000.0_56.63%_41227000.0_2.76%,-4286000.0_-611.96%_37931000.0_-4.26%,-3690000.0_-47.72%_37800000.0_-1.02%,789000.0_484.44%_43726000.0_5.97%,-661000.0,56.63%,41227000.0,2.76%,-4286000.0,-611.96%,37931000.0,-4.26%,-3690000.0,-47.72%,37800000.0,-1.02%,789000.0,484.44%,43726000.0,5.97%
TROV,TrovaGene,0.83,0.8656,0.0,0.876084,-3.5481870000000004,-3747000.0_53.43%_111800.0_9.61%,-4786200.0_52.14%_100100.0_5.36%,-2569400.0_69.94%_185000.0_171.81%,-4292000.0_57.89%_123300.0_38.39%,-3747000.0,53.43%,111800.0,9.61%,-4786200.0,52.14%,100100.0,5.36%,-2569400.0,69.94%,185000.0,171.81%,-4292000.0,57.89%,123300.0,38.39%
RUN,Sunrun Inc.,11.8,12.22,9.854433,1.414118,1.240051,-71727000.0_2.56%_171000000.0_30.56%,-91420000.0_-21.64%_144000000.0_37.35%,-68221000.0_20.49%_146000000.0_21.44%,-80187000.0_-6.96%_141000000.0_26.12%,-71727000.0,2.56%,171000000.0,30.56%,-91420000.0,-21.64%,144000000.0,37.35%,-68221000.0,20.49%,146000000.0,21.44%,-80187000.0,-6.96%,141000000.0,26.12%
YY,欢聚时代,70.41,73.02,16.724867,1.771553,4.365954,-276000000.0_-148.25%_3772999999.9999995_44.62%,480000000.0_-11.23%_3249000000.0_43.32%,758000000.0_32.68%_3627000000.0000005_45.99%,637000000.0_60.12%_3092000000.0_47.97%,-276000000.0,-148.25%,3772999999.9999995,44.62%,480000000.0,-11.23%,3249000000.0,43.32%,758000000.0,32.68%,3627000000.0000005,45.99%,637000000.0,60.12%,3092000000.0,47.97%
OBCI,Ocean Bio-Chem,3.76,4.04,13.384220000000001,1.438895,0.301848,1121400.0_17.73%_11398500.0_18.46%,523400.00000000006_3.86%_8384200.0_1.99%,293500.0_-34.93%_8987200.0_5.44%,853600.0_-44.15%_11651600.0_-4.55%,1121400.0,17.73%,11398500.0,18.46%,523400.00000000006,3.86%,8384200.0,1.99%,293500.0,-34.93%,8987200.0,5.44%,853600.0,-44.15%,11651600.0,-4.55%
CLWT,欧陆科仪,3.09,3.24,14.123863,0.418347,0.229399,0_0_0_0,0_0_0_0,328500.0_-33.97%_4321500.0_-28.03%,328500.0_-33.97%_4321500.0_-28.03%,0,0,0,0,0,0,0,0,328500.0,-33.97%,4321500.0,-28.03%,328500.0,-33.97%,4321500.0,-28.03%
EYEN,Eyenovia Inc.,3.9,4.13,0.0,1.754082,-2.05444,-3319100.0000000005_-239.86%_0_0,-3429600.0_-209.99%_0_0,-2162400.0_-86.92%_0_0,0_0_0_0,-3319100.0000000005,-239.86%,0,0,-3429600.0,-209.99%,0,0,-2162400.0,-86.92%,0,0,0,0,0,0
ALLO,Allogene Therapeutics Inc.,26.9,26.81,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URGN,Urogen Pharma Ltd.,42.19,44.76,0.0,6.260994,-1.7226700000000001,-18026000.0_-190.79%_364000.0_0,"-13382000.0_-291.63%_481000.0_2,431.58%",-10086000.0_-178.05%_327000.0_-98.13%,-298000.0_96.27%_7812000.0_0,-18026000.0,-190.79%,364000.0,0,-13382000.0,-291.63%,481000.0,"2,431.58%",-10086000.0,-178.05%,327000.0,-98.13%,-298000.0,96.27%,7812000.0,0
IMV,IMV Inc,5.7,5.42,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTX,赛托瑞医疗,0.3572,0.3778,0.0,0.890042,-4.304278,-3659000.0_39.51%_1559000.0_3.93%,-4409000.0_41.56%_1648000.0_2.42%,-4287000.0_12.85%_1528000.0_-49.52%,-4807000.0_10.72%_1773000.0_-32.07%,-3659000.0,39.51%,1559000.0,3.93%,-4409000.0,41.56%,1648000.0,2.42%,-4287000.0,12.85%,1528000.0,-49.52%,-4807000.0,10.72%,1773000.0,-32.07%
SRPT,Sarepta Therapeutics,126.81,130.5,0.0,12.403649,-3.463834,-109000000.00000001_-73.31%_73529000.0_110.02%,-35363000.0_-142.05%_64604000.0_295.32%,-23998000.0_72.87%_57277000.0_956.58%,-47734000.0_15.88%_45954000.0_0,-109000000.00000001,-73.31%,73529000.0,110.02%,-35363000.0,-142.05%,64604000.0,295.32%,-23998000.0,72.87%,57277000.0,956.58%,-47734000.0,15.88%,45954000.0,0
CATS,"Catasys, Inc.",9.42,9.75,0.0,-33.517697,-0.167198,-4200000.0_-130.16%_3273000.0_96.58%,-4218000.0_80.62%_1911000.0_4.88%,-2681000.0_-77.43%_3035000.0_-19.88%,-3080000.0_58.45%_1195000.0_-10.55%,-4200000.0,-130.16%,3273000.0,96.58%,-4218000.0,80.62%,1911000.0,4.88%,-2681000.0,-77.43%,3035000.0,-19.88%,-3080000.0,58.45%,1195000.0,-10.55%
KEQU,基瓦尼科技,28.29,29.8,14.912653,1.703945,1.998303,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB,微博,58.48,59.64,28.070745000000002,9.262993,2.124632,141000000.0_92.40%_426999999.99999994_68.36%,98711000.0_111.67%_350000000.0_75.64%,130000000.0_207.45%_377000000.0_77.41%,101000000.0_216.35%_320000000.0_80.94%,141000000.0,92.40%,426999999.99999994,68.36%,98711000.0,111.67%,350000000.0,75.64%,130000000.0,207.45%,377000000.0,77.41%,101000000.0,216.35%,320000000.0,80.94%
GDS,万国数据,26.85,27.65,0.0,3.915432,-0.5643819999999999,-102000000.0_-34.80%_638000000.0_89.61%,-85926000.0_-93.94%_562000000.0_60.62%,-117000000.0_-67.35%_505000000.0_62.18%,-90329000.0_-71.81%_424000000.0_42.83%,-102000000.0,-34.80%,638000000.0,89.61%,-85926000.0,-93.94%,562000000.0,60.62%,-117000000.0,-67.35%,505000000.0,62.18%,-90329000.0,-71.81%,424000000.0,42.83%
PDEX,Pro-Dex,8.98,9.6,25.493064999999998,2.372738,0.376573,168000.0_-76.54%_6248000.0_11.63%,480000.0_-45.95%_5494000.0_-16.98%,345000.0_-89.20%_5560000.0_20.90%,628000.0_119.58%_5162000.0_0.64%,168000.0,-76.54%,6248000.0,11.63%,480000.0,-45.95%,5494000.0,-16.98%,345000.0,-89.20%,5560000.0,20.90%,628000.0,119.58%,5162000.0,0.64%
LE,Lands End Inc,14.44,15.12,15.138666,1.627704,0.998767,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNKO,Funko Inc.,18.25,18.61,0.427986,3.265206,43.482760999999996,871000.0_119.19%_139000000.0_32.44%,2237000.0_139.75%_137000000.0_38.52%,7501000.0_-52.39%_169000000.0_27.99%,8264000.0_-51.82%_143000000.0_20.98%,871000.0,119.19%,139000000.0,32.44%,2237000.0,139.75%,137000000.0,38.52%,7501000.0,-52.39%,169000000.0,27.99%,8264000.0,-51.82%,143000000.0,20.98%
LMB,Limbach Holdings Inc,10.56,11.21,0.0,1.8718130000000002,-0.49526099999999995,709000.0_5.98%_140000000.0_18.41%,-2424000.0_-99.67%_121000000.0_4.65%,1129000.0_144.96%_131000000.0_-1.72%,128000.0_-85.68%_121000000.0_2.09%,709000.0,5.98%,140000000.0,18.41%,-2424000.0,-99.67%,121000000.0,4.65%,1129000.0,144.96%,131000000.0,-1.72%,128000.0,-85.68%,121000000.0,2.09%
MDWD,MediWound Ltd.,5.7,6.0,0.0,158.32333400000002,-0.8711139999999999,-4165000.0_6.66%_1031000.0_50.07%,-4551000.0_-5.49%_520000.0_-3.70%,-2369000.0_-25.41%_530000.0_23.26%,-11004000.0_-92.68%_739000.0_42.66%,-4165000.0,6.66%,1031000.0,50.07%,-4551000.0,-5.49%,520000.0,-3.70%,-2369000.0,-25.41%,530000.0,23.26%,-11004000.0,-92.68%,739000.0,42.66%
ABIO,方舟生物医药,0.5825,0.6,0.0,0.9284610000000001,-1.056119,-2116000.0_61.68%_0_0,-2735000.0_36.95%_0_0,-4197000.0_1.11%_0_0,-4433000.0_4.85%_0_0,-2116000.0,61.68%,0,0,-2735000.0,36.95%,0,0,-4197000.0,1.11%,0,0,-4433000.0,4.85%,0,0
CPAH,CounterPath Corporation,2.0229,2.0702,0.0,1.326913,-0.51,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTAI,Bioxcel Therapeutics Inc.,6.24,6.24,0.0,1.9595790000000002,-0.9204379999999999,-3026000.0_-435.58%_0_0,-4282000.0_-709.45%_0_0,0_0_0_0,0_0_0_0,-3026000.0,-435.58%,0,0,-4282000.0,-709.45%,0,0,0,0,0,0,0,0,0,0
OPRX,OptimizeRx Corporation,13.65,14.4,0.0,10.606332,-0.082285,280500.0_177.60%_5099500.0_77.94%,-189200.00000000003_78.57%_4112200.0000000005_91.08%,-237100.0_32.80%_4006900.0_74.78%,-622800.0_-156.73%_3102600.0_73.70%,280500.0,177.60%,5099500.0,77.94%,-189200.00000000003,78.57%,4112200.0000000005,91.08%,-237100.0,32.80%,4006900.0,74.78%,-622800.0,-156.73%,3102600.0,73.70%
XNET,迅雷,5.71,5.94,0.0,1.011142,-0.191451,699000.0_107.22%_65391000.0_58.40%,8033000.0_219.63%_78204000.0_117.14%,4136000.0_159.12%_81714000.0_251.22%,-25554000.0_-238.33%_47056000.0_15.55%,699000.0,107.22%,65391000.0,58.40%,8033000.0,219.63%,78204000.0,117.14%,4136000.0,159.12%,81714000.0,251.22%,-25554000.0,-238.33%,47056000.0,15.55%
AVRO,Avrobio Inc.,24.25,25.17,0.0,4.025701000000001,-13.741636999999999,-10507000.0_-314.64%_0_0,-8242000.0_-296.82%_0_0,0_0_0_0,0_0_0_0,-10507000.0,-314.64%,0,0,-8242000.0,-296.82%,0,0,0,0,0,0,0,0,0,0
AVGR,"Avinger, Inc.",1.12,1.13,0.0,1.9802520000000001,-36.568740999999996,-5799000.0_54.69%_2058000.0_-16.31%,-10281000.0_32.98%_1809000.0_-48.18%,-10150000.0_24.80%_1913000.0_-59.12%,-10443000.0_19.48%_2071000.0_-61.04%,-5799000.0,54.69%,2058000.0,-16.31%,-10281000.0,32.98%,1809000.0,-48.18%,-10150000.0,24.80%,1913000.0,-59.12%,-10443000.0,19.48%,2071000.0,-61.04%
MACK,Merrimack Pharmaceuticals,4.79,5.02,0.0,1.075547,-3.338142,-17769000.0_-103.48%_0_0,-17782000.0_41.03%_0_0,-12951000.0_61.49%_0_0,3133000.0_110.35%_0_0,-17769000.0,-103.48%,0,0,-17782000.0,41.03%,0,0,-12951000.0,61.49%,0,0,3133000.0,110.35%,0,0
DNJR,点牛金融,7.0,6.97,8.415039,7.221585,0.8282790000000001,-371599.99999999994_-23.59%_2453900.0_75.42%,-371599.99999999994_-23.59%_2453900.0_75.42%,-197700.0_-172.46%_2078100.0_60.58%,-197700.0_-172.46%_2078100.0_60.58%,-371599.99999999994,-23.59%,2453900.0,75.42%,-371599.99999999994,-23.59%,2453900.0,75.42%,-197700.0,-172.46%,2078100.0,60.58%,-197700.0,-172.46%,2078100.0,60.58%
ETSY,"Etsy, Inc.",40.41,41.55,57.037275,13.444679999999998,0.728471,3379000.0_-71.04%_132000000.0_30.18%,"12967000.0_3,180.05%_121000000.0_24.79%",44750000.0_309.28%_136000000.0_23.65%,"25802000.0_1,175.53%_106000000.0_21.49%",3379000.0,-71.04%,132000000.0,30.18%,12967000.0,"3,180.05%",121000000.0,24.79%,44750000.0,309.28%,136000000.0,23.65%,25802000.0,"1,175.53%",106000000.0,21.49%
ASCMA,ASCENT资本集团,1.28,1.3,0.0,0.0,-8.87,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IIIV,I3 Verticals Inc.,19.48,20.44,0.0,14.369403,-0.069481,-655000.0_-173.84%_84536000.0_27.46%,-3641000.0_0_79242000.0_0,-332000.0_20.38%_77221000.0_23.89%,0_0_0_0,-655000.0,-173.84%,84536000.0,27.46%,-3641000.0,0,79242000.0,0,-332000.0,20.38%,77221000.0,23.89%,0,0,0,0
DCIX,Diana Containerships Inc,1.11,1.15,0.369708,0.1188,3.1105650000000002,-42300000.0_-215.84%_6269000.0_14.02%,-3945000.0_46.64%_7991000.0_111.68%,-16584000.0_-96.07%_7805000.0_43.29%,-8722000.0_93.12%_6728000.0_-15.72%,-42300000.0,-215.84%,6269000.0,14.02%,-3945000.0,46.64%,7991000.0,111.68%,-16584000.0,-96.07%,7805000.0,43.29%,-8722000.0,93.12%,6728000.0,-15.72%
LASR,nLIGHT,18.41,19.13,0.0,4.081842,-5.165334,"4653000.0_1,721.25%_51705000.0_49.16%",2916000.0_340.40%_42467000.0_42.09%,0_0_0_0,0_0_0_0,4653000.0,"1,721.25%",51705000.0,49.16%,2916000.0,340.40%,42467000.0,42.09%,0,0,0,0,0,0,0,0
TOUR,途牛,6.64,6.96,0.0,1.6742849999999998,-0.47688800000000003,-82820000.0_69.42%_525000000.0_14.16%,-71565000.0_75.10%_480999999.99999994_5.37%,-186000000.0_66.38%_419000000.00000006_-78.90%,-27005000.0_95.17%_806000000.0_-80.21%,-82820000.0,69.42%,525000000.0,14.16%,-71565000.0,75.10%,480999999.99999994,5.37%,-186000000.0,66.38%,419000000.00000006,-78.90%,-27005000.0,95.17%,806000000.0,-80.21%
BLNK,Blink Charging,2.05,2.16,0.0,2.798079,-22.980782,-1232800.0_72.08%_624400.0_17.16%,2204100.0_171.15%_595900.0_0.05%,"25770800.0_1,670.22%_764900.0_-11.73%","-93620400.00000001_-3,787.64%_606900.0_-18.97%",-1232800.0,72.08%,624400.0,17.16%,2204100.0,171.15%,595900.0,0.05%,25770800.0,"1,670.22%",764900.0,-11.73%,-93620400.00000001,"-3,787.64%",606900.0,-18.97%
SEDG,"SolarEdge Technologies, Inc.",38.04,39.39,14.684052,3.696052,2.682502,34568000.0_53.47%_227000000.0_66.88%,35686000.0_151.75%_210000000.0_82.41%,19502000.0_99.71%_189000000.0_69.79%,27971000.0_79.12%_167000000.0_29.63%,34568000.0,53.47%,227000000.0,66.88%,35686000.0,151.75%,210000000.0,82.41%,19502000.0,99.71%,189000000.0,69.79%,27971000.0,79.12%,167000000.0,29.63%
TISA,Top Image Systems,0.92,0.9378,0.0,1.206677,-0.36586199999999997,0_0_0_0,0_0_0_0,-1497000.0_62.69%_7875000.0_12.32%,-1513000.0_-411.15%_7060000.0_-8.08%,0,0,0,0,0,0,0,0,-1497000.0,62.69%,7875000.0,12.32%,-1513000.0,-411.15%,7060000.0,-8.08%
VTNR,Vertex Energy Inc.,1.76,1.84,0.0,2.3532900000000003,-0.233596,2661800.0_246.58%_46917800.0_27.10%,-2208100.0_30.73%_41368200.0_18.97%,-185000.0_92.25%_41345200.00000001_33.13%,"-2949400.0_-3,694.78%_32470500.0_14.08%",2661800.0,246.58%,46917800.0,27.10%,-2208100.0,30.73%,41368200.0,18.97%,-185000.0,92.25%,41345200.00000001,33.13%,-2949400.0,"-3,694.78%",32470500.0,14.08%
DFBG,Differential Brands Group Inc.,4.01,4.2,0.0,1.175482,-0.880684,-5684000.0_-40.21%_35965000.0_-1.34%,-4085000.0_-73.83%_38818000.0_-3.20%,4135000.0_184.30%_45109000.0_7.35%,-183000.0_93.51%_42389000.0_2.99%,-5684000.0,-40.21%,35965000.0,-1.34%,-4085000.0,-73.83%,38818000.0,-3.20%,4135000.0,184.30%,45109000.0,7.35%,-183000.0,93.51%,42389000.0,2.99%
EVBG,Everbridge Inc.,47.58,49.12,0.0,27.318552,-1.3736110000000001,-16918000.0_-392.23%_35822000.0_43.17%,-12342000.0_-99.00%_30519000.0_33.60%,-5764000.0_-119.33%_29175000.0_37.10%,-4231000.0_-60.94%_27312000.0_37.03%,-16918000.0,-392.23%,35822000.0,43.17%,-12342000.0,-99.00%,30519000.0,33.60%,-5764000.0,-119.33%,29175000.0,37.10%,-4231000.0,-60.94%,27312000.0,37.03%
GH,Guardant Health Inc.,32.0,33.58,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDXG,Interpace Diagnostics Group Inc,1.33,1.36,0.0,1.008721,-0.8672700000000001,-1917000.0_69.60%_5501000.0_42.70%,-3193000.0_-232.27%_4809000.0_38.59%,-5008000.0_-179.73%_4370000.0_39.97%,-3316000.0_55.75%_4202000.0_26.72%,-1917000.0,69.60%,5501000.0,42.70%,-3193000.0,-232.27%,4809000.0,38.59%,-5008000.0,-179.73%,4370000.0,39.97%,-3316000.0,55.75%,4202000.0,26.72%
HTHT,华住,27.7,28.34,42.032759999999996,7.885549,0.674236,340000000.0_-12.31%_2521000000.0_26.75%,126000000.0_-17.53%_2091000000.0_29.56%,229999999.99999997_77.26%_2215000000.0_32.63%,472000000.0_63.02%_2373000000.0_33.78%,340000000.0,-12.31%,2521000000.0,26.75%,126000000.0,-17.53%,2091000000.0,29.56%,229999999.99999997,77.26%,2215000000.0,32.63%,472000000.0,63.02%,2373000000.0,33.78%
KALA,Kala Pharmaceuticals Inc.,8.22,8.56,0.8239350000000001,4.036144,10.38917,-14620000.0_-33.08%_0_0,-11297000.0_-15.76%_0_0,-11290000.0_-34.48%_0_0,-10175000.0_-5.25%_0_0,-14620000.0,-33.08%,0,0,-11297000.0,-15.76%,0,0,-11290000.0,-34.48%,0,0,-10175000.0,-5.25%,0,0
OSTK,Overstock.com,25.38,26.4,0.0,6.361484,-7.693244,-65916000.0_-751.30%_483000000.0_11.83%,-54456000.0_-766.86%_445000000.0_2.98%,"-96792000.0_-3,605.69%_455999999.99999994_-13.28%",-1105000.0_67.42%_424000000.0_-3.98%,-65916000.0,-751.30%,483000000.0,11.83%,-54456000.0,-766.86%,445000000.0,2.98%,-96792000.0,"-3,605.69%",455999999.99999994,-13.28%,-1105000.0,67.42%,424000000.0,-3.98%
JG,极光,5.82,6.05,0.0,-15.892645000000002,-0.26397600000000004,-11834000.0_60.87%_165000000.0_233.63%,-22138000.0_-0.63%_126000000.0_295.06%,0_0_0_0,0_0_0_0,-11834000.0,60.87%,165000000.0,233.63%,-22138000.0,-0.63%,126000000.0,295.06%,0,0,0,0,0,0,0,0
DOMO,Domo Inc.,18.13,18.88,0.0,5.261991,-84.445198,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQST,Aquestive Therapeutics Inc.,14.22,14.9,0.0,-9.541789,-2.582003,-36493000.0_-518.84%_13928000.0_25.00%,4099000.0_381.33%_23411000.0_42.44%,0_0_0_0,0_0_0_0,-36493000.0,-518.84%,13928000.0,25.00%,4099000.0,381.33%,23411000.0,42.44%,0,0,0,0,0,0,0,0
MDGS,Medigus Ltd.,2.986,3.13,2.76448,0.7165729999999999,1.13222,-1149000.0_-245.81%_54000.0_-34.15%,-1080000.0_46.35%_67000.0_-41.23%,22000.0_101.39%_154000.0_190.57%,-1342000.0_29.33%_117000.0_-13.97%,-1149000.0,-245.81%,54000.0,-34.15%,-1080000.0,46.35%,67000.0,-41.23%,22000.0,101.39%,154000.0,190.57%,-1342000.0,29.33%,117000.0,-13.97%
MESA,"Mesa Air Group, Inc.",12.77,13.39,7.486369,2.006294,1.788584,-11135000.0_-172.15%_160000000.0_1.59%,12498000.0_109.80%_155000000.0_0.39%,12498000.0_109.80%_155000000.0_0.39%,0_0_0_0,-11135000.0,-172.15%,160000000.0,1.59%,12498000.0,109.80%,155000000.0,0.39%,12498000.0,109.80%,155000000.0,0.39%,0,0,0,0
PIRS,"Pieris Pharmaceuticals, Inc.",4.81,5.05,0.0,4.932846,-0.161617,-203000.0_97.99%_11691000.0_530.92%,-8714000.0_-9.01%_4152000.0_209.16%,7490400.0_214.21%_18151600.0_565.75%,-7058800.0_-13.92%_3927200.0000000005_400.28%,-203000.0,97.99%,11691000.0,530.92%,-8714000.0,-9.01%,4152000.0,209.16%,7490400.0,214.21%,18151600.0,565.75%,-7058800.0,-13.92%,3927200.0000000005,400.28%
SECO,寺库,11.02,11.67,14.369832999999998,2.7850200000000003,0.812118,36372000.0_26.29%_1220000000.0_55.48%,25909000.0_10.05%_802000000.0_42.80%,46962000.0_74.11%_1412000000.0_60.53%,34103000.0_914.67%_982000000.0_44.15%,36372000.0,26.29%,1220000000.0,55.48%,25909000.0,10.05%,802000000.0,42.80%,46962000.0,74.11%,1412000000.0,60.53%,34103000.0,914.67%,982000000.0,44.15%
MYOS,MYOS Corporation,1.2,1.2199,0.0,2.4469119999999998,-0.632107,-1034000.0_6.51%_88000.0_49.15%,-1213000.0_-8.59%_57000.0_-62.00%,-1082000.0_-43.88%_157000.0_481.48%,-753000.0_13.05%_160000.0_310.26%,-1034000.0,6.51%,88000.0,49.15%,-1213000.0,-8.59%,57000.0,-62.00%,-1082000.0,-43.88%,157000.0,481.48%,-753000.0,13.05%,160000.0,310.26%
