code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
AVDL,Avadel Pharmaceuticals plc,4.39,4.66,0.0,2.181179,-0.053877,-3438000.0_-111.89%_29230000.0_-36.88%,-12236000.0_-147.23%_33293000.0_-36.59%,-8245000.0_-274.17%_34752000.0_-19.34%,21679000.0_208.43%_39675000.0_23.65%,-3438000.0,-111.89%,29230000.0,-36.88%,-12236000.0,-147.23%,33293000.0,-36.59%,-8245000.0,-274.17%,34752000.0,-19.34%,21679000.0,208.43%,39675000.0,23.65%
PDD,拼多多,20.97,22.34,0.0,-100.962128,-2.202761,"-6494000000.0_-5,828.27%_2709000000.0_2,489.49%","-200999999.99999997_3.23%_1385000000.0_3,640.25%",0_0_0_0,0_0_0_0,-6494000000.0,"-5,828.27%",2709000000.0,"2,489.49%",-200999999.99999997,3.23%,1385000000.0,"3,640.25%",0,0,0,0,0,0,0,0
TANH,Tantech Holdings,1.66,1.75,12.064888,0.49825600000000003,0.145049,0_0_0_0,0_0_0_0,1351200.0_-8.66%_15319700.0_43.91%,1351200.0_-8.66%_15319700.0_43.91%,0,0,0,0,0,0,0,0,1351200.0,-8.66%,15319700.0,43.91%,1351200.0,-8.66%,15319700.0,43.91%
PRNB,Principia Biopharma Inc.,26.14,26.78,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JG,极光,6.3,6.65,0.0,-17.468775,-0.26397600000000004,-11834000.0_60.87%_165000000.0_233.63%,-22138000.0_-0.63%_126000000.0_295.06%,0_0_0_0,0_0_0_0,-11834000.0,60.87%,165000000.0,233.63%,-22138000.0,-0.63%,126000000.0,295.06%,0,0,0,0,0,0,0,0
TRHC,Tabula Rasa Healthcare Inc.,72.85,76.22,0.0,19.286429000000002,-1.3780629999999998,"-29026000.0_-1,624.66%_48598000.0_65.09%",-18094000.0_-597.80%_43944000.0_57.07%,10946000.0_281.50%_43933000.0_60.85%,"7695000.0_5,519.01%_33268000.0_37.62%",-29026000.0,"-1,624.66%",48598000.0,65.09%,-18094000.0,-597.80%,43944000.0,57.07%,10946000.0,281.50%,43933000.0,60.85%,7695000.0,"5,519.01%",33268000.0,37.62%
ADXS,Advaxis Inc.,0.8,0.84,0.0,1.7514,-1.598004,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBPH,"Spring Bank Pharmaceuticals, Inc.",14.29,14.61,0.0,7.71322,-1.518988,-3785000.0_57.42%_0_0,-4864000.0_25.17%_0_0,-1462000.0_39.08%_0_0,-10828000.0_-161.04%_0_0,-3785000.0,57.42%,0,0,-4864000.0,25.17%,0,0,-1462000.0,39.08%,0,0,-10828000.0,-161.04%,0,0
SSLJ,盛世乐居,0.66,0.6897,0.0,295.461007,-0.593057,0_0_0_0,0_0_0_0,-7198000.0_-67.42%_4513500.0_97.87%,-7198000.0_-67.42%_4513500.0_97.87%,0,0,0,0,0,0,0,0,-7198000.0,-67.42%,4513500.0,97.87%,-7198000.0,-67.42%,4513500.0,97.87%
KZR,Kezar Life Sciences Inc.,21.75,22.83,0.0,3.655413,-16.323032,-6775000.0_-260.37%_0_0,-4947000.0_-119.18%_0_0,0_0_0_0,0_0_0_0,-6775000.0,-260.37%,0,0,-4947000.0,-119.18%,0,0,0,0,0,0,0,0,0,0
ENSG,恩赛因,37.95,40.0,29.186536,3.85581,1.370495,22326000.0_80.34%_496000000.0_10.73%,23293000.0_687.99%_492000000.0_11.41%,11222000.0_-46.58%_488000000.0_12.62%,14275000.0_27.64%_472000000.0_10.17%,22326000.0,80.34%,496000000.0,10.73%,23293000.0,687.99%,492000000.0,11.41%,11222000.0,-46.58%,488000000.0,12.62%,14275000.0,27.64%,472000000.0,10.17%
PCRX,Pacira Pharmaceuticals,45.8,47.4,0.0,6.6830869999999996,-0.25555500000000003,2564000.0_112.99%_84107000.0_18.57%,-10680000.0_46.24%_74607000.0_7.68%,4595000.0_215.68%_79078000.0_8.47%,-7597000.0_65.72%_67335000.0_-1.49%,2564000.0,112.99%,84107000.0,18.57%,-10680000.0,46.24%,74607000.0,7.68%,4595000.0,215.68%,79078000.0,8.47%,-7597000.0,65.72%,67335000.0,-1.49%
PME,平潭海洋实业有限公司,2.3,2.33,12.616486,1.42011,0.184679,3335299.9999999995_-66.00%_13606199.999999998_-61.88%,984700.0_-90.92%_10884300.0_92.26%,5337700.0_-42.14%_16389900.0_24.62%,6529100.0_146.98%_5462800.0_367.33%,3335299.9999999995,-66.00%,13606199.999999998,-61.88%,984700.0,-90.92%,10884300.0,92.26%,5337700.0,-42.14%,16389900.0,24.62%,6529100.0,146.98%,5462800.0,367.33%
GRVY,GRAVITY Co,16.09,17.17,7.1390199999999995,2.354565,2.405092,6600000000.0_86.28%_63026000000.0_133.19%,3524000000.0_63.60%_66311000000.0_183.96%,4910000000.0_464.58%_67520000000.00001_285.84%,2707000000.0_-11.51%_23723000000.0_50.66%,6600000000.0,86.28%,63026000000.0,133.19%,3524000000.0,63.60%,66311000000.0,183.96%,4910000000.0,464.58%,67520000000.00001,285.84%,2707000000.0,-11.51%,23723000000.0,50.66%
AKCA,Akcea Therapeutics Inc.,29.48,29.91,0.0,8.828517,-3.714636,-62046000.0_-204.76%_18321000.0_220.69%,-29627000.0_53.60%_17108000.0_180.74%,-23361000.0_30.96%_18036000.0_0,-14094000.0_28.85%_13449000.0_0,-62046000.0,-204.76%,18321000.0,220.69%,-29627000.0,53.60%,17108000.0,180.74%,-23361000.0,30.96%,18036000.0,0,-14094000.0,28.85%,13449000.0,0
TELL,Tellurian Inc.,9.06,9.35,0.0,6.518301,-0.432909,-35854000.0_-10.24%_813000.0_0,-25184000.0_82.18%_6801000.0_0,-34723000.0_-20.65%_5441000.0_0,-22864000.0_48.51%_0_0,-35854000.0,-10.24%,813000.0,0,-25184000.0,82.18%,6801000.0,0,-34723000.0,-20.65%,5441000.0,0,-22864000.0,48.51%,0,0
SBBP,Strongbridge Biopharma plc,4.87,5.13,0.0,27.036279999999998,-2.138697,-2923000.0_90.32%_4296000.0_180.97%,-28723000.0_2.58%_3870000.0_0,-18748000.0_-17.18%_2984000.0_0,-35060000.0_-360.23%_2533000.0_0,-2923000.0,90.32%,4296000.0,180.97%,-28723000.0,2.58%,3870000.0,0,-18748000.0,-17.18%,2984000.0,0,-35060000.0,-360.23%,2533000.0,0
TSLA,特斯拉,255.25,262.8,0.0,11.476458000000001,-16.17543,-743000000.0_-85.02%_4002000000.0000005_43.47%,-785000000.0_-97.55%_3409000000.0000005_26.42%,-771000000.0_-251.21%_3288000000.0000005_43.93%,"-671000000.0_-3,167.75%_2985000000.0_29.86%",-743000000.0,-85.02%,4002000000.0000005,43.47%,-785000000.0,-97.55%,3409000000.0000005,26.42%,-771000000.0,-251.21%,3288000000.0000005,43.93%,-671000000.0,"-3,167.75%",2985000000.0,29.86%
ICAD,icad inc.,3.1,3.24,0.0,5.064918,-0.942147,-1027000.0_60.97%_6162000.0_-3.85%,-3281000.0_-617.94%_6313000.0_-7.04%,-4235000.0_-27.71%_7902000.0_14.06%,-6933000.0_-159.18%_7000000.0_16.61%,-1027000.0,60.97%,6162000.0,-3.85%,-3281000.0,-617.94%,6313000.0,-7.04%,-4235000.0,-27.71%,7902000.0,14.06%,-6933000.0,-159.18%,7000000.0,16.61%
ASUR,Asure Software Inc,10.8,11.33,0.0,1.723252,-0.662776,-3768000.0_-105.12%_21767000.0_69.00%,-1925000.0_-81.78%_19304000.0_79.96%,"-1545000.0_-1,279.39%_15308000.0_57.55%",-1281000.0_-506.67%_15527000.0_64.48%,-3768000.0,-105.12%,21767000.0,69.00%,-1925000.0,-81.78%,19304000.0,79.96%,-1545000.0,"-1,279.39%",15308000.0,57.55%,-1281000.0,-506.67%,15527000.0,64.48%
TTNP,Titan Pharmaceuticals Inc,0.22899999999999998,0.2201,0.0,-4.537571,-0.534096,"-869000.0_74.82%_2668000.0_3,364.94%","-2605000.0_13.31%_1064000.0_2,560.00%",-3660000.0_-57.28%_58000.0_65.71%,-4191000.0_-59.96%_40000.0_53.85%,-869000.0,74.82%,2668000.0,"3,364.94%",-2605000.0,13.31%,1064000.0,"2,560.00%",-3660000.0,-57.28%,58000.0,65.71%,-4191000.0,-59.96%,40000.0,53.85%
ERI,Eldorado Resorts Inc,44.19,46.77,18.6279,3.628975,2.51075,36796000.0_179.66%_457000000.0_21.61%,"20855000.0_2,106.88%_440000000.00000006_117.49%","89694000.0_9,243.12%_473000000.00000006_128.88%",29554000.0_205.25%_445000000.0_84.16%,36796000.0,179.66%,457000000.0,21.61%,20855000.0,"2,106.88%",440000000.00000006,117.49%,89694000.0,"9,243.12%",473000000.00000006,128.88%,29554000.0,205.25%,445000000.0,84.16%
PDEX,Pro-Dex,9.39,9.84,26.130392,2.432057,0.376573,168000.0_-76.54%_6248000.0_11.63%,480000.0_-45.95%_5494000.0_-16.98%,345000.0_-89.20%_5560000.0_20.90%,628000.0_119.58%_5162000.0_0.64%,168000.0,-76.54%,6248000.0,11.63%,480000.0,-45.95%,5494000.0,-16.98%,345000.0,-89.20%,5560000.0,20.90%,628000.0,119.58%,5162000.0,0.64%
TURN,180 Degree Capital Corp.,2.14,2.2399,4.828130000000001,0.7689159999999999,0.46392700000000003,4808000.0_109.91%_311200.0_-9.51%,4808000.0_109.91%_311200.0_-9.51%,2418400.0_177.77%_271000.0_-41.58%,2418400.0_140.16%_271000.0_-52.13%,4808000.0,109.91%,311200.0,-9.51%,4808000.0,109.91%,311200.0,-9.51%,2418400.0,177.77%,271000.0,-41.58%,2418400.0,140.16%,271000.0,-52.13%
SLS,SELLAS Life Sciences Group Inc.,1.28,1.35,0.0,-10.641549000000001,-5.243474,-6062000.0_-2.52%_0_0,-7995000.0_-73.77%_0_0,-6620000.0_-3.79%_0_0,-6620000.0_-3.79%_0_0,-6062000.0,-2.52%,0,0,-7995000.0,-73.77%,0,0,-6620000.0,-3.79%,0,0,-6620000.0,-3.79%,0,0
ACHC,阿卡迪亚医疗保健公司,37.02,38.69,14.98514,1.287202,2.581891,58890000.0_18.64%_766000000.0_6.96%,50874000.0_46.30%_742000000.0_9.28%,69689000.0_68.23%_725000000.0_3.08%,45489000.0_138.48%_717000000.0_-2.44%,58890000.0,18.64%,766000000.0,6.96%,50874000.0,46.30%,742000000.0,9.28%,69689000.0,68.23%,725000000.0,3.08%,45489000.0,138.48%,717000000.0,-2.44%
WEYS,Weyco Group,29.85,31.47,18.22464,1.608084,1.7267830000000002,1523000.0_16.88%_60888000.0_5.98%,2816000.0_33.14%_69526000.0_0.59%,8361000.0_-2.58%_80270000.0_-2.23%,4920000.0_4.66%_76906000.0_-2.74%,1523000.0,16.88%,60888000.0,5.98%,2816000.0,33.14%,69526000.0,0.59%,8361000.0,-2.58%,80270000.0,-2.23%,4920000.0,4.66%,76906000.0,-2.74%
DWSN,道森地探,6.07,6.39,0.0,1.094062,-0.638558,-5711000.0_61.74%_36158000.0_14.28%,-1709000.0_81.33%_49880000.0_17.74%,-4544000.0_36.77%_39125000.0_30.13%,-2759000.0_77.78%_45627000.0_62.25%,-5711000.0,61.74%,36158000.0,14.28%,-1709000.0,81.33%,49880000.0,17.74%,-4544000.0,36.77%,39125000.0,30.13%,-2759000.0,77.78%,45627000.0,62.25%
IROQ,IF Bancorp,23.0,23.0,48.420032,1.019751,0.47501000000000004,497000.0_-17.44%_5066000.0_9.04%,994000.0_17.77%_5132000.0_2.56%,-728000.0_-162.22%_5474000.0_-0.92%,975000.0_-25.17%_5171000.0_-6.88%,497000.0,-17.44%,5066000.0,9.04%,994000.0,17.77%,5132000.0,2.56%,-728000.0,-162.22%,5474000.0,-0.92%,975000.0,-25.17%,5171000.0,-6.88%
NK,"NantKwest, Inc.",3.75,3.95,0.0,1.722564,-1.3088739999999999,-27732000.0_-18.25%_4000.0_-71.43%,-27519000.0_-12.25%_5000.0_-54.55%,-24487000.0_-1.03%_12000.0_-14.29%,-23969000.0_24.86%_8000.0_-33.33%,-27732000.0,-18.25%,4000.0,-71.43%,-27519000.0,-12.25%,5000.0,-54.55%,-24487000.0,-1.03%,12000.0,-14.29%,-23969000.0,24.86%,8000.0,-33.33%
JRJC,金融界,1.84,1.87,0.0,0.972086,-1.157382,-4686000.0_51.62%_12927000.0_34.45%,-5578000.0_59.63%_13280000.0_53.14%,-9913400.0_33.49%_13596600.0_-29.32%,-8971000.0_-140.96%_10739000.0_-37.06%,-4686000.0,51.62%,12927000.0,34.45%,-5578000.0,59.63%,13280000.0,53.14%,-9913400.0,33.49%,13596600.0,-29.32%,-8971000.0,-140.96%,10739000.0,-37.06%
AVXL,Anavex Life Sciences Corp.,2.49,2.59,0.0,4.988932,-0.38521,-2849200.0_21.08%_0_0,-4752000.0_-206.76%_0_0,-4059200.0_-29.00%_0_0,-5154600.0_20.83%_0_0,-2849200.0,21.08%,0,0,-4752000.0,-206.76%,0,0,-4059200.0,-29.00%,0,0,-5154600.0,20.83%,0,0
PCMI,PCM Inc,17.97,18.76,30.007165999999998,1.6149639999999998,0.625184,7883000.0_233.18%_546000000.0_-1.74%,2811000.0_-32.62%_543000000.0_3.84%,-2595000.0_-155.10%_563000000.0_-3.95%,-841000.0_-115.81%_545000000.0_-6.75%,7883000.0,233.18%,546000000.0,-1.74%,2811000.0,-32.62%,543000000.0,3.84%,-2595000.0,-155.10%,563000000.0,-3.95%,-841000.0,-115.81%,545000000.0,-6.75%
HMHC,Houghton Mifflin Harcourt Co,6.34,5.94,0.0,0.999524,-0.485983,-23272000.0_50.34%_376000000.0_-4.44%,-101000000.0_16.03%_220000000.00000003_-0.97%,-26168000.0_85.55%_261000000.0_7.73%,90506000.0_0.54%_532000000.0_-0.18%,-23272000.0,50.34%,376000000.0,-4.44%,-101000000.0,16.03%,220000000.00000003,-0.97%,-26168000.0,85.55%,261000000.0,7.73%,90506000.0,0.54%,532000000.0,-0.18%
FTDR,Frontdoor Inc,46.35,48.57,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTMD,犹他医疗产品,89.6,93.4,36.66803,4.182508,2.5471779999999997,4308000.0_11.32%_10965000.0_1.26%,4092000.0_15.72%_10887000.0_6.12%,-2522000.0_-192.82%_10201000.0_15.24%,3622000.0_23.41%_10125000.0_4.87%,4308000.0,11.32%,10965000.0,1.26%,4092000.0,15.72%,10887000.0,6.12%,-2522000.0,-192.82%,10201000.0,15.24%,3622000.0,23.41%,10125000.0,4.87%
HPJ,豪鹏国际,2.65,2.63,3.536853,0.6002350000000001,0.743599,2714300.0_-39.17%_64924000.0_25.58%,-1118900.0_-142.83%_49783500.0_18.91%,4986300.0_196.68%_79194000.0_46.99%,5152900.0_102.07%_71405600.0_31.88%,2714300.0,-39.17%,64924000.0,25.58%,-1118900.0,-142.83%,49783500.0,18.91%,4986300.0,196.68%,79194000.0,46.99%,5152900.0,102.07%,71405600.0,31.88%
DCIX,Diana Containerships Inc,1.16,1.21,0.388997,0.124998,3.1105650000000002,-42300000.0_-215.84%_6269000.0_14.02%,-3945000.0_46.64%_7991000.0_111.68%,-16584000.0_-96.07%_7805000.0_43.29%,-8722000.0_93.12%_6728000.0_-15.72%,-42300000.0,-215.84%,6269000.0,14.02%,-3945000.0,46.64%,7991000.0,111.68%,-16584000.0,-96.07%,7805000.0,43.29%,-8722000.0,93.12%,6728000.0,-15.72%
BDSI,BioDelivery科学国际有限公司,3.29,3.4,0.0,4.971184,-0.8711909999999999,-9770000.0_34.34%_12175000.0_43.25%,-10709000.0_-122.16%_11281000.0_-61.70%,-16210000.0_-1.68%_12512000.0_279.38%,-11951000.0_25.20%_10721000.0_248.76%,-9770000.0,34.34%,12175000.0,43.25%,-10709000.0,-122.16%,11281000.0,-61.70%,-16210000.0,-1.68%,12512000.0,279.38%,-11951000.0,25.20%,10721000.0,248.76%
AKAO,Achaogen Inc,3.96,4.13,0.0,3.169172,-3.731329,-49969000.0_-91.67%_2562000.0_102.37%,-47229000.0_-42.00%_2143000.0_-71.29%,-36383000.0_-22.40%_1869000.0_-82.59%,-29907000.0_-170.95%_577000.0_-96.40%,-49969000.0,-91.67%,2562000.0,102.37%,-47229000.0,-42.00%,2143000.0,-71.29%,-36383000.0,-22.40%,1869000.0,-82.59%,-29907000.0,-170.95%,577000.0,-96.40%
ADVM,"Adverum Biotechnologies, Inc.",5.47,5.74,0.0,1.541523,-1.239372,-18810000.0_-64.57%_493000.0_6.48%,-17200000.0_-6.84%_216000.0_-53.25%,-14789000.0_33.96%_461000.0_-5.53%,-13829000.0_3.30%_463000.0_17.22%,-18810000.0,-64.57%,493000.0,6.48%,-17200000.0,-6.84%,216000.0,-53.25%,-14789000.0,33.96%,461000.0,-5.53%,-13829000.0,3.30%,463000.0,17.22%
RMTI,Rockwell Medical,3.85,4.04,0.0,12.303592,-0.6410170000000001,-12230800.0_-72.68%_14913400.0_12.61%,-6529500.0_-37.69%_14948599.999999998_2.44%,-9039300.0_-78.84%_14838000.0_10.82%,-5057000.0_-10.82%_14626900.0_14.14%,-12230800.0,-72.68%,14913400.0,12.61%,-6529500.0,-37.69%,14948599.999999998,2.44%,-9039300.0,-78.84%,14838000.0,10.82%,-5057000.0,-10.82%,14626900.0,14.14%
PGLC,Pershing Gold Corporation,1.49,1.53,0.0,1.537223,-0.509026,-4236400.0_-29.41%_0_0,-4028600.0_-20.84%_0_0,-3964600.0_29.54%_0_0,-2522600.0_30.53%_0_0,-4236400.0,-29.41%,0,0,-4028600.0,-20.84%,0,0,-3964600.0,29.54%,0,0,-2522600.0,30.53%,0,0
RCKY,Rocky Brands,26.13,27.26,16.132573999999998,1.386242,1.6897490000000002,2649200.0_81.55%_58205800.0_-0.43%,3251100.0_117.33%_61386700.0_-2.67%,4396800.0_793.23%_66994000.0_0.07%,2234800.0_401.49%_64675100.0_-11.67%,2649200.0,81.55%,58205800.0,-0.43%,3251100.0,117.33%,61386700.0,-2.67%,4396800.0,793.23%,66994000.0,0.07%,2234800.0,401.49%,64675100.0,-11.67%
CCLP,CSI Compressco LP,5.69,5.92,0.0,3.5497629999999996,-1.127143,-9592000.0_-50.53%_99922000.0_32.67%,-15737000.0_-0.92%_85417000.0_30.30%,-10673000.0_12.07%_83101000.0_0.28%,-7821000.0_51.03%_71598000.0_1.25%,-9592000.0,-50.53%,99922000.0,32.67%,-15737000.0,-0.92%,85417000.0,30.30%,-10673000.0,12.07%,83101000.0,0.28%,-7821000.0,51.03%,71598000.0,1.25%
LLIT,联络智能,1.73,1.8,0.0,3.61332,-0.368699,-1722700.0_-59.40%_150600.0_-27.50%,-1722700.0_-59.40%_150600.0_-27.50%,-1487500.0_-12.33%_233200.0_-94.11%,-1487500.0_-12.33%_233200.0_-94.11%,-1722700.0,-59.40%,150600.0,-27.50%,-1722700.0,-59.40%,150600.0,-27.50%,-1487500.0,-12.33%,233200.0,-94.11%,-1487500.0,-12.33%,233200.0,-94.11%
APTX,Aptinyx Inc.,26.16,27.39,0.0,5.2264800000000005,-6.914407000000001,-13335000.0_-66.71%_2128000.0_49.02%,-11672000.0_-34.21%_2464000.0_115.20%,0_0_0_0,0_0_0_0,-13335000.0,-66.71%,2128000.0,49.02%,-11672000.0,-34.21%,2464000.0,115.20%,0,0,0,0,0,0,0,0
BIOL,Biolase,1.51,1.56,0.0,1.5758299999999998,-0.982835,-4911000.0_-14.50%_12154000.0_-3.63%,-5021000.0_-22.22%_10020000.0_-7.85%,-3842000.0_13.21%_12634000.0_-8.19%,-4612000.0_-46.60%_10806000.0_-18.32%,-4911000.0,-14.50%,12154000.0,-3.63%,-5021000.0,-22.22%,10020000.0,-7.85%,-3842000.0,13.21%,12634000.0,-8.19%,-4612000.0,-46.60%,10806000.0,-18.32%
PMTS,CPI Card Group,2.79,2.88,0.0,-0.22914600000000002,-3.5332510000000004,-16709000.0_-673.21%_61454000.0_12.07%,-7292000.0_-61.79%_54857000.0_8.80%,-14607000.0_-263.90%_64964000.0_-3.59%,-735000.0_-118.26%_68044000.0_-16.20%,-16709000.0,-673.21%,61454000.0,12.07%,-7292000.0,-61.79%,54857000.0,8.80%,-14607000.0,-263.90%,64964000.0,-3.59%,-735000.0,-118.26%,68044000.0,-16.20%
SAEX,SAExploration Holdings Inc.,7.2,7.86,0.0,2.899998,-10.017000999999999,-33346000.0_-86.92%_16883000.0_24.52%,-1474000.0_-116.70%_37123000.0_-56.92%,-15926000.0_27.98%_4842000.0_-80.91%,-13845000.0_20.42%_22452000.0_-31.95%,-33346000.0,-86.92%,16883000.0,24.52%,-1474000.0,-116.70%,37123000.0,-56.92%,-15926000.0,27.98%,4842000.0,-80.91%,-13845000.0,20.42%,22452000.0,-31.95%
VIVE,Viveve Medical Inc.,3.03,3.15,0.0,11.404944,-1.8582189999999998,-11358000.0_-8.95%_5525000.0_79.62%,-12420000.0_-85.51%_3699000.0_21.64%,-10224000.0_-75.67%_5101000.0_108.03%,-9615000.0_-97.47%_4070000.0_120.12%,-11358000.0,-8.95%,5525000.0,79.62%,-12420000.0,-85.51%,3699000.0,21.64%,-10224000.0,-75.67%,5101000.0,108.03%,-9615000.0,-97.47%,4070000.0,120.12%
TTGT,TechTarget,19.08,19.88,45.696002,4.260536,0.43504899999999996,4420000.0_224.76%_31472000.0_18.03%,"2094000.0_7,320.69%_27299000.0_15.79%","3397000.0_3,674.44%_30303000.0_13.62%","2074000.0_9,527.27%_28012000.0_8.78%",4420000.0,224.76%,31472000.0,18.03%,2094000.0,"7,320.69%",27299000.0,15.79%,3397000.0,"3,674.44%",30303000.0,13.62%,2074000.0,"9,527.27%",28012000.0,8.78%
CATM,Cardtronics,33.07,34.2,0.0,3.9698330000000004,-3.476785,3772000.0_-75.11%_341000000.0_-11.46%,-2785000.0_-211.52%_336000000.0_-5.98%,15956000.0_-36.07%_363000000.0_17.15%,-176000000.0_-738.95%_401999999.99999994_22.42%,3772000.0,-75.11%,341000000.0,-11.46%,-2785000.0,-211.52%,336000000.0,-5.98%,15956000.0,-36.07%,363000000.0,17.15%,-176000000.0,-738.95%,401999999.99999994,22.42%
JNCE,Jounce Therapeutics Inc.,6.38,6.66,0.0,2.002857,-0.9972540000000001,-4674000.0_-38.28%_19378000.0_-4.49%,"-13028000.0_-3,483.90%_11195000.0_-44.82%",-9364000.0_-271.31%_12989000.0_-35.98%,-4084000.0_-200.34%_18077000.0_6.91%,-4674000.0,-38.28%,19378000.0,-4.49%,-13028000.0,"-3,483.90%",11195000.0,-44.82%,-9364000.0,-271.31%,12989000.0,-35.98%,-4084000.0,-200.34%,18077000.0,6.91%
CHEK,Check Cap Ltd,3.86,4.0,0.0,1.1436309999999998,-4.728167,-2655000.0_6.18%_0_0,-2127000.0_19.92%_0_0,-1902000.0_20.82%_0_0,-2384000.0_-40.82%_0_0,-2655000.0,6.18%,0,0,-2127000.0,19.92%,0,0,-1902000.0,20.82%,0,0,-2384000.0,-40.82%,0,0
CDXS,Codexis,16.47,17.15,0.0,17.470717999999998,-0.351408,-3735000.0_40.53%_13538000.0_30.84%,-4694000.0_37.08%_14042000.0_76.16%,970000.0_118.44%_21723000.0_117.91%,-10226000.0_-811.62%_9984000.0_-32.86%,-3735000.0,40.53%,13538000.0,30.84%,-4694000.0,37.08%,14042000.0,76.16%,970000.0,118.44%,21723000.0,117.91%,-10226000.0,-811.62%,9984000.0,-32.86%
EVOK,Evoke Pharma Inc.,2.59,2.68,0.0,8.448736,-0.610222,-2303200.0_-41.65%_0_0,-1982800.0_60.75%_0_0,-308400.0_79.81%_0_0,-5243099.999999999_-73.31%_0_0,-2303200.0,-41.65%,0,0,-1982800.0,60.75%,0,0,-308400.0,79.81%,0,0,-5243099.999999999,-73.31%,0,0
MARK,Remark Media,2.6,2.72,0.0,-5.56539,-4.631426,3379000.0_178.44%_20713000.0_20.03%,"-14053000.0_-56,112.00%_16724000.0_9.31%",-89152000.0_-935.21%_18597000.0_24.34%,-13250000.0_13.17%_19449000.0_28.44%,3379000.0,178.44%,20713000.0,20.03%,-14053000.0,"-56,112.00%",16724000.0,9.31%,-89152000.0,-935.21%,18597000.0,24.34%,-13250000.0,13.17%,19449000.0,28.44%
ALDR,Alder BioPharmaceuticals,14.21,14.74,0.0,4.196692,-4.253379,-68389000.0_8.36%_0_0,-87031000.0_13.25%_0_0,-54357000.0_-11.18%_936000.0_0,-59565000.0_-69.54%_0_0,-68389000.0,8.36%,0,0,-87031000.0,13.25%,0,0,-54357000.0,-11.18%,936000.0,0,-59565000.0,-69.54%,0,0
CLGN,Collplant Holdings Ltd.,5.2,5.2,0.0,8.741866,-1.9717,-5578000.0_4.57%_653000.0_224.88%,-7240000.0_-39.45%_779000.0_209.13%,-5912000.0_16.11%_952000.0_376.00%,-3931000.0_42.45%_263000.0_185.87%,-5578000.0,4.57%,653000.0,224.88%,-7240000.0,-39.45%,779000.0,209.13%,-5912000.0,16.11%,952000.0,376.00%,-3931000.0,42.45%,263000.0,185.87%
ACMR,Acm Research Inc.,10.68,11.1,20.597399,3.86619,0.538903,3215000.0_768.40%_20873000.0_138.19%,-2780000.0_-12.37%_9743000.0_72.14%,3365000.0_17.86%_17192000.0_19.85%,-1282000.0_-328.52%_4891000.0_-0.27%,3215000.0,768.40%,20873000.0,138.19%,-2780000.0,-12.37%,9743000.0,72.14%,3365000.0,17.86%,17192000.0,19.85%,-1282000.0,-328.52%,4891000.0,-0.27%
OPTT,Ocean Power Technologies,0.7,0.74,0.0,1.9341540000000002,-0.623258,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONVO,Organovo Holdings Inc.,1.1,1.15,0.0,3.1547240000000003,-0.294563,-7416000.0_26.59%_689000.0_-30.40%,-7449000.0_30.10%_1105000.0_36.08%,-7791000.0_18.68%_1153000.0_0.17%,-9461000.0_-0.20%_1355000.0_-1.53%,-7416000.0,26.59%,689000.0,-30.40%,-7449000.0,30.10%,1105000.0,36.08%,-7791000.0,18.68%,1153000.0,0.17%,-9461000.0,-0.20%,1355000.0,-1.53%
ETTX,Entasis Therapeutics Holdings Inc.,8.12,8.63,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APDN,Applied DNA Sciences Inc,1.4,1.44,0.0,14.179045,-0.38465900000000003,-2887700.0_-10.60%_1016400.0_-43.45%,-2146200.0_37.41%_1043900.0_15.31%,-3183700.0_19.63%_647700.0_-28.28%,-2854700.0000000005_-18.20%_1145500.0_-29.99%,-2887700.0,-10.60%,1016400.0,-43.45%,-2146200.0,37.41%,1043900.0,15.31%,-3183700.0,19.63%,647700.0,-28.28%,-2854700.0000000005,-18.20%,1145500.0,-29.99%
CYRX,"CryoPort, Inc.",10.75,11.13,0.0,13.020397,-0.35377,-2470900.0_-32.81%_4627000.0_58.60%,-2682799.9999999995_-49.94%_4023200.0_48.33%,-2269700.0_47.02%_3322000.0_49.04%,-1979700.0_9.38%_3002700.0_51.89%,-2470900.0,-32.81%,4627000.0,58.60%,-2682799.9999999995,-49.94%,4023200.0,48.33%,-2269700.0,47.02%,3322000.0,49.04%,-1979700.0,9.38%,3002700.0,51.89%
