code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,month_rs,price,volume_end,volume_start,year,year_rs
CHA,中国电信,10.122903,0.802507,4.8168,7901000000,0.0936,191,0.188257283,47.59570681,1099802.115,4421514.737,15,0.158443625
CCMP,卡伯特微电子,32.518051,4.463145,3.460232,35171000,0.7639,222,0.18819745,45.90513514,2893038.928,13519649.55,18,0.156476865
KALU,凯撒铝业,35.169678,2.384799,3.102957,20700000,3.4043,148,0.188098526,64.80138514,2966638.162,3499310.811,12,0.161258878
TUSK,Mammoth Energy Services Inc.,7.671712,2.074443,3.780121,42700000,37.4957,24,0.18754397,22.64791667,6470594.333,2907534.167,2,0.132143239
WING,Wingstop Inc.,65.906926,-13.726421,1.000957,6839000,0.3937,40,0.187485163,33.98575,11020463.65,7351721.35,3,0.139120341
ROLL,RBC轴承,38.644554,4.124774,3.860311,27467000,0.2594,158,0.187356142,53.56170886,1695798.025,2525596.203,13,0.156930821
ECHO,Echo Global Logistics,32.831137,2.521049,1.017327,7678000,32.3388,108,0.18727412,20.41694444,6460862,2298712.963,9,0.161444473
THRM,Gentherm Inc,58.129396,3.036376,0.842947,16659000,0.9569,76,0.187253519,33.56960526,5642306.289,6529065.789,6,0.152496372
MANH,曼哈顿联合软件,35.824263,28.844753,1.582447,27668000,-0.1116,246,0.186799738,17.32087398,11533260.62,28962699.19,20,0.162492501
WBC,WABCO Holdings,14.584309,5.332527,8.26299,109000000,0.1945,135,0.186733712,76.008,9056140.412,12599786.57,11,0.160815207
BBL,必和必拓,30.752721,4.098334,1.392072,1124000000,-0.1881,197,0.186503481,43.39948629,28047906.21,9108006.122,16,0.165403778
FOX,21世纪福克斯公司,18.495109,4.221415,2.410367,983000000,0.8477,118,0.18572258,24.50898305,73604468.59,77260810.17,9,0.142915814
CERN,美国塞纳,25.726807,4.411582,2.542873,169000000,-0.0575,252,0.185699402,24.83268849,50258822.71,82652301.59,21,0.15756828
FOXF,Fox Factory Holding Corp.,41.670985,8.986151,1.553839,18813000,0.3706,62,0.18568227,25.01435484,5664596.226,2370551.484,5,0.139129419
HY,Hyster-Yale Materials Handling C,29.504179,1.837967,2.096991,5700000,-0.6524,72,0.185604304,68.35875,1190413.167,1018991.5,6,0.146233195
KSU,堪萨斯南方铁路,12.111888,2.486678,9.388297,149000000,0.1039,252,0.185574533,52.51587302,24712253.97,11106106.35,21,0.162724719
PRTY,Party City Holdco Inc.,7.859932,1.474736,1.933859,28458000,0.1391,42,0.185507937,15.23166667,14233135.76,10369281.33,3,0.110054543
WDR,Waddell & Reed Financial Inc,9.779125,1.852337,2.10346,44256000,0.7904,247,0.185366136,28.11296923,20150447.5,9289344.715,20,0.152303329
JCI,江森自控,16.082762,1.745833,2.438014,804000000,0.2782,252,0.185355061,27.94141548,93866867.88,49447710.07,21,0.140976025
CVG,肯沃基,25.784218,1.659394,0.954072,13900000,-0.6508,242,0.185301432,20.07997934,14717774.98,17334814.88,20,0.154215519
BWA,博格华纳,17.298303,2.342196,2.567304,284000000,0.2858,252,0.185204535,23.93011905,50790514.13,32679038.1,21,0.157214993
ESRX,快捷药方,10.758273,2.551655,8.171386,879000000,0.0917,252,0.184963628,35.2733246,94709715.38,166548944.4,21,0.152289695
MDSO,Medidata,86.516665,8.675972,0.94398,16589000,1.1998,112,0.184809568,37.42147321,10379596.93,7523182.143,9,0.158477465
ENLC,"EnLink Midstream, LLC",12.740602,1.680654,1.361788,102000000,2.7712,55,0.18477842,22.48490909,9138676.929,7152934.037,4,0.121586699
AKO.A,Embotelladora Andina S.A.,16.60518,0.002246,1.27671,10944000000,0.1582,252,0.184524776,17.00967381,111685.6746,550042.8571,21,0.155650995
JEF,杰富瑞,12.177619,0.74206,1.926485,749000000,9.1124,252,0.1840493,20.85798175,30077699,9358664.286,21,0.142330023
AXE,艾利斯特国际,23.213091,1.602841,3.110314,34800000,-0.1322,252,0.183420948,49.33924603,5623819.056,5442251.587,21,0.165937874
LRCX,拉姆研究,11.709655,4.17977,14.728017,1021000000,0.9398,252,0.183385481,49.27904762,50629357.31,66006249.21,21,0.157504653
LUV,西南航空,10.035487,3.495893,6.077433,733000000,-0.0135,252,0.183062457,20.41960635,152163196.9,79015714.09,21,0.156335648
WLKP,Westlake Chemical Partners LP,11.785737,1.791255,2.172117,84476000,-0.0231,51,0.182767509,23.51039216,1129290.192,2404856.48,4,0.114475271
OKE,欧尼克（万欧卡）,35.948058,4.164413,1.877431,282000000,0.6034,252,0.182144443,24.73762897,40371235.68,20355604.76,21,0.144900275
CAT,卡特彼勒,26.396995,5.520647,5.235823,1705000000,1.1233,252,0.182051456,63.22718254,137239058.4,92504946.83,21,0.144653597
TSQ,Townsquare Media,0,0.489908,-2.099586,1634000,-0.7063,50,0.182025358,10.235,1356971.8,963281.36,4,0.120857652
EW,爱德华兹,45.347549,9.378761,3.125417,283000000,0.5191,221,0.181888869,36.37942308,38123738.64,34776203.64,18,0.163507946
TI,意大利电信,11.029932,0.600887,0.63645,377000000,-0.1212,252,0.181837413,38.64043651,4628198.96,1411714.286,21,0.158487859
IMI,Intermolecular,0,1.878726,-0.037097,496000,1.1738,83,0.18177124,3.479515663,1241301.452,2725280.488,6,0.149310183
LYB,利安德巴塞尔,7.777045,4.227408,14.802538,1654000000,0.4637,96,0.181507959,75.2234375,63863443.63,73419816.67,8,0.135143867
ANSS,安西斯,49.527102,5.987464,3.596011,92596000,0.3279,252,0.181121662,44.47154762,9829846.444,8770134.127,21,0.154242165
UG,United-Guardian,18.84305,7.435142,0.992143,1392700,0.2613,115,0.18094829,17.78677826,91703.06897,67226.31579,9,0.149185045
EQNR,Equinor ASA,18.682832,2.064144,1.38737,1220000000,-0.1504,208,0.180919433,20.37182692,38590345.8,12932016.35,17,0.159891346
RM,Regional Management Corp,12.001795,1.571081,2.870404,8482000,0.3826,79,0.180868196,21.46063291,1551891.95,1735241.026,6,0.146211678
MANT,美泰科技,20.553028,1.877137,3.161578,19915000,0.2798,200,0.180678248,34.163875,3324612.47,4487681,16,0.158676858
ARW,艾睿,13.99713,1.34819,5.641871,171000000,0.6994,252,0.180675133,37.27900794,15063956,13539503.97,21,0.145633969
NVR,NVR Inc,14.913979,5.984017,177.834503,203000000,0.3739,252,0.18067375,804.6755972,808621.2063,1459323.81,21,0.145235042
VMC,火神材料,22.798126,2.940359,4.895578,160000000,0.3289,252,0.180591353,63.11561389,24165917.79,9130364.286,21,0.161364569
XRX,施乐,63.584443,1.299942,0.430923,114000000,-0.3294,144,0.180522419,41.13444514,47882079.65,48618821.88,12,0.145644021
AGCO,爱科集团,22.068541,1.653115,2.778616,90400000,-0.0131,252,0.180400348,35.0375,25404799.04,18120281.75,21,0.161207209
SEE,希悦尔,11.067116,-16.614742,3.520339,114000000,0.0989,252,0.180334836,27.73990079,37758718.19,23959576.98,21,0.141901762
BAND,Bandwidth Inc.,45.621758,8.383379,0.989221,10512000,4.3991,11,0.180192835,33.69909091,2659418.167,2721573.4,0,0.092323447
SSL,南非萨索尔,36.794616,1.399435,1.039826,1210000000,-0.8011,252,0.180159438,29.13472222,7004177.373,3987524.603,21,0.148551637
JEC,雅各布工程,33.28388,1.731341,2.186644,150000000,0.6932,252,0.18004212,37.09787698,25883655.1,14300647.62,21,0.149543296
MTSC,MTS Systems Corporation,17.907809,1.98613,2.934474,8979000,-0.1537,252,0.179942474,34.8760119,1569503.849,1611537.302,21,0.15562037
CMRE,Costamare,23.329466,0.578727,0.306908,14300000,-0.3796,95,0.179811937,13.26989474,9030515.646,3382444.681,7,0.143429621
WEYS,Weyco Group,22.203137,1.959134,1.726783,1523000,0.1688,252,0.179350051,20.77860437,245431.1667,183237.3016,21,0.154486567
QCOM,高通,0,4.276574,-2.845634,1219000000,0.4092,252,0.179294687,43.10003016,270018819,530359744.4,21,0.145832326
LPLA,LPL Financial Holdings Inc,17.784781,5.827269,3.73128,119000000,0.7355,95,0.179175653,40.45884211,17656714.94,8744010.638,7,0.142654384
NRC,National Research Corp.,37.579749,36.900448,1.064403,7948000,0.3818,65,0.178906294,20.48507692,488532.7576,262396.5625,5,0.143551389
APPF,"AppFolio, Inc.",152.553145,27.417531,0.530307,7474000,1.6721,40,0.178880702,31.650625,2486078.45,1211028.05,3,0.144859573
COMM,CommScope Holding Company Inc.,28.965634,3.484831,1.066091,65922000,0.1886,60,0.178776117,30.13716667,36593520.1,22061601.67,5,0.129940266
HSIC,亨利香恩服务,30.357364,4.264573,2.673157,148000000,-0.0139,252,0.178544314,28.45515317,28273432.79,44659028.57,21,0.12842148
ETP,Energy Transfer Partners,19.702168,1.063687,1.182611,602000000,1.0338,199,0.178534572,16.79507487,37264445.24,6099921.212,16,0.148782729
WSO,Watsco Inc,27.49739,4.519218,6.363513,108000000,0.1917,252,0.178213067,61.41802897,5024549.198,2957828.968,21,0.155475141
EEP,安桥能源合作伙伴,23.90917,3.372342,0.484333,187000000,-0.0508,252,0.178205331,24.36333333,18303590.35,3614598.413,21,0.139276913
DZSI,"DASAN Zhone Solutions, Inc.",22.948084,2.239095,0.436202,1355000,2.5503,25,0.177751281,7.70816,352409.7692,271368.0833,2,0.109136183
ORLY,奥莱利,22.386339,69.196006,14.771062,353000000,0.2484,252,0.177396566,80.0484127,23138599.52,12973764.29,21,0.154029591
CKH,海科控股,6.852807,1.407787,7.748649,46007000,2.5818,252,0.177350783,53.12792976,3383367.825,3550019.841,21,0.146206534
LECO,林肯电气控股,23.329841,6.39324,3.964022,68859000,0.1227,252,0.17708103,35.13201389,8447746.762,4706577.778,21,0.147525433
EFII,电子影像,0,2.009554,-0.489341,3768000,0.3657,252,0.176667387,26.65777778,6493408.135,16022493.65,21,0.156236092
CHL,中国移动,8.631692,1.258823,5.39871,39942000000,0.0531,252,0.176645375,39.1268254,24483905.02,17788480.16,21,0.147149891
PNR,滨特尔,16.860768,3.981851,2.543182,41500000,-0.8426,252,0.176537873,37.36200079,21716904.46,10749307.94,21,0.143100495
CHRW,罗宾逊物流,23.548617,8.806419,4.097905,159000000,0.433,252,0.176402304,44.61304563,30625049.37,19148677.78,21,0.140552651
GRBK,Green Brick Partners,18.932542,1.155522,0.533473,18995000,1.0141,48,0.17604028,9.313645833,1752251.375,3244659.333,4,0.140163272
MLI,木勒工业,22.172639,3.430446,1.498243,33882000,0.2173,252,0.176000922,19.76982143,5832164.405,6644523.81,21,0.146230058
KRNT,Kornit Digital Ltd.,338.44643,4.049487,0.054957,1774000,7.2512,42,0.175901475,14.37428571,6370657.714,1193883.905,3,0.136046688
HVT,哈弗蒂家具,22.081925,1.606135,1.01214,6214000,0.0047,252,0.175695571,15.73204365,1796060.032,1999261.111,21,0.158858939
DLNG,Dynagas LNG Partners LP,32.146831,1.403434,0.274055,351000,1.0677,59,0.1755274,15.53847458,3217788.567,2218750.586,4,0.122727821
CTEK,CynergisTek Inc.,0,1.880114,-0.116656,121100,0.6328,20,0.175413823,4.30088,446165.4,1555435.7,1,0.088153728
VAR,瓦里安医疗系统,72.474787,6.876455,1.551712,72500000,0.0372,252,0.175404343,50.60238095,19452352.02,19924407.94,21,0.156434285
MSM,MSC Industrial Direct Co,15.343855,3.478508,5.60876,79069000,0.2583,252,0.175327613,48.1625,9426700.976,5292544.444,21,0.14821581
KOF,可口可乐凡萨瓶装,0,2.138001,-3.557111,3191000000,1.5405,252,0.175138099,54.08625675,2028999.857,3548403.175,21,0.149563576
KE,"Kimball Electronics, Inc.",31.770867,1.494186,0.62636,5784000,-0.2884,47,0.175068988,15.26361702,1470744.917,1322204.348,3,0.134585156
UHS,Universal Health Services Inc Cl,14.92579,2.248685,8.58246,231000000,0.2118,252,0.174923704,48.02512897,19780511.22,22738311.11,21,0.145416799
CSL,卡莱尔伙伴,12.686458,2.799994,10.052451,114000000,0.1114,252,0.17481797,47.70811508,7804481.294,5137161.905,21,0.140635668
BCPC,拜切,34.87657,5.145814,3.037856,19679000,0.1901,252,0.174397903,27.19047738,2221147.333,975345.9524,21,0.149671505
PER,Sandridge Permian Trust,5.646352,1.104825,0.451619,6568000,-0.0385,86,0.174227133,9.510639535,5065215.814,7206802.326,7,0.140084289
WWW,沃尔弗林集团,56.005612,3.62421,0.687074,55500000,1.7073,252,0.174078803,14.73208929,17740772.21,13856625.4,21,0.145974303
CDNS,铿腾电子,59.709334,11.145795,0.784132,75149000,0.0871,252,0.174040725,18.08805556,60593059.21,40530177.78,21,0.143094647
LKSD,"LSC Communications, Inc.",0,1.863352,-1.886677,8000000,0.6,24,0.173513313,18.97375,6602026.667,8205199.333,2,0.079881798
SLB,斯伦贝谢,0,2.475435,-0.541474,441000000,6.4444,252,0.172739918,57.95581349,165855128.6,158514653.2,21,0.14807374
HVT.A,哈弗蒂家具,21.795579,1.580983,1.009379,6214000,0.0047,252,0.172675075,15.72674127,8085.849206,17173.01587,21,0.154569399
MJCO,Majesco,0,6.254332,-0.063391,1035000,1.6273,40,0.172620103,5.494,236028.75,273416,3,0.115619737
HNNA,Hennessy Advisors Inc,5.618264,1.68294,2.609169,4218000,0.0652,54,0.1725642,16.47962593,266815.1481,279048.2593,4,0.128608544
SIX,Six Flags Entertainment Corp,19.897918,-8.390221,3.341053,94505000,0.3193,100,0.172550426,40.642,18520134.74,13114262,8,0.137391415
BABA,阿里巴巴,47.710196,7.758025,3.65184,7650000000,-0.4548,49,0.172316242,117.8961224,347625064.8,348868248.3,4,0.132343885
PAC,太平洋航空,22.035868,54.485493,4.49086,1189000000,0.0498,152,0.171992217,56.11039474,1299114.5,4830251.316,12,0.142014734
HRC,希尔罗控股,27.967599,4.318581,3.508703,45200000,6.9298,252,0.171948988,47.86384921,9977705.071,3606385.714,21,0.140256086
PBI,必能宝,6.066046,7.780499,1.333653,48214000,-0.014,252,0.171880994,31.8084127,46816861.52,15812893.65,21,0.131721344
BKCC,黑岩凯尔索资本,0,0.812622,-0.097566,4171500,-0.7543,136,0.171728964,9.208198529,8296270.5,6344736.765,11,0.12492555
FORR,佛罗斯特研究,73.090734,6.353138,0.67382,7788000,0.2843,252,0.17132067,28.72170635,1241011.69,2267257.937,21,0.145124418
TDG,TransDigm,25.904242,-8.902196,13.702775,217000000,0.2851,151,0.170936539,136.8610762,9737022.105,6878845.333,12,0.145386609
MCO,穆迪,30.377214,136.834417,5.701642,378000000,0.205,216,0.170847905,57.501875,32508050.3,42730137.96,18,0.143145099
WLH,Lyon William Homes,10.887395,0.959292,1.869134,27236000,0.3449,65,0.17082634,22.03569231,8500330.939,5373748.188,5,0.150888768
UTMD,犹他医疗产品,34.606925,3.947409,2.547178,4308000,0.1132,252,0.170768149,32.94484127,134373.0714,246689.6825,21,0.149889809
CCK,皇冠控股,18.103547,7.276612,2.331035,147000000,-0.0068,252,0.170615892,29.26916667,24810051.67,22733037.3,21,0.137359335
GMED,Globus Medical Inc,37.751177,4.686221,1.386182,44977000,0.5689,74,0.17054106,26.61621622,14510786.14,9111964.865,6,0.137458752
TREC,Trecora Resources,16.203389,1.730217,0.833159,2215000,1.6623,52,0.170253736,12.51259615,877364.3462,944174.0385,4,0.123186667
AIRI,Air Industries Group,0,2.069404,-1.245082,185000,1.0938,64,0.170101812,6.01065625,1010259.719,157673.0938,5,0.123828468
HCSG,医疗保健服务,43.67451,7.445656,0.943571,25814000,0.1447,252,0.170031225,15.79231508,7393291.992,4809530.889,21,0.151161356
FMC,FMC Corp.,11.718457,3.843609,7.299596,132000000,0.7596,252,0.169985211,33.09670635,26254795.04,20656723.81,21,0.140841296
KMT,肯纳金属,16.224892,2.722895,2.45487,70153000,1.7391,252,0.169811101,27.98980159,17556898.97,9316773.81,21,0.154365451
LSTR,莱帝运输,21.301694,7.22881,5.431493,62492000,0.666,252,0.16936407,40.6118377,8530092.349,10236068.25,21,0.13765109
V,Visa,35.141813,10.533577,4.103374,2329000000,0.1311,127,0.169247681,52.06019685,178663585.5,518739219,10,0.12295672
CTL,世纪电信,10.059193,1.068894,2.261613,292000000,16.1765,144,0.169135372,33.47944444,136413939.3,55611476.39,12,0.132958948
WSO.B,Watsco Inc,28.358517,4.39923,5.994672,108000000,0.1917,252,0.168624025,61.45206587,4821.325397,10160.71429,21,0.145554218
EXTN,Exterran Corp,66.135025,1.909454,0.437136,75000,-0.9788,35,0.168608678,23.47542857,3516887.722,4375029.059,2,0.118539592
ADBE,Adobe,59.409276,14.709145,4.401838,663000000,0.7713,252,0.168422886,47.87292778,90807212.28,153472419.8,21,0.144143269
CWH,Camping World Holdings Inc.,30.528095,10.69315,0.671185,81815000,-0.2215,24,0.168400723,31.92208333,27171777.5,9063812.917,2,0.090104339
WAIR,Wesco Aircraft Holdings,0,1.917429,-0.136418,10754000,1.0468,87,0.16830582,14.21235632,9280768.682,5548979.07,7,0.132199664
RMD,ResMed Inc,49.263602,7.54947,2.210557,110000000,0.0807,252,0.167988266,29.80807619,21098527.95,20226134.92,21,0.147300091
FELE,富兰克林电子,27.062951,3.179071,1.792118,30039000,-0.0068,252,0.167951104,22.08215278,3714405.262,2331482.54,21,0.147597454
IDXX,IDEXX实验室,70.910999,-525.310514,3.518495,109000000,0.2725,252,0.167873714,41.62926587,13544069.71,21071066.67,21,0.145721964
MSI,摩托罗拉解决方案,0,-13.637087,-0.388983,181000000,0.3712,252,0.167668442,334.5812238,30732961.05,11166647.58,21,0.142931404
HRS,哈里斯公司,26.962507,5.833871,6.053962,217000000,0.6565,252,0.167615841,47.52912698,18742023.01,18305029.37,21,0.138259019
PRAH,PRA Health Sciences,59.25989,7.15853,1.778606,42282000,0.4257,47,0.167561052,58.98744681,11253100.58,6561811.652,3,0.13839268
MLM,马丁-玛丽埃塔材料,17.937726,2.677013,11.471354,186000000,0.3041,252,0.167425509,93.54507937,12331300.65,6957326.19,21,0.148295394
KEX,卡比海运,15.403233,1.638618,5.657903,28793000,0.1086,252,0.167276163,41.25242063,9463393.389,3702041.27,21,0.136653886
G,简伯特,21.72588,4.470255,1.404316,64574000,-0.0655,134,0.167121599,19.0858209,17196515.61,11205411.94,11,0.137318641
PKG,Packaging Corp of America,14.206491,4.343556,7.787989,187000000,0.3031,225,0.167016054,39.27835556,17905901.9,12072047.32,18,0.143954137
EML,Eastern Company ,22.390769,2.038737,1.344304,3258500,1.2221,82,0.166942253,19.95833293,258249.2439,214414.6341,6,0.124851972
BCC,Boise Cascade L.L.C.,13.551907,2.293494,3.342703,41825000,0.8879,68,0.166935664,30.91970588,8760706.176,7171591.735,5,0.146057616
CR,Crane Co,28.604703,3.741044,3.167661,80700000,0.1645,252,0.166714909,41.48743373,6534873.31,5010454.762,21,0.130260057
GLOP,GasLog Partners LP,13.298792,1.355428,1.87987,23841000,-0.1835,53,0.166466689,23.08226415,3174695,3204117,4,0.119343272
ADS,联合数据,14.815943,6.142493,15.991557,218000000,0.5817,208,0.166440578,116.6456731,13083760.24,19095525.96,17,0.154012904
AVX,AVX Corp.,118.279259,1.549754,0.173995,55963000,0.7775,252,0.166299539,14.51714286,4471476.587,7953876.19,21,0.122846212
CFX,科尔法克斯,34.288193,1.219284,0.991595,41779000,-0.2855,125,0.166173167,32.86168,16738755.51,8495824.194,10,0.151468955
WERN,沃纳企业公司,11.578597,2.158084,3.178278,38264000,0.648,252,0.165634449,20.2095246,16538467.68,10302381.08,21,0.135077885
BPL,巴克艾,12.35216,1.187614,2.988951,93317000,-0.1982,252,0.165516984,48.77065476,8390597.294,980061.9048,21,0.127311124
BAH,博思艾伦咨询公司,21.648818,11.81261,2.325762,104000000,0.4757,95,0.165391783,25.86694737,19805583.15,7788931.915,7,0.136457069
GPN,环汇有限公司,34.609695,5.044518,3.529358,118000000,0.6251,213,0.165350156,32.17002347,28001844.09,23184562.26,17,0.140838896
KNX,Knight Transportation Inc,6.73052,1.083347,4.874809,91628000,4.0182,252,0.165334626,22.66219881,17261306.45,6748860.54,21,0.140115237
CIVI,Civitas Solutions,102.1224,3.51414,0.160102,9585000,0.3021,49,0.165131005,18.94408163,1674553.08,1945580.667,4,0.132871101
CPAC,Cementos Pacasmayo S.A.A.,27.961971,3.663241,0.37551,23452000,0.1029,80,0.164680593,10.24471625,436224.625,881547.5,6,0.11607705
PHI,菲律宾长途电话,35.103702,0.050392,0.748639,4881000000,-0.5789,252,0.164572745,38.84257937,2340041.381,4127956.349,21,0.142815926
HCC,Warrior Met Coal LLC,2.538515,3.914771,9.198293,91312000,-0.2969,18,0.164564386,24.36944444,20604775.56,14679359.44,1,0.080297297
VAC,Marriott Vacations Worldwide,16.684465,3.112725,7.48181,10761000,-0.757,83,0.164509901,71.39325301,5695835.5,4690795.122,6,0.130889497
CHH,精选国际酒店,29.844123,-21.17318,2.554942,79839000,0.5752,252,0.164451496,32.50478175,4426140.413,4471769.048,21,0.140708737
NOMD,Nomad Foods Limited,17.195813,1.910291,1.174123,31000000,0.6062,33,0.163844166,13.41727273,22484497.71,16195408.88,2,0.112345083
WHLM,Wilhelmina International Inc.,45.092282,1.307865,0.147808,364000,8,50,0.163589168,6.683998,67616.48,37009.6,4,0.11402969
MXIM,美信集成,37.127738,8.890839,1.663177,194000000,0.189,252,0.163399955,34.44797619,59188882.27,102652783.3,21,0.139634202
BRQS,"Borqs Technologies, Inc.",0,2.704749,-1.050873,2008000,3.0808,35,0.163345772,8.499997143,215281.7778,129135.1765,2,0.085957784
