code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_3_1,grow_3_2,grow_3_3,grow_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
BCPC,拜切,34.87657,5.145814,3.037856,19679000,0.1901,252,5.79,4.17,10.61,2.59,5.495,0.174397903,27.19916786,1.278601496,2222424.746,975345.9524,21,0.149671505
CARG,Cargurus Inc.,134.605902,34.955096,0.371009,31265000,6.194,12,5.786666667,3.09,5.55,8.72,1.985,0.121470096,36.7075,1.18414709,17273519.83,7908588.167,1,0.041328257
HIIQ,Health Insurance Innovations In,46.833441,7.520022,1.192524,4026000,-0.4209,68,5.783333333,-0.5,16.7,1.15,3.491666667,0.568494359,14.67852941,5.366717319,8053236.206,1264896.147,5,0.400283772
TTWO,Take-Two Interactive Software,81.814133,8.235654,1.637981,71693000,0.1894,252,5.766666667,0.93,21.22,-4.85,6.535,0.312157842,23.24076032,0.220932289,37280203.3,30534210.32,21,0.248433519
AMGN,安进,52.641807,8.537097,3.735434,2296000000,0.0674,252,5.756666667,1.33,3.48,12.46,5.523333333,0.202544351,81.4362004,-0.542416891,95427652.48,208547148.4,21,0.151362018
JOUT,约翰逊户外,22.355208,3.639811,4.646792,23770000,0.436,252,5.663333333,-0.22,20.2,-2.99,6.543333333,0.309904849,20.24178571,0.208639852,367101.3333,303730.9524,21,0.247257512
WWE,World Wrestling Entertainment In,123.087187,21.905859,0.668388,9945000,0.9558,228,5.64,1.14,8.89,6.89,8.968333333,0.33648734,16.1375,2.026655764,10082345.24,3331183.333,19,0.251703832
BEAT,CardioNet,0,7.072856,-0.086508,10444000,5.051,127,5.633333333,-0.05,9.15,7.8,5.091666667,0.469952683,14.40866142,0.361709209,8467509.891,6218295.238,10,0.354494235
UHS,Universal Health Services Inc Cl,14.92579,2.248685,8.58246,231000000,0.2118,252,5.61,-4.13,10.2,10.76,1.501666667,0.174923704,48.02691468,-0.129686339,19789462.78,22738311.11,21,0.145416799
MSFT,微软,50.369946,10.049019,2.152077,8873000000,0.0996,252,5.6,2.52,6.3,7.98,4.135033333,0.155097612,36.34269881,-0.367462477,876773925.4,1386121602,21,0.118202466
ANSS,安西斯,49.527102,5.987464,3.596011,92596000,0.3279,252,5.596666667,3.85,17.48,-4.54,5.563333333,0.181121662,44.47505952,0.121307985,9834021.429,8770134.127,21,0.154242165
DOV,美国都福集团,17.461538,4.381309,4.825463,140000000,-0.1469,252,5.571666667,2.88,3.19,10.645,-1.395833333,0.11600125,52.58289683,0.725905396,29124248.11,16874765.08,21,0.106068813
WING,Wingstop Inc.,65.906926,-13.726421,1.000957,6839000,0.3937,40,5.526666667,1.19,17.77,-2.38,3.546666667,0.187485163,33.9935,0.502443309,11045544.55,7351721.35,3,0.139120341
GTLS,查特工业,49.570891,2.822158,1.499267,13100000,2.9697,147,5.523333333,2.14,-2.54,16.97,3.125,0.407590081,42.67534014,0.117586396,7817426.514,6994919.178,12,0.321200844
ALRM,"Alarm.com Holdings, Inc.",71.982068,10.022965,0.777138,10733000,0.088,40,5.52,0.45,13.42,2.69,3.206666667,0.248418908,31.159125,0.644701959,9182935.25,5583343.05,3,0.174667465
ECL,艺康集团,27.627907,5.481422,5.390564,354000000,0.1934,252,5.513333333,6.51,9.08,0.95,4.663333333,0.104504679,56.57111111,0.753897727,28470083.6,16232465.08,21,0.09109925
FLS,福斯,0,4.170893,-0.229109,14787000,-0.6495,252,5.44,3.49,8.51,4.32,2.301666667,0.20247737,27.62613095,0.872773373,37047506.07,19782161.9,21,0.168732747
BAND,Bandwidth Inc.,45.621758,8.383379,0.989221,10512000,4.3991,11,5.436666667,9.21,8.56,-1.46,3.586666667,0.184875305,33.81545455,-0.010951839,2691767.167,2721573.4,0,0.095132929
LSTR,莱帝运输,21.301694,7.22881,5.431493,62492000,0.666,252,5.333333333,8.9,4.65,2.45,2.45,0.16936407,40.61540913,-0.16604133,8536457.865,10236068.25,21,0.13765109
MRCY,Mercury Systems Inc,59.251589,3.239163,0.875082,10101000,0.1473,249,5.33,1.13,11.01,3.85,0.996666667,0.529009722,20.75696787,-0.146278572,3750263.288,4392841.935,20,0.369406152
LPNT,LifePoint Hospitals,56.48701,1.10888,1.1392,54800000,0.1913,233,5.3,0.05,-0.5,16.35,2.875,0.192901258,40.5267382,-0.306217967,9466957.282,13645434.48,19,0.16044515
SSD,Simpson Manufacturing Co,31.535038,3.830326,2.369745,44086000,0.5626,252,5.286666667,1.05,3.71,11.1,2.988333333,0.191039255,27.716875,0.510237481,4527087.873,2997600,21,0.16294591
XPO,XPO Logistics,27.727951,3.634372,3.813841,159000000,1.7815,195,5.23,8.53,6.79,0.37,2.325,0.40781471,20.19653333,58.60923205,17465504.99,293000,16,0.338439189
FCN,FTI咨询,15.560221,2.188758,4.814199,43609000,9.4579,252,5.21,-0.53,-2.62,18.78,4.581666667,0.250312921,30.25984603,0.313096092,9414558.198,7169740.476,21,0.20812457
AON,怡安保险,41.466435,7.768971,3.507415,58000000,-0.9254,252,5.163333333,6.61,1.97,6.91,1.758333333,0.154068439,55.11650794,0.315459584,35646385.94,27098047.22,21,0.128591046
ICLR,ICON plc,26.464983,6.336909,5.459667,71868000,0.1088,244,5.156666667,-0.65,8.95,7.17,4.81,0.199444136,31.04430492,0.210421502,7817955.721,6458870.492,20,0.18014461
GHDX,Genomic Health,488.052527,9.183403,0.118184,8317000,4.0365,157,5.123333333,4.18,7.81,3.38,5.725,0.354452925,25.25636943,0.13403316,3607674.975,3181278.205,13,0.294041369
MSCI,MSCI Inc,40.940921,44.623901,4.250515,117000000,0.4376,131,5.066666667,-0.1,14.01,1.29,5.22,0.20141212,55.82679389,-0.160143362,11974666.89,14257989.23,10,0.16010306
EBS,Emergent Biosolutions,23.845706,3.191993,2.511144,50144000,9.8631,143,5.033333333,3,7.77,4.33,2.21,0.392642327,23.18874126,0.249393969,6256987.875,5008018.31,11,0.300252167
CHRW,罗宾逊物流,23.548617,8.806419,4.097905,159000000,0.433,252,5.026666667,4.23,2.28,8.57,0.763333333,0.176402304,44.61927579,0.59998021,30637505.5,19148677.78,21,0.140552651
POST,Post Holdings,13.480206,2.124939,7.260275,96800000,2.6296,81,5.006666667,3.23,10.7,1.09,4.08,0.196979993,58.81444444,1.241515831,17513142.51,7813080,6,0.152284336
UTX,联合技术,20.761084,3.402004,6.423557,2139000000,0.3962,252,4.993333333,5.85,-2.74,11.87,2.231666667,0.08515147,67.28407738,-0.004107646,85046828.75,85397611.9,21,0.070606168
USNA,优莎娜,39.551019,7.49487,3.353896,33907000,0.4578,93,4.966666667,-1.8,-0.3,17,7.308333333,0.276258061,134.9445161,0.517528901,1906775.064,1256500,7,0.21448991
DORM,Dorman Products,23.610044,3.962013,3.423543,34339000,0.2075,149,4.956666667,1.95,6.29,6.63,3.5,0.274985784,33.1588255,2.296816515,4064707.453,1232918.919,12,0.215691963
ESRX,快捷药方,10.758273,2.551655,8.171386,879000000,0.0917,252,4.946666667,3.61,8.82,2.41,3.816666667,0.184963628,35.27681627,-0.431102515,94749275.6,166548944.4,21,0.152289695
V,Visa,35.141813,10.533577,4.103374,2329000000,0.1311,127,4.946666667,0.91,9.15,4.78,4.486666667,0.169247681,52.06326772,-0.655320098,178798983.1,518739219,10,0.12295672
MPC,马拉松石油,10.296475,2.52729,8.14065,1235000000,1.1516,88,4.923333333,1.59,2.04,11.14,1.976666667,0.163344449,61.91363636,0.620882482,101184859.9,62425784.09,7,0.130473142
IR,英格索兰,17.939125,3.599531,5.551553,453000000,0.2496,252,4.84,2.23,2.91,9.38,3.091666667,0.208812449,37.1422619,0.28565518,69040137.23,53700353.17,21,0.151446279
XYL,赛莱默,36.689172,5.397823,2.058373,115000000,0.15,84,4.833333333,5.27,-0.58,9.81,0.841666667,0.119109321,41.75785714,0.255305173,24509286.55,19524564.29,7,0.09264842
TSS,Total System Services,27.198409,7.044584,3.552046,142000000,0.2225,252,4.83,1.61,5.35,7.53,2.121666667,0.118719884,28.36607143,5.917108587,25350964.17,3664965.476,21,0.10064531
GDDY,Godaddy Inc.,66.572866,20.725474,1.185468,20200000,0.116,42,4.813333333,2.9,7.73,3.81,3.835,0.098645289,42.20642857,0.743819142,28993694.57,16626549.1,3,0.080144192
PAC,太平洋航空,22.035868,54.485493,4.49086,1189000000,0.0498,152,4.716666667,2.99,8.98,2.18,1.203333333,0.171992217,56.10684211,-0.730775532,1300421.842,4830251.316,12,0.142014734
MMM,3M,27.661305,11.618512,7.421559,1862000000,0.1748,252,4.71,-2.67,-0.06,16.86,-1.393333333,0.087564124,95.08444444,-0.121712525,60805377.48,69231748.41,21,0.074182031
BFAM,Bright Horizons Family Solutions,42.888384,9.083362,2.73454,40426000,0.2235,69,4.69,-3.67,12.43,5.31,3.116666667,0.109457783,62.31231884,0.782984842,5249882.029,2944434.471,5,0.090466551
PETQ,Petiq Inc.,0,4.453668,-0.293074,5398000,-0.1107,15,4.686666667,2.04,11.62,0.4,2.356666667,0.207804767,26.14133333,0.740199449,9809135.125,5636787.857,1,0.076032407
MANH,曼哈顿联合软件,35.824263,28.844753,1.582447,27668000,-0.1116,246,4.653333333,2.72,9.87,1.37,3.173333333,0.186799738,17.32504065,-0.601567087,11539692.62,28962699.19,20,0.162492501
APD,空气化工,24.029267,3.470595,6.906994,488000000,3.6868,252,4.653333333,2.5,2.36,9.1,1.711666667,0.113096196,80.53577381,0.363598725,26926574.94,19746700,21,0.090884286
MANT,美泰科技,20.553028,1.877137,3.161578,19915000,0.2798,200,4.64,0.34,7.15,6.43,1.971666667,0.180678248,34.166275,-0.258733159,3326569.12,4487681,16,0.158676858
JEC,雅各布工程,33.28388,1.731341,2.186644,150000000,0.6932,252,4.633333333,3.38,5.76,4.76,3.02,0.18004212,37.10081349,0.810906644,25897137.79,14300647.62,21,0.149543296
DXC,DXC Technology Company,13.799822,2.196936,6.495736,266000000,0.5376,18,4.618333333,2.06,6.72,5.075,0.834166667,0.046446708,89.33833333,-0.113503213,38081581.22,42957382.11,1,0.025684834
IIN,IntriCon Corporation,110.99856,22.226629,0.603161,2008000,5.4153,129,4.616666667,-19.45,15.4,17.9,5.658333333,0.47901898,8.113837209,5.100907795,690965.9385,113256.25,10,0.384478907
NICE,耐斯系统,42.721152,3.661667,2.688598,34235000,0.6748,252,4.613333333,1.36,5.69,6.79,3.738333333,0.326202166,30.17552579,-0.620242837,3996023.984,10522576.98,21,0.222083789
MNRO,Monro Muffler Brake,34.723041,3.599031,2.030352,20644000,0.174,252,4.6,0.4,3.75,9.65,3.083333333,0.191849774,25.47639444,2.309785455,5373653.635,1623565.548,21,0.165098185
UBNT,厄比奎蒂,35.096317,21.518031,2.36663,70086000,0.155,84,4.566666667,8.52,6.89,-1.71,5.021666667,0.312951997,40.04333333,-0.189339892,11064045.5,13648192.86,7,0.233983963
CLH,Clean Harbors Inc,33.718084,3.270027,2.007528,30747000,0.1881,252,4.54,1.47,10.56,1.59,3.373333333,0.247433359,28.03198413,0.657662335,9532745.103,5750715.873,21,0.212813182
UPS,联合包裹,20.511899,45.360271,5.983844,1485000000,0.073,227,4.536666667,-3.4,2.99,14.02,2.481666667,0.09904632,77.85506608,0.138024478,68997303.22,60629015.04,18,0.079124884
XLNX,赛灵思,33.994332,8.048903,2.170656,190000000,0.2086,252,4.533333333,-0.22,6.52,7.3,1.07,0.137102593,36.07136905,-0.477372323,83938652.99,160608893.7,21,0.120347189
EFX,艾可菲,31.582402,4.953466,4.197591,146000000,-0.1283,252,4.516666667,3.02,8.88,1.65,3.483333333,0.111077745,50.76785714,0.53937237,17774668.5,11546698.41,21,0.093773836
IFF,国际香料香精,34.970132,5.949828,3.766357,99149000,-0.097,252,4.486666667,6.63,-2.21,9.04,0.075,0.091704999,60.53456349,0.233813191,10618372.58,8606142.857,21,0.080760743
SCL,Stepan Co,21.441527,2.628178,4.142895,32923000,0.1802,252,4.416666667,0.92,2.06,10.27,1.346666667,0.290858389,31.30363095,2.187407675,1632342.302,512122.2222,21,0.225451806
ETN,伊顿,11.494525,2.120548,7.105992,611000000,0.1818,252,4.32,4.06,-0.08,8.98,1.373333333,0.126828544,40.90632937,0.7522279,65214217.73,37217885.71,21,0.110676348
CAT,卡特彼勒,26.396995,5.520647,5.235823,1705000000,1.1233,252,4.306666667,7.04,-4.12,10,0.34,0.182051456,63.22630952,0.484167975,137292879.6,92504946.83,21,0.144653597
CTRL,Control4 Corporation,49.136514,5.622002,0.750155,6640000,0.7749,62,4.283333333,4.58,6.95,1.32,2.628333333,0.264166223,16.64145161,0.5649881,7668821.581,4900242.742,5,0.211393163
VRSK,Verisk Analytics,31.793846,9.368109,3.709523,153000000,0.2686,108,4.26,2.69,6.46,3.63,2.75,0.111706155,62.53347222,0.08376137,17296024.67,15959255.56,9,0.088149793
BSTC,BioSpecifics生物,27.307851,4.344872,1.896158,4300700,0.6389,125,4.256666667,4.43,7.44,0.9,2.131833333,0.326594793,30.7348,2.571321131,788518.9048,220791.9355,10,0.274326034
SAVE,Spirit Airlines,11.360031,1.797359,4.018475,11254000,-0.8543,89,4.246666667,1.48,3.92,7.34,1.876666667,0.196205754,41.33005618,1.128147334,27546642.36,12943954.55,7,0.161424055
SGEN,Seattle Genetics,0,8.567652,-0.314138,76273000,2.3533,211,4.223333333,2.04,6.16,4.47,4.48,0.286519402,21.71582938,2.971596894,20798549.4,5236822.857,17,0.250727446
GPI,汽车一组,7.079563,1.279444,11.092493,56463000,0.4428,252,4.223333333,-2.13,7.1,7.7,1.703333333,0.259205073,41.41531746,0.692642302,7106680.952,4198572.222,21,0.216852278
KMB,金伯利,23.586784,-709.601626,4.932423,465000000,-0.1389,252,4.2,1.39,2.1,9.11,1.348333333,0.100793358,73.52867063,0.181168397,43112493.68,36499870.63,21,0.089508945
SPGI,标普全球,31.514994,87.507333,6.436619,501000000,0.0963,30,4.18,6.47,8.2,-2.13,3.91,0.078418349,152.6983333,0.00797494,23032802.67,22850570.73,2,0.054403428
CYBR,Cyber-Ark Software,132.239539,6.628031,0.561103,8377000,1.5807,49,4.176666667,-0.36,15.15,-2.26,4.031666667,0.25676166,49.74918367,-0.628780253,11069327.76,29818801,4,0.175561667
OMAB,北方中心机场,19.140733,6.150068,2.58872,709000000,0.3924,143,4.173333333,1.64,4.09,6.79,2.37,0.189523332,27.1320979,-0.336650243,1101209.181,1660073.239,11,0.16205259
LDOS,Leidos Holdings Inc,24.229387,3.092527,2.897308,145000000,0.4796,61,4.143333333,0.37,2.23,9.83,1.01,0.12789264,49.63295082,1.589268158,25896437.74,10001450.67,5,0.100993062
MNK,Mallinckrodt plc,2.048159,0.455992,17.322874,15600000,-0.7516,64,4.12,-3.76,11.12,5,2.783333333,0.240491393,60.49203125,0.787367601,55309254.75,30944532.47,5,0.180757552
WIFI,Boingo Wireless,0,12.556285,-0.132224,2510000,1.3195,89,4.11,1.42,10.25,0.66,1.666666667,0.275755308,11.0258427,1.150963248,6631820.556,3083186.364,7,0.22307087
EHC,Encompass Health Corporation,26.516922,6.412874,3.069738,113000000,0.4257,252,4.1,-1.79,5.97,8.12,3.79,0.229999693,37.87363095,0.673640903,14833246.87,8862861.111,21,0.18567182
RGEN,Repligen Corporation,97.116226,3.874522,0.545223,2738000,-0.6755,252,4.093333333,4.28,6.54,1.46,3.89,0.367141028,10.24400794,0.106112822,4525024.159,4090924.603,21,0.332022604
RGR,斯特姆-鲁格,21.707708,4.30447,2.833095,15189000,0.4893,252,4.083333333,2.55,11.35,-1.65,2.575,0.338576255,25.83801587,1.743717196,5820245.111,2121299.206,21,0.293537507
ADUS,爱德斯,47.689708,4.438957,1.373462,4297000,0.5915,108,4.05,4.4,-1.55,9.3,3.341666667,0.416709476,20.35467593,0.016186764,1229631.148,1210044.444,9,0.338281436
NVS,诺华,14.077812,2.853099,5.949078,7768000000,2.9252,221,4.046666667,2.97,-0.6,9.77,1.116666667,0.116883463,59.38429864,0.829886407,40178165.41,21956644.55,18,0.094575318
ECOL,US Ecology,25.684914,4.677226,2.826562,13220000,1.6183,252,4.033333333,2.6,5.1,4.4,3.775,0.273614629,20.78382937,0.775910506,2048832.714,1153680.159,21,0.214509055
FLT,FleetCor科技,23.480237,5.60517,9.288237,177000000,0.3501,94,3.983333333,7.03,-2.38,7.3,3.366666667,0.152296261,116.7167021,0.702858713,16682222.04,9796597.872,7,0.125552641
ALSN,艾里逊变速箱控股公司,10.646157,10.643277,4.612932,174000000,0.8316,79,3.983333333,2.18,2.66,7.11,1.816666667,0.10211116,30.3921519,0.614163512,28944368.88,17931497.44,6,0.085547322
KSU,堪萨斯南方铁路,12.111888,2.486678,9.388297,149000000,0.1039,252,3.976666667,0.88,0.28,10.77,1.365,0.185574533,52.51694444,1.226348329,24726061.32,11106106.35,21,0.162724719
MCO,穆迪,30.377214,136.834417,5.701642,378000000,0.205,216,3.963333333,3.64,6.84,1.41,3.39,0.170847905,57.51502315,-0.239041819,32515848.04,42730137.96,18,0.143145099
ERIE,伊瑞保险,28.165028,6.672737,4.514464,79706000,0.3619,252,3.96,4.94,-0.61,7.55,2.01,0.112370961,59.11527778,0.154888477,923004.2857,799215.0794,21,0.095226342
TRMB,天宝导航,69.748056,4.070949,0.58783,64100000,0.3552,252,3.956666667,2.3,6.87,2.7,1.49,0.23640181,15.51132817,-0.012475335,29641060.7,30015514.29,21,0.193135035
CBM,凯姆布雷克斯,17.369655,3.438796,3.710494,40419000,0.6148,252,3.95,-3.6,4.9,10.55,1.941666667,0.364213467,25.35388889,0.606633322,4863666.698,3027241.27,21,0.286313061
PTC,PTC Inc.,200.029634,13.726335,0.485928,16997000,18.8728,252,3.946666667,6,7.88,-2.04,4.61,0.216627468,28.9394246,-0.172955687,21392290.79,25865954.76,21,0.176305398
B,巴恩斯,55.855621,2.93774,1.225839,49429000,0.0978,252,3.94,2.02,0.31,9.49,1.816666667,0.192470165,23.75863095,0.817142635,6267477.817,3449084.127,21,0.15936518
MSI,摩托罗拉解决方案,0,-13.637087,-0.388983,181000000,0.3712,252,3.926666667,-0.81,7.16,5.43,3.743333333,0.167668442,334.5834857,1.753147243,30743425,11166647.58,21,0.142931404
RMD,ResMed Inc,49.263602,7.54947,2.210557,110000000,0.0807,252,3.926666667,2.97,5.73,3.08,2.765,0.167988266,29.81232222,0.043636628,21108735.24,20226134.92,21,0.147300091
NOVT,Novanta Inc.,152.888233,8.24843,0.504944,11625000,0.1637,29,3.916666667,-2.5,13.75,0.5,3.575,0.141181531,39.32103448,0.656677637,4274265.933,2580022.714,2,0.105820768
CUB,Cubic Corp,267.749451,3.043834,0.282727,4410000,1.2008,252,3.916666667,-0.05,7.6,4.2,2.058333333,0.258573649,31.24902103,0.387161635,2471934.143,1782008.73,21,0.207601661
UTHR,United Therapeutics Corporation,7.560841,2.10412,16.389711,173000000,4.0875,232,3.906666667,0.47,0.08,11.17,2.046666667,0.469230526,50.68892241,-0.568440057,14613461.96,33861951.72,19,0.327611321
LUV,西南航空,10.035487,3.495893,6.077433,733000000,-0.0135,252,3.903333333,1,3.18,7.53,0.885,0.183062457,20.41922421,0.926315184,152209169.8,79015714.09,21,0.156335648
ARCH,Arch Coal Inc.,7.644354,2.685665,11.496066,43306000,0.1654,24,3.896666667,0.62,4.1,6.97,-0.276666667,0.070894767,79.69375,-0.414536876,6330381.5,10812605,2,0.041569546
HSIC,亨利香恩服务,30.357364,4.264573,2.673157,148000000,-0.0139,252,3.86,6.12,-1.44,6.9,2.823333333,0.178544314,28.45729603,-0.366617299,28286256.15,44659028.57,21,0.128476803
VRTX,福泰制药,108.810487,16.824045,1.625211,206000000,5.6172,252,3.856666667,-4.22,9.14,6.65,3.193333333,0.401083885,50.68511905,0.824255299,39120018.35,21444376.98,21,0.320874896
VFC,威富集团,29.649182,9.751299,3.095195,160000000,0.4593,252,3.823333333,-0.7,0.89,11.28,3.205,0.121067755,28.97508929,0.786259122,60937112.83,34114374.6,21,0.10795547
MMSI,Merit Medical Systems,157.737343,4.512667,0.365481,10941000,0.1537,252,3.75,3.95,4.55,2.75,3.108333333,0.281453413,13.69276786,0.045643595,5232815.016,5004396.373,21,0.236699462
FLIR,菲利尔系统,68.547044,4.715297,0.894714,71563000,0.3919,252,3.73,0.22,4.09,6.88,2.18,0.199842578,20.42336111,-0.172736249,24192166.94,29243596.03,21,0.173376401
YUM,百胜餐饮集团,17.588738,-3.684602,4.783743,321000000,0.5583,252,3.703333333,1.4,7.94,1.77,0.631666667,0.137660454,40.14598214,0.094335943,70158727.58,64110776.98,21,0.112059415
FARO,法如科技,0,3.148089,-0.465955,1205000,1.3324,252,3.7,-3.3,3.2,11.2,1.108333333,0.337694153,25.5884127,-0.1808712,2282051.881,2785950,21,0.273987532
WM,美国废物管理,18.061095,6.422965,5.021844,499000000,0.3823,252,3.686666667,1.23,0.74,9.09,1.311666667,0.106946652,39.29666667,0.066152824,50393069.61,47266272.22,21,0.08337374
TSCO,Tractor Supply Company,22.903198,7.673639,3.867582,207000000,0.2903,252,3.673333333,-1.22,10.05,2.19,4.116666667,0.194061,28.44886151,0.147576092,32817361.02,28597111.11,21,0.163883197
PBF,PBF Energy,6.420943,2.293924,7.75587,288000000,3.7622,70,3.673333333,0.29,5.3,5.43,3.155,0.194766802,29.78957143,0.692835748,45515422.77,26887087.43,5,0.161185109
VICR,Vicor Corporation,177.138506,15.107477,0.338718,7909000,18.773,252,3.666666667,-7.7,4.9,13.8,4.316666667,0.364371751,14.86496032,-0.334217438,1530658.944,2299037.302,21,0.296567188
CORE,科尔.马克控股,48.017295,2.979531,0.74015,11000000,0.5942,162,3.66,-2.2,11.63,1.55,2.081666667,0.256487227,16.85214506,0.362922702,5396696.037,3959649.383,13,0.198438561
GATX,GATX Corporation,6.519974,1.778595,13.151893,38800000,-0.2734,27,3.653333333,-1.22,3.04,9.14,2.77,0.098754668,62.67481481,-0.244544314,5780954.429,7652274.692,2,0.064637347
GPC,Genuine Parts Co,21.695861,4.142288,4.569074,227000000,0.1948,252,3.653333333,2.24,2.77,5.95,2.2,0.100414732,53.16039683,0.866272335,16847693.52,9027457.143,21,0.078976303
ETSY,"Etsy, Inc.",67.319085,15.868282,0.728471,3379000,-0.7104,42,3.646666667,4.19,7.63,-0.88,4.126666667,0.331409259,17.90761905,0.550725188,46573741.33,30033523.48,3,0.224295804
ALLE,Allegion PLC,29.03157,16.385255,3.006038,114000000,0.0775,59,3.64,0.65,5.68,4.59,0.38,0.092954767,66.71237288,0.021264107,14515022,14212799.52,4,0.072086508
ROL,Rollins Inc,64.115685,18.364885,0.913505,65542000,0.2208,252,3.64,3.4,5.12,2.4,2.045,0.142758453,12.83034325,-0.018789949,7648713.754,7795184.881,21,0.129507946
FIX,Comfort Systems USA,26.743457,4.564138,2.123884,32547000,0.811,252,3.616666667,-0.7,1.3,10.25,2.558333333,0.21962948,14.79349206,0.483465948,4071433.516,2744541.27,21,0.182414542
