code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
CVIA,Covia Holdings Corp.,6.03,6.41,1231398.0,2.048403,0.0,0.566314,-35.332603,Covia Holdings Corporation,6.41,$840.91M,2018.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cvia,
CAAP,Corporacion America Airports S.A.,7.93,8.38,148438.0,2.78959,0.0,2.087515,-0.194381,Corporacion America Airports SA,8.38,$1.34B,2018.0,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap,
GLBS,Globus Maritime Limited,5.14,5.62,955287.0,0.286356,0.0,0.42552,-1.10526,Globus Maritime Limited,5.62,$180059.18,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/glbs,
CYCC,Cyclacel Pharmaceuticals,0.805,0.8612,1756693.0,1.665105,0.0,0.64844,-0.626614,"Cyclacel Pharmaceuticals, Inc.",0.8612,$10.76M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycc,
XNCR,Xencor Inc,28.05,29.98,681554.0,2.430006,0.0,3.235002,-1.31,"Xencor, Inc.",29.98,$1.69B,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/xncr,
PES,Pioneer Energy Services,1.85,2.0,1799995.0,2.440426,0.0,0.940114,-0.63,Pioneer Energy Services Corp.,2.0,$156.91M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pes,
LEVL,Level One Bancorp,23.31,24.98,48312.0,3.315763,13.078534,1.275701,1.91,"Level One Bancorp, Inc.",24.98,$193.6M,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/levl,
AZRX,AzurRx Biopharma Inc.,1.94,2.04,152662.0,2.789784,0.0,6.517488,-0.853038,"AzurRx BioPharma, Inc.",2.04,$36.06M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx,
AAME,美国大西洋,2.7,2.92,9243.0,2.567357,48.178459,0.577898,0.060608,Atlantic American Corporation,2.92,$58.98M,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aame,
NLNK,NewLink Genetics Corporation,1.78,1.91,1025386.0,2.173442,0.0,0.618339,-1.441064,NewLink Genetics Corporation,1.91,$71.2M,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nlnk,
BAS,基本能源服务,4.31,4.59,790572.0,1.989768,0.0,0.559509,-5.463207,"Basic Energy Services, Inc.",4.59,$123.5M,2005.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/bas,
OHAI,OHA Investment Corp,1.26,1.34,50129.0,4.019517,0.0,0.623524,-0.106335,OHA Investment Corporation,1.34,$27.03M,,,,https://www.nasdaq.com/symbol/ohai,
YMAB,"Y-mAbs Therapeutics, Inc.",21.39,22.91,52869.0,1.537426,0.0,5.053132,-1.462817,"Y-mAbs Therapeutics, Inc.",22.91,$783.38M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ymab,
STNE,StoneCo,31.27,32.51,3460631.0,1.511172,181.873102,13.40688,0.178751,StoneCo Ltd.,32.51,$9.01B,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/stne,
YETI,YETI Holdings Inc.,28.19,29.79,2693890.0,1.378038,43.173913,86.576273,0.69,"YETI Holdings, Inc.",29.79,$2.51B,2018.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/yeti,
FLMN,Falcon Minerals Corp,8.16,8.75,342140.0,2.455933,4.456312,2.812007,1.963507,Falcon Minerals Corporation,8.75,$751.23M,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/flmn,
BKJ,Bancorp of New Jersey Inc,13.25,14.35,6794.0,1.312039,24.455753,1.19366,0.586774,"Bancorp of New Jersey, Inc",14.35,$104.69M,,Finance,Major Banks,https://www.nasdaq.com/symbol/bkj,
INS,Intelligent Systems Corp,28.89,30.25,173071.0,0.788461,43.214286,10.329169,0.7,Intelligent Systems Corporation,30.25,$266.74M,1992.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ins,
KPTI,Karyopharm Therapeutics Inc.,5.05,4.71,9521291.0,3.389717,0.0,1.564929,-3.140984,Karyopharm Therapeutics Inc.,4.71,$286.65M,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti,
BPTH,"Bio-Path Holdings, Inc.",27.5,29.4,2439688.0,0.413421,0.0,17.297236,-15.701283,"Bio-Path Holdings, Inc.",29.4,$51.68M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bpth,
ACB,奥罗拉大麻公司,8.98,9.61,78008177.0,1.188697,0.0,0.0,0.0,Aurora Cannabis Inc.,9.61,$9.73B,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/acb,
ATNM,"Actinium Pharmaceuticals, Inc.",0.62,0.61,597263.0,1.091509,0.0,6.094844,-0.230927,"Actinium Pharmaceuticals, Inc.",0.61,$70.58M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atnm,
GCP,GCP Applied Technologies Inc.,29.0,30.12,1337245.0,0.660059,142.872056,4.544414,0.210818,GCP Applied Technologies Inc.,30.12,$2.18B,2016.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gcp,
CLSD,Clearside Biomedical Inc.,1.33,1.42,1230922.0,1.144367,0.0,1.03161,-2.694705,"Clearside Biomedical, Inc.",1.42,$45.47M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd,
HMTA,HomeTown Bankshares Corp.,13.83,15.0,31158.0,1.614321,22.058856,1.633277,0.679999,HomeTown Bankshares Corporation,15.0,$87.15M,,Finance,Major Banks,https://www.nasdaq.com/symbol/hmta,
OSS,One Stop Systems,2.22,2.37,7350.0,0.351762,0.0,1.280014,-0.109122,"One Stop Systems, Inc.",2.37,$33.62M,2018.0,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/oss,
NTP,Nam Tai Property Inc,8.77,9.35,107282.0,2.482483,0.0,1.541682,-0.350393,Nam Tai Property Inc.,9.35,$351.34M,,Finance,Real Estate,https://www.nasdaq.com/symbol/ntp,
ZAGG,ZAGG Inc,9.31,9.91,1276106.0,1.38435,7.181159,1.73783,1.38,ZAGG Inc,9.91,$272.27M,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/zagg,
DCIX,Diana Containerships Inc,0.87,0.96,1035450.0,0.699233,0.0,0.231326,-9.51,Performance Shipping Inc.,0.96,$13.88M,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix,
IDSA,美国工业服务,1.19,1.27,7997.0,0.316791,0.0,0.9349,-0.043075,"Industrial Services of America, Inc.",1.27,$10.3M,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/idsa,
NIHD,国家信息基础设施控股,2.94,3.19,4237416.0,2.121485,0.0,-3.291325,-2.050298,"NII Holdings, Inc.",3.19,$321.79M,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/nihd,
WCFB,"WCF Bancorp, Inc.",8.4602,8.4602,201.0,1.683417,820.263732,0.738427,0.010314,"WCF Bancorp, Inc.",8.4602,$21.67M,,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb,
GEC,"Great Elm Capital Group, Inc.",3.75,4.0,17512.0,1.081842,0.0,1.760625,-0.531088,"Great Elm Capital Group, Inc. ",4.0,$104.01M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gec,
MSC,Studio City International Holdings Ltd,16.7,17.085,2127.0,0.386362,0.0,1.958923,-0.451054,Studio City International Holdings Limited,17.085,$1.27B,2018.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/msc,
IGC,India Globalization Capital,2.17,2.25,1820044.0,1.152184,0.0,11.90164,-0.094483,India Globalization Capital Inc.,2.25,$89.07M,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/igc,
VNET,世纪互联,8.5,9.01,603823.0,1.299184,0.0,1.328475,-0.265136,"21Vianet Group, Inc.",9.01,$1.01B,2011.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/vnet,
AMEH,"Apollo Medical Holdings, Inc.",19.42,20.44,58985.0,3.224105,0.0,0.647469,-1.74,"Apollo Medical Holdings, Inc.",20.44,$700.67M,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/ameh,
LJPC,La Jolla Pharmaceutical Company,7.2,7.64,1115699.0,1.655299,0.0,7.06544,-7.846314,La Jolla Pharmaceutical Company,7.64,$206.86M,1994.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc,
MTEM,"Molecular Templates, Inc.",5.35,5.69,135045.0,1.927997,0.0,1.968396,-1.125709,"Molecular Templates, Inc.",5.69,$207.66M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtem,
OSG,Overseas Shipholding ,2.14,2.28,1009863.0,0.445345,15.200102,0.587078,0.149999,"Overseas Shipholding Group, Inc.",2.28,$193.42M,2015.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg,
OCX,OncoCyte Corporation,3.56,3.75,353058.0,0.892003,0.0,25.906967,-0.428087,OncoCyte Corporation,3.75,$194.9M,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/ocx,
INSE,Inspired Entertainment Inc,6.48,6.9,66688.0,3.891963,0.0,-8.067019,-1.014891,"Inspired Entertainment, Inc.",6.9,$148.31M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse,
ICHR,Ichor Holdings Ltd.,20.72,21.89,761517.0,1.962485,9.517392,2.468967,2.3,Ichor Holdings,21.89,$489.66M,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ichr,
TSQ,Townsquare Media,5.46,5.77,49575.0,1.029582,0.0,0.321234,-1.782119,"Townsquare Media, Inc.",5.77,$109.31M,2014.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tsq,
PIXY,Shiftpixy Inc.,1.56,1.65,1242841.0,3.680058,0.0,-6.200792,-0.524348,"ShiftPixy, Inc.",1.65,$52.99M,2017.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/pixy,
HLG,海亮教育,38.39,40.8,25100.0,0.972793,31.258284,5.342461,1.305254,Hailiang Education Group Inc.,40.8,$1.05B,2015.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/hlg,
SES,"Synthesis Energy Systems, Inc.",0.7241,0.8179,1005758.0,4.131339,0.0,3.174937,-0.984776,"Synthesis Energy Systems, Inc.",0.8179,$9.02M,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses,
KRYS,Krystal Biotech Inc.,19.87,21.1,115666.0,0.840783,0.0,2.68929,-0.971964,"Krystal Biotech, Inc.",21.1,$304.5M,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/krys,
VCTR,Victory Capital Holdings Inc.,13.68,14.18,293607.0,2.303526,15.755573,2.103025,0.899999,"Victory Capital Holdings, Inc.",14.18,$958.03M,2018.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/vctr,
LWAY,来福威食品,2.14,2.23,6598.0,0.224855,0.0,0.781771,-0.132402,"Lifeway Foods, Inc.",2.23,$35.32M,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lway,
TRVN,Trevena Inc,1.44,1.55,3771508.0,1.632653,0.0,3.44606,-0.419999,"Trevena, Inc.",1.55,$143.1M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trvn,
CREE,克里科技,55.83,56.87,4513764.0,2.930437,0.0,2.622146,-2.831624,"Cree, Inc.",56.87,$5.87B,1993.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/cree,
KIDS,Orthopediatrics Corp,41.14,43.43,235568.0,2.512173,0.0,7.799036,-0.956841,OrthoPediatrics Corp.,43.43,$637.43M,2017.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/kids,
XPL,Solitario Exploration & Royalty,0.38,0.38,246473.0,1.100459,0.0,0.815839,-0.061651,Solitario Zinc Corp.,0.38,$22.1M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl,
BELFB,Bel Fuse Inc,25.31,26.76,136998.0,3.341154,15.653617,1.859835,1.709509,Bel Fuse Inc.,26.76,$328.21M,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfb,
OVBC,俄亥俄河谷银行,35.81,37.99,23761.0,1.764204,15.031786,1.527775,2.527311,Ohio Valley Banc Corp.,37.99,$180.08M,,Finance,Major Banks,https://www.nasdaq.com/symbol/ovbc,
IRDM,铱星通讯,23.97,25.0,2895799.0,2.254502,0.0,1.752014,-0.22,Iridium Communications Inc,25.0,$2.81B,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm,
AMRC,阿梅雷斯克,16.33,17.24,334982.0,1.505468,21.283951,2.117999,0.81,"Ameresco, Inc.",17.24,$798.22M,2010.0,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/amrc,
UAMY,United States Antimony Corp,0.48,0.5089,64509.0,1.51431,218.412013,3.101445,0.00233,United States Antimony Corporation,0.5089,$34.72M,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/uamy,
UEC,Uranium Energy Corp,1.33,1.41,2609529.0,1.676288,0.0,3.088163,-0.088983,Uranium Energy Corp.,1.41,$253.13M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/uec,
HL,赫克拉矿业,2.335,2.47,15657544.0,2.439347,0.0,0.705519,-0.06256,Hecla Mining Company,2.47,$1.19B,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/hl,
SIEN,"Sientra, Inc.",8.22,8.84,2160317.0,0.841444,0.0,3.780286,-3.252744,"Sientra, Inc.",8.84,$252.82M,2014.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/sien,
USD,ProShares Ultra Semiconductors,40.3,41.62,36803.0,1.292612,0.0,0.0,0.0,,,,,,,,
GLYC,GlycoMimetics Inc.,11.43,12.1,782719.0,2.656128,0.0,2.542262,-1.176125,"GlycoMimetics, Inc.",12.1,$522.34M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glyc,
SITO,"SITO Mobile, Ltd.",1.65,1.79,34880.0,0.584354,0.0,3.457108,-0.94885,"SITO Mobile, Ltd.",1.79,$45.53M,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito,
HMI,华米科技,14.79,15.42,410720.0,0.773226,19.639659,3.438375,0.785146,Huami Corporation,15.42,$916.47M,2018.0,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/hmi,
SWI,SolarWinds Corp,19.17,20.1,2771520.0,3.427562,7.851563,2.381348,2.56,SolarWinds Corporation,20.1,$6.23B,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/swi,
AETI,美国电力技术,0.7998,0.81,77862.0,1.638483,10.263949,0.872244,0.078917,"American Electric Technologies, Inc.",0.81,$7.35M,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti,
FARO,法如科技,45.48,47.86,323464.0,2.989302,165.453819,2.192537,0.289265,"FARO Technologies, Inc.",47.86,$825.73M,1997.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/faro,
SYRS,Syros Pharmaceuticals Inc.,8.38,8.88,434148.0,1.652297,0.0,3.702538,-1.907108,"Syros Pharmaceuticals, Inc.",8.88,$290.97M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syrs,
PXS,Pyxis Tankers Inc,1.35,1.45,317928.0,0.387041,0.0,0.697823,-0.304877,Pyxis Tankers Inc.,1.45,$30.27M,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/pxs,
ATXI,Avenue Therapeutics Inc.,5.53,5.82,34204.0,1.413856,0.0,-152.196662,-2.104467,"Avenue Therapeutics, Inc.",5.82,$96.04M,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/atxi,
HTGM,"HTG Molecular Diagnostics, Inc.",2.24,2.37,431674.0,1.171937,0.0,3.214302,-0.597814,"HTG Molecular Diagnostics, Inc.",2.37,$67.8M,2015.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/htgm,
CWH,Camping World Holdings Inc.,12.92,13.5,1208761.0,1.198022,48.699364,11.27345,0.277211,"Camping World Holdings, Inc.",13.5,$1.19B,2016.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cwh,
LMRK,Landmark Infrastructure Partners LP,14.33,14.97,552422.0,1.769177,3.773107,0.928895,3.967552,Landmark Infrastructure Partners LP,14.97,$379.32M,2014.0,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrk,
STM,意法半导体,16.18,16.46,3654777.0,1.358639,11.673767,2.316938,1.409999,STMicroelectronics N.V.,16.46,$14.73B,,Technology,Semiconductors,https://www.nasdaq.com/symbol/stm,
TRCH,Torchlight Energy Resources Inc,1.56,1.65,353547.0,0.839146,0.0,5.962093,-0.025816,"Torchlight Energy Resources, Inc.",1.65,$115.69M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/trch,
NANO,耐诺,29.35,30.68,437265.0,2.147051,13.111112,2.399044,2.34,Nanometrics Incorporated,30.68,$750.55M,1984.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nano,
SNSS,Sunesis Pharmaceuticals,0.87,0.92,802821.0,1.103454,0.0,-3.656092,-0.74799,"Sunesis Pharmaceuticals, Inc.",0.92,$62.17M,2005.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snss,
STNG,Scorpio Tankers,17.58,18.59,910784.0,1.350498,0.0,0.497651,-5.459999,Scorpio Tankers Inc.,18.59,$959.05M,2010.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/stng,
IGLD,金线网络,0.794,0.844706,329454.0,0.592468,0.0,1.519563,-2.824302,Internet Gold Golden Lines Ltd.,0.8447,$23.65M,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld,
NCTY,第九城市,1.75,1.85,128173.0,1.000695,0.0,-0.917291,-1.272631,The9 Limited,1.85,$29.67M,2004.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ncty,
BLFS,BioLife Solutions Inc.,18.0,18.7,412503.0,2.051474,243.931079,7.874994,0.076661,"BioLife Solutions, Inc.",18.7,$345.95M,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/blfs,
LASR,nLIGHT,21.06,22.11,859281.0,2.158608,69.093752,3.712888,0.32,"nLIGHT, Inc.",22.11,$808.6M,2018.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/lasr,
BMA,Banco Macro S.A. ADS,47.6,49.33,471884.0,1.133471,7.806146,0.057848,6.31938,Macro Bank Inc.,49.33,$3.3B,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bma,
EYES,Second Sight Medical Products,0.79,0.8098,270128.0,0.832466,0.0,32.612033,-0.530056,"Second Sight Medical Products, Inc.",0.8098,$100.58M,2014.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyes,
AXGN,AxoGen Inc.,19.81,20.86,1061970.0,1.599509,0.0,5.527162,-0.603253,"AxoGen, Inc.",20.86,$812.39M,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/axgn,
RGNX,Regenxbio Inc,54.65,57.52,1173728.0,1.876913,21.069597,4.116759,2.73,REGENXBIO Inc.,57.52,$2.09B,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgnx,
SMTC,先科电子,52.14,54.87,1632419.0,1.348966,59.641303,5.289343,0.92,Semtech Corporation,54.87,$3.61B,,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc,
RCMT,RCM Technologies,3.71,3.8,26052.0,0.18663,17.272806,1.798321,0.219999,"RCM Technologies, Inc.",3.8,$48.91M,,Technology,Professional Services,https://www.nasdaq.com/symbol/rcmt,
CUI,CUI Global,1.28,1.34,24339.0,1.023129,0.0,0.769548,-0.528536,"CUI Global, Inc.",1.34,$38.26M,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/cui,
EIDX,Eidos Therapeutics Inc.,18.75,19.74,1156667.0,3.495924,0.0,4.427993,-3.203567,"Eidos Therapeutics, Inc.",19.74,$725.39M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,
BXC,布鲁林克斯,25.37,26.66,254219.0,0.745369,0.0,-16.890909,-5.21,BlueLinx Holdings Inc.,26.66,$247.77M,2004.0,Capital Goods,Wholesale Distributors,https://www.nasdaq.com/symbol/bxc,
SRAX,Social Reality Inc,2.5772,2.69,79300.0,0.667342,2.32092,0.940243,1.159023,"Social Reality, Inc.",2.69,$27.26M,,Technology,Advertising,https://www.nasdaq.com/symbol/srax,
KORU,Direxion Daily South Korea Bull,27.29,27.7,74217.0,0.573706,0.0,0.0,0.0,,,,,,,,
PRAN,Prana生物工艺,1.86,1.94,1381486.0,4.577695,0.0,2.184556,-0.789921,Prana Biotechnology Ltd,1.94,$17.36M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pran,
RCKT,"Rocket Pharmaceuticals, Inc.",15.4,15.92,1689027.0,3.004274,0.0,3.701468,-1.892392,"Rocket Pharmaceuticals, Inc.",15.92,$718.22M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rckt,
PICO,PICO控股,10.14,10.75,186162.0,2.758814,0.0,1.295046,-0.15081,PICO Holdings Inc.,10.75,$228.74M,,Finance,Real Estate,https://www.nasdaq.com/symbol/pico,
MTBC,Medical Transcription Billing,4.65,4.7,117524.0,1.872546,0.0,2.039237,-0.478471,"MTBC, Inc.",4.7,$55.6M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbc,
SUPV,Grupo Supervielle S.A.,7.38,7.66,1335051.0,1.551871,10.260037,0.043138,0.746586,Grupo Supervielle S.A.,7.66,$699.7M,2016.0,Finance,Commercial Banks,https://www.nasdaq.com/symbol/supv,
HZN,Horizon Global Corp,2.25,2.36,467937.0,1.744888,0.0,-3.811247,-7.119913,Horizon Global Corporation,2.36,$59.26M,2015.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/hzn,
ANFI,Amira Nature Foods,1.12,1.18,452550.0,1.244681,0.0,0.221578,-2.299999,Amira Nature Foods Ltd,1.18,$44.74M,2012.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/anfi,
DELL,戴尔,57.93,60.23,5691671.0,1.789959,0.0,-7.505866,-3.007812,Dell Technologies Inc.,60.23,$43.27B,2018.0,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/dell,
TBIO,Translate Bio Inc.,7.86,8.3,2223783.0,3.542198,0.0,2.895132,-7.005092,"Translate Bio, Inc.",8.3,$374.68M,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tbio,
AGE,AgeX Therapeutics Inc,4.16,4.35,97832.0,1.343798,0.0,15.799341,-0.169273,"AgeX Therapeutics, Inc.",4.35,$155.73M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/age,
CARV,卡弗储蓄,3.44,3.44,123.0,0.107762,0.0,4.581956,-0.01963,"Carver Bancorp, Inc.",3.2669,$12.08M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv,
SEB,Seaboard Corp,3959.0,4157.99,3280.0,2.143791,0.0,1.462813,-14.523695,Seaboard Corporation,4157.99,$4.85B,1996.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/seb,
LITB,兰亭集势,1.14,1.2,728268.0,0.923863,0.0,4.413453,-0.57731,"LightInTheBox Holding Co., Ltd.",1.2,$81.37M,2013.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/litb,
YIN,银科控股,6.39,6.8,47617.0,1.829945,0.0,0.986354,-0.398308,Yintech Investment Holdings Limited,6.8,$477.52M,2016.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/yin,
VBIV,VBI Vaccines Inc.,1.89,2.0,516489.0,1.543132,0.0,1.990398,-0.968806,"VBI Vaccines, Inc.",2.0,$195.32M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vbiv,
KONA,科纳烧烤,0.97,1.0,415652.0,4.871181,0.0,4.659284,-1.841017,"Kona Grill, Inc.",1.0,$13.26M,2005.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona,
