code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
STRA,135.81,Strayer Education,102.600425,12.856555,1.328552,5188000,-0.4964,115000000,0.0173,9467000,-0.105,116000000,0.0135,-6495000,-1.5543,119000000,-0.0048,6227000,1.1637,109000000,0.0622,754,-0.018488461,0.003264825,-2.543333333,0.376666667,254.5,0.485579568,130.92,134.94,0.050308839,598035,569389.6667,-0.021536909,0.001299284,14
MAGS,5.6,马加尔安全系统,77.348368,1.583013,0.072529,1903000,1.5758,25348000,0.9125,-167000,0.9548,17255000,0.2037,291000,-0.898,23017000,0.1365,-193000,-1.283,13686000,-0.3587,754,0.004872025,0.008074736,0.026666667,0.043666667,36.1524,0.845100187,5.6,5.6,0.018194847,84780.33333,83265.33333,-0.002664448,-0.015261212,14
KLIC,25.33,库力索法半导体,25.839138,1.950366,0.985327,60256000,0.731,269000000,0.1022,36313000,0.1115,222000000,0.111,-69528000,-4.9968,214000000,0.428,50664000,3.3406,216000000,0.4803,754,-0.040744302,-0.006549679,-1,-0.17,28.48,0.21875,22.25,23.8,0.303203714,3099032.333,2378010.667,-0.043944422,-0.009947431,14
CBOE,106.8,芝加哥期权交易所,22.809204,3.818296,4.715202,83000000,0.2206,659000000,0.0378,118000000,6.7697,768000000,1.1924,257000000,4.7007,614000000,2.3043,60300000,0.4889,604000000,2.6302,434,-0.021348511,0.003505394,-2.38,0.33,137.02,29%,97.21,100.1066667,0.621387916,5059425.333,3120428.667,-0.024839914,0.000680118,8
CSTR,16.95,Capstar Financial Holdings Inc.,17.599636,1.345859,0.971611,3513000,2.0512,0,0,3195000,8.6235,0,0,92000,-0.9686,0,0,4419000,1.0953,0,0,107,-0.002474638,-0.011870946,-0.056666667,-0.206666667,21.96,24%,16.71,17.04,0.847797379,148319,80268,-0.008287758,-0.01806658,2
TRCB,17.22,Two River Bancorp,18.513046,1.328858,0.933936,2650000,0.2453,0,0,2676000,0.485,0,0,335000,-0.8695,0,0,2237000,-0.1539,0,0,276,-0.002005829,0.001378251,-0.035066667,0.023333333,20.58,17%,17.15,17.265,0.835684877,50827.66667,27688.66667,-0.006882514,-0.002927892,5
SASR,40.24,Sandy Spring Bancorp,17.926693,1.399393,2.255854,24399000,0.6552,0,0,21665000,0.4336,0,0,8267000,-0.3792,0,0,15089000,0.1199,0,0,754,-0.004839166,-0.000569235,-0.196666667,-0.023333333,43.66,0.110856619,38.82,39.41,0.535872584,689680,449047.6667,-0.006789822,-0.004176732,14
NSSC,14.4,NAPCO Security Technologies,35.615947,4.280459,0.407121,3697000,0.1474,27260000,0.0614,1829000,0.9212,22200000,0.0669,1233000,0.4387,21112000,0.0192,890000,0.5669,21174000,0.0499,754,-0.020159541,-0.001764864,-0.316666667,-0.033333333,16.75,0.146268657,14.3,14.6,-0.50352117,187292.6667,377242,-0.027535187,-0.001354117,14
ATNI,72.5,大西洋电讯,57.445173,1.702811,1.268688,10780000,-0.0118,118000000,-0.0443,-2303000,-1.1988,104000000,-0.1845,47375000,12.1305,108000000,-0.1621,-20976000,-2.7937,122000000,-0.1201,754,-0.004412785,-0.003332889,-0.34,-0.25,83.48,0.137757547,71.98,72.75333333,0.566346003,306433.6667,195636,-0.007988846,-0.007868163,14
MSFT,114.2,微软,52.953497,10.564448,2.152077,8873000000,0.0996,30085000000,0.175,7424000000,0.3533,26819000000,0.1554,-6302000000,-2.0056,28918000000,0.1197,6576000000,0.1604,24538000000,0.119,754,-0.001987784,0.015269596,-0.236666667,1.65,114.37,0.019585556,112.13,113.5866667,0.231043573,129778286,105421358.7,-0.007398781,0.011056063,14
GSBC,58.25,南方万通金控,16.101548,1.687502,3.633191,13839000,-0.1445,0,0,13466000,0.1691,0,0,12206000,0.0349,0,0,11663000,0.0394,0,0,754,-0.020935182,-0.018258009,-1.196666667,-1.091666667,60.25,0.088298755,54.93,55.99333333,0.304075126,99938.66667,76635.66667,-0.016705362,-0.022028846,14
ESSA,16.1,萨万通金控,31.995411,0.937174,0.503666,2821000,0.601,0,0,2263000,0.3875,0,0,-1638000,-1.8456,0,0,2009000,0.3139,0,0,599,0.010417972,-0.010817913,0.163333333,-0.173333333,16.72,0.032296651,16.18,16.29333333,1.400743555,69095,28780.66667,0.006391453,-0.012885366,11
YORW,29.6,The York Water Company,28.707896,3.149217,1.038042,3305000,0.1261,0,0,2594000,0.005,0,0,3527000,0.1988,0,0,3931000,0.1008,0,0,754,0.005019505,-0.00171397,0.15,-0.058333333,39.3,0.226463104,30.4,30.26666667,0.334592503,115529,86565,0.000636476,-0.008410989,14
CRVL,59.55,CorVel Corp,29.140654,6.208259,2.052116,11778000,0.3422,150000000,0.0929,8958000,0.1216,144000000,0.0746,9569000,0.3575,141000000,0.096,8393000,0.2073,136000000,0.064,754,-0.020365579,0.002073265,-1.24,0.116666667,60.5,0.063801653,56.64,58.56333333,0.911496776,244734.6667,128033,-0.024926742,-0.002643348,14
SAMG,15.1,Silvercrest Asset Management Gro,19.497708,2.402556,0.77445,4193000,0.1647,24577000,0.1125,4050000,0.2273,24331000,0.1084,1917000,-0.2292,24471000,0.1547,3714000,0.2838,22845000,0.116,276,-0.03089462,-0.016646317,-0.46,-0.266666667,18.23,25%,13.72,14.24,0.398081655,83714.33333,59878,-0.034435836,-0.026606871,5
MCRI,45.63,Monarch Casino & Resort,27.607335,2.917805,1.658255,9239000,0.2763,56780000,0.0294,6741000,0.3836,53246000,0.0515,4397000,-0.3204,52628000,0.0054,9030000,0.1527,59836000,0.1036,754,-0.010903538,-0.010781416,-0.496666667,-0.526666667,47.94,0.074050897,44.39,45.12666667,0.423560297,238775.6667,167731.3333,-0.015574174,-0.016088543,14
FMNB,15.35,Farmers National Banc Corp,15.741039,1.714226,0.975158,8073000,0.4138,0,0,7726000,0.336,0,0,5235000,-0.0239,0,0,5983000,0.1129,0,0,369,-0.002404372,-0.007380869,-0.036666667,-0.116666667,16.75,10%,15.14,15.28,1.265066465,213392.6667,94210.33333,-0.009458309,-0.017286667,7
ALTR,39.92,Altair Engineering Inc.,0,14.015842,-1.622536,1513000,121%,93937000,17%,3920000,279%,89696000,19%,-60347000,-11.2352,87999000,0.0777,-29626000,-95.3503,83259000,0.0866,49,2%,-1%,0.733333333,-0.393333333,43.45,4%,41.69,42.01333333,43%,1811951.333,1266943.667,1%,-1%,0
ROAD,12.34,Construction Partners,11.162504,2.253147,1.116237,13403000,1.0903,195000000,0.3172,11248000,3.0171,119000000,0.0773,10996000,1.4109,150000000,0.2317,0,0,0,0,23,-0.004945865,-0.000198267,-0.071666667,-0.006666667,13.51,13%,11.71,12.14666667,0.266789658,411991.6667,325225,-0.017073618,0.002197524,0
PMD,19.23,Psychemedics Corporation,17.19648,5.801282,1.118351,1177000,0.2977,10787000,0.1139,1251000,-0.166,10935000,0.0711,2350000,-0.0042,9759000,-0.0934,1364000,-0.4963,10049000,-0.1519,524,-0.006018531,-0.008327548,-0.116666667,-0.165,26.7,0.292134831,18.9,19.00666667,0.519379845,114072,75078,-0.009805217,-0.011672231,10
TRS,31.55,瑞奇包装系统,27.255276,2.469689,1.157574,19600000,0.3199,225000000,0.0541,24320000,2.4793,217000000,0.0864,-4010000,0.9405,195000000,0.0522,13130000,0.4954,209000000,0.0348,476,-0.017413896,0.009303857,-0.54,0.283333333,41.88,29%,29.82,30.59,0.997914896,678394.6667,339551.3333,-0.020191115,0.004056781,9
PINC,43.3,Premier Inc.,12.242453,-1.629994,3.566687,101000000,36%,434000000,8%,76549000,7%,425000000,12%,19769000,-0.9197,411000000,0.1476,60616000,0.0434,391000000,0.2467,263,2%,-1%,0.696666667,-0.303333333,45.78,1%,45.45,44.90666667,23%,3225132,2624888.667,1%,-1%,5
WSFS,48.3,WSFS Financial Corporation,19.889747,2.005941,2.440956,28740000,0.3972,0,0,37350000,0.9723,0,0,-9832000,-1.5429,0,0,20569000,0.6168,0,0,754,-0.011781319,-0.005024345,-0.57,-0.25,56.2,0.157651246,47.34,47.38,0.568612845,1014991.333,647063,-0.013483831,-0.008395148,14
HABT,16.15,"The Habit Restaurants, Inc.",0,2.717735,-0.150302,2829000,0.6467,103000000,0.2342,689000,-0.745,91948000,0.17,-6182000,-4.1477,85091000,0.1522,453000,-0.6867,84639000,0.1774,203,-0.014801496,-0.002792576,-0.236666667,-0.058333333,41.89,63%,15.4,15.76666667,-0.273214509,1226315.333,1687314,-0.017379064,-0.00721224,3
SAVE,48.57,Spirit Airlines,12.101606,1.91469,4.018475,11254000,-0.8543,836000000,0.2283,-44922000,-2.437,689000000,0.2042,250000000,4.1624,667000000,0.1533,60190000,-0.2604,687000000,0.1061,385,-0.031761205,0.022473813,-1.513333333,1.043333333,84.25,47%,44.39,46.55,0.10153881,4423759.667,4015981.667,-0.037394456,0.020724574,7
IPAR,64.8,依特香水,42.02219,4.634417,1.545612,14259000,0.548,149000000,0.1567,21862000,0.2034,172000000,0.2007,5772000,0.257,150000000,0.1095,22103000,0.0291,170000000,0.0756,754,-0.016448129,-0.01579584,-1.066666667,-1.033333333,66.25,0.089358491,60.33,63.14333333,0.135711358,442382.6667,389520.3333,-0.019038665,-0.019759691,14
LWAY,3.24,来福威食品,0,1.12669,-0.078187,170000,-0.8359,27096000,-0.1461,70000,-0.4355,28742000,-0.1051,-1749000,-4.6362,26257000,-0.1302,243000,4.7969,28786000,-0.0401,754,-0.00761506,-0.087243478,-0.036666667,-0.303333333,21.24,0.868644068,2.79,2.853333333,0.029044017,122518.6667,119060.6667,-0.005339396,-0.091997023,14
OPRX,18.1,OptimizeRx Corporation,0,13.192951,-0.082285,280500,178%,5099500,78%,-189200,79%,4112200,91%,-237100,0.328,4006900,0.7478,-622800,-1.5673,3102600,0.737,16,1%,10%,0.136666667,1.296666667,18,4%,17.27,17.28,119%,526425.3333,240249.3333,1%,10%,0
THRM,49.2,Gentherm Inc,58.48529,3.054966,0.842947,16659000,0.9569,264000000,0.0838,12966000,-0.4896,262000000,0.0506,-5242000,-1.2013,257000000,0.0873,6554000,-0.6759,236000000,0.0139,330,-0.0379969,-0.004434416,-1.796666667,-0.233333333,57.86,25%,43.11,45.80333333,0.893082548,1805093.333,953520.6667,-0.040374236,-0.008969808,6
ILPT,21.28,Industrial Logistics Properties Trust,14.748448,1.343691,1.449305,18726000,-0.1321,0,0,19232000,-0.0552,0,0,15269000,-0.3029,0,0,0,0,0,0,39,0.015980258,-0.011457541,0.33,-0.273333333,24.07,8%,22.24,22.31,11.94530984,2953261,228133.6667,-0.017156175,-0.014894724,0
PEBO,36.08,Peoples Bancorp Inc,16.842716,1.400316,2.149297,7892000,-0.1919,0,0,11741000,0.3328,0,0,9001000,0.215,0,0,10895000,0.3982,0,0,754,-0.017851363,0.002835029,-0.643333333,0.1,38.92,0.118191161,34.32,35.41333333,0.245531974,213557.6667,171459,-0.022790792,-0.000419411,14
FGBI,25.07,"First Guaranty Bancshares, Inc",16.226877,1.579115,1.560177,4597000,0.5679,0,0,3601000,0.1077,0,0,2506000,-0.2075,0,0,3062000,-0.0938,0,0,153,0.000522094,-0.004275885,-0.02,-0.117166667,29.28,17%,24.41,25.69666667,0.791187966,35287,19700.33333,-0.010082131,-0.015942803,2
MASI,122.45,麦斯莫医疗,51.205549,7.73646,2.38978,43853000,-0.0285,212000000,0.1004,45630000,-0.1145,213000000,0.0829,368000,-0.9983,225000000,0.2291,39235000,0.4127,194000000,0.1555,580,-0.010353807,0.013319643,-1.303333333,1.58,124.54,0.031556127,120.61,122.55,0.06793693,2476502.667,2318959.667,-0.011528247,0.012858011,11
PSX,109.82,Phillips 66,9.484734,2.295458,11.747826,1404000000,142%,28980000000,39%,585000000,4%,23595000000,19%,3255000000,15.7784,26356000000,0.3021,849000000,0.584,22251000000,0.2181,339,1%,-2%,1.216666667,-2.196666667,122.59,3%,118.37,114.25,18%,14484032.67,12308013.67,1%,-2%,6
FLXS,31.45,弗莱克斯蒂尔工业,14.012987,1.025127,2.251019,2186000,-0.6369,113000000,-0.037,3079000,-0.5961,127000000,0.0506,6221000,0.1544,129000000,0.0916,6180000,0.3005,120000000,0.0695,754,-0.035621314,-0.031722857,-1.14,-1.12,62.42,0.525793015,29.6,30.33333333,0.990101879,141947.3333,71326.66667,-0.039127259,-0.038937026,14
LSBK,16.76,莱克肖尔万通金控,30.04204,1.284658,0.567538,1006000,-0.1191,0,0,936000,0.3073,0,0,580000,3.1429,0,0,940000,0.2417,0,0,625,-0.016871508,-0.010653027,-0.2842,-0.183333333,17.75,0.098591549,16,16.51666667,6.450679372,14074.33333,1889,-0.018691517,-0.016305257,12
HCA,133.23,HCA控股,16.360698,-7.707887,8.153687,966000000,22%,11529000000,7%,1282000000,65%,11423000000,8%,641000000,-0.4092,11562000000,0.0866,530000000,-0.2886,10696000000,0.0415,395,1%,0%,1.38,-0.733333333,139.12,0%,138.97,137.1533333,26%,9270216,7349475.333,1%,0%,7
IRBT,106.49,iRobot Corp.,51.559204,6.378216,2.067526,10471000,0.3249,226000000,0.2357,20401000,0.2471,217000000,0.2885,4621000,-0.6622,327000000,0.5384,22082000,0.1317,205000000,0.2182,674,-0.009466231,0.003977925,-1.183333333,0.326666667,113.5,0.065550661,106.06,106.6966667,-0.175833628,3650285.333,4429063.667,-0.011045499,-0.000457046,12
PFLT,13.37,PennantPark Floating Rate Capital,14.619592,0.968719,0.915819,4968400,-0.4682,0,0,15589800,1.1405,0,0,1918800,-0.7832,0,0,10851400,-0.3169,0,0,392,-0.008296213,-0.010327308,-0.11,-0.14,14.67,12%,12.92,13.14666667,0.11426988,487219.3333,437254.3333,-0.012104181,-0.015732335,7
TRST,8.6,TrustCo Bank Corp NY,16.566086,1.768563,0.520642,15405000,0.2586,0,0,14808000,0.3527,0,0,7362000,-0.3182,0,0,12596000,0.1524,0,0,754,-0.024304588,-0.021681004,-0.21,-0.2,14.04,0.415954416,8.2,8.45,0.201260449,1513366.333,1259815.333,-0.027034839,-0.02641151,14
MBWM,34.62,莫肯特尔银行,15.68689,1.538237,2.213313,9446000,0.2864,0,0,10881000,0.4289,0,0,7979000,-0.0131,0,0,8337000,0.0627,0,0,754,-0.008292993,-0.006542586,-0.293333333,-0.233333333,40.8333,0.168325852,33.96,34.02666667,0.073154809,170960,159306,-0.012679599,-0.01315177,14
GPRE,17.45,绿色平原能源,12.158021,0.78226,1.431154,3751000,1.318,987000000,0.1135,-19455000,-12.7838,1045000000,0.1775,52347000,1.142,921000000,-0.0119,39429000,2.0603,901000000,0.0705,656,-0.001138101,-0.007880698,-0.023333333,-0.15,49.99,0.647729546,17.61,17.40333333,-0.120222842,2475331.333,2813589,-0.004415085,-0.010666984,12
GPRE,17.45,绿色平原能源,12.123084,0.780012,1.431154,3751000,1.318,987000000,0.1135,-19455000,-12.7838,1045000000,0.1775,52347000,1.142,921000000,-0.0119,39429000,2.0603,901000000,0.0705,656,-0.001138101,-0.007880698,-0.023333333,-0.15,49.99,0.647729546,17.61,17.40333333,-0.120222842,2475331.333,2813589,-0.004415085,-0.010666984,12
KBAL,17.45,"Kimball International, Inc.",18.98259,3.373067,0.922951,10254000,-0.029,185000000,0.0729,5850000,-0.191,158000000,0.0315,7378000,-0.1536,174000000,0.0223,10957000,-0.0037,170000000,-0.0313,754,-0.022933918,0.001899329,-0.4,0.033333333,20.46,0.19257087,16.52,17.01333333,0.416727827,525056.3333,370612,-0.028640158,0.000256919,14
VIA,35.05,维亚康姆,7.063037,2.02122,4.976613,525000000,-0.2402,3237000000,-0.0378,274000000,1.1406,3148000000,-0.0332,553000000,0.3554,3073000000,-0.0755,695000000,0,3319000000,0,358,0.021411925,-0.028581937,0.716666667,-1.016666667,88.28,59%,35.8,35.58333333,0.077111438,240170,222976,0.018630527,-0.026579034,6
EVA,30.9,"Enviva Partners, LP",0,2.797732,-0.245691,3544000,137%,130000000,7%,-19335000,-42867%,123000000,3%,1678000,1.1362,156000000,0.2878,6334000,-0.3878,125000000,0.2109,178,1%,-2%,0.443333333,-0.55,32.55,1%,32.35,31.8,-12%,127511.6667,145129.6667,1%,-2%,3
RBNC,28.21,Reliant Bancorp Inc.,32.981569,1.612221,0.858055,1202000,-0.33,0,0,3277000,1.102,0,0,970000,-0.3259,0,0,1840000,0.0437,0,0,170,-0.052844636,0.017846906,-1.423333333,0.486666667,29.72,19%,24.21,25.58,0.853071623,92614.66667,49979,-0.054506307,0.013303533,3
FOXA,44.76,21世纪福克斯公司,20.594079,4.232304,2.170284,983000000,0.8477,7941000000,0.1768,943000000,0.0839,7420000000,-0.019,1916000000,1.047,8037000000,0.0462,920000000,0.036,7002000000,0.0762,754,0.005484232,-0.005210293,0.24,-0.236666667,49.69,0.072046689,46.11,45.59,0.521396913,53878125,35413589,0.006077277,-0.007344861,14
WLTW,149.08,Willis Towers Watson Public Limited Company,42.427571,1.90388,3.509746,65000000,0.5854,1990000000,0.0189,221000000,-0.3722,2292000000,-0.0116,253000000,0.4213,2051000000,0.0772,-54000000,-0.7419,1832000000,0.0403,144,-0.012879024,-0.003650362,-1.906666667,-0.55,164.14,14%,141.75,143.7233333,0.560292001,3185052.667,2041318.333,-0.015348774,-0.004739168,2
WING,66.87,Wingstop Inc.,66.6662,-13.884555,1.000957,6839000,39%,37037000,17%,6168000,-1%,37389000,12%,10497000,1.4344,28285000,0.1427,5012000,0.8206,26026000,0.1933,174,1%,0%,0.326666667,0.13,69.71,1%,68.86,67.82666667,-6%,2051731.333,2189459.333,1%,0%,3
TRMB,43.72,天宝导航,74.562373,4.351944,0.58783,64100000,0.3552,786000000,0.1903,58700000,0.1787,742000000,0.2155,-34900000,-1.9257,708000000,0.2099,55700000,0.4209,670000000,0.1471,754,-0.016382618,0.024690891,-0.713333333,1.036666667,44.93,0.074560427,41.58,42.89333333,0.06195218,5671539.333,5340673,-0.02315397,0.020058694,14
CAAS,3.72,中汽系统,0,0.396027,-0.91082,996000,-0.8879,126000000,0.069,4032000,-0.321,134000000,0.1233,-38686000,-7.3859,144000000,-0.0389,5228000,-0.1077,118000000,0.2509,754,-0.027291132,-0.024433322,-0.100133333,-0.1,24.48,0.856633987,3.5096,3.5632,-0.457911414,45450.33333,83843,-0.021197722,-0.03300265,14
NVMI,26.13,Nova Measuring Instruments Ltd,15.995676,2.869982,1.635442,11833000,-0.1112,61888000,0.1027,14080000,0.0505,62603000,0.1502,8241000,-0.0147,57378000,0.1427,11502000,3.4073,54058000,0.2269,754,-0.019504116,-0.020011728,-0.513333333,-0.586666667,31.38,0.209050351,24.82,25.81,-0.518482873,387242.3333,804213,-0.025199225,-0.02585713,14
GHDX,68.56,Genomic Health,580.450821,10.922008,0.118184,8317000,4.0365,95619000,0.1185,-3775000,-3.6836,92625000,0.103,1879000,0.3898,87463000,0.0571,-2191000,0.223,83821000,0.019,680,0.005331036,0.038186669,0.26,2.296666667,70.22,0.050555397,66.67,68.68,0.154711545,1753540.333,1518596,0.005507582,0.036323668,13
AMOT,49.87,Allied Motion科技,39.927458,4.959476,1.252271,4231000,0.8999,79981000,0.3256,4198000,0.58,76576000,0.2481,95000,-0.866,65355000,0.1809,3057000,0.0837,64968000,0.0644,754,-0.012331028,0.000644101,-0.846666667,0.03,54.43,0.129707882,47.37,50.40666667,0.508413556,261724.3333,173509.6667,-0.012576083,-0.001720271,14
ANIP,54.38,"ANI Pharmaceuticals, Inc.",9440.111064,3.476866,0.005769,2777000,0.0358,47268000,0.0559,2250000,0.9531,46483000,0.2691,-9629000,-7.9157,47286000,0.2377,4720000,0.8561,48164000,0.2502,754,0.007366186,-0.022485472,0.336666667,-1.28,365.256,0.849448058,54.99,54.82666667,0.063265035,406118.3333,381954,0.005488783,-0.026281836,14
BKNG,1956,Booking Holdings,34.405416,8.851104,56.752983,977000000,0.3571,3537000000,0.1695,607000000,0.3327,2928000000,0.2103,-555000000,-1.8242,2803000000,0.1936,1720000000,2.3999,4434000000,0.2015,754,-0.001010832,-0.001589093,-3.03,-3.346666667,2175.71,0.124956911,1903.84,1948.193333,0.078631647,1863649.333,1727790.333,-0.005592214,-0.002216276,14
HA,40.05,夏威夷控股,5.822499,2.222423,6.921427,79480000,0.0336,655000000,0.0499,28542000,-0.1517,612000000,0.0849,172000000,87.6354,597000000,0.0779,74566000,-0.2722,634000000,0.0727,540,-0.021951052,-0.023498329,-0.896666667,-0.966666667,59.5,0.386386555,36.51,38.92,0.086465989,2379153,2189809,-0.022022129,-0.026153703,10
AUDC,10.08,奥科,45.038814,3.237234,0.22414,2394000,1.3609,43502000,0.123,2434000,0.8795,42425000,0.1351,672000,-0.9545,41418000,0.0969,1049000,0.0803,39208000,0.0544,754,-0.02500865,-0.001212433,-0.256666667,-0.016666667,16.61,0.418422637,9.66,9.94,-0.393771579,698484.6667,1152180.667,-0.033805266,-0.005772756,14
HOLI,20.79,和利时自动化,11.718992,1.489111,1.77319,27843000,0.2827,147000000,0.0672,21917000,0.4033,121000000,0.3211,36279000,2.6425,157000000,0.5877,21397000,-0.0132,116000000,0.1156,576,-0.007994571,-0.009409008,-0.18,-0.216666667,26.85,0.261824953,19.82,20.71666667,-0.313238591,939647.3333,1368229.667,-0.014151302,-0.017852733,11
NYMT,6.26,纽约抵押信托,7.324407,1.2035,0.85809,28751000,1.4264,0,0,32086000,0.6727,0,0,30800000,1.3887,0,0,26735000,0.1483,0,0,541,-0.022471789,-0.003539016,-0.14,-0.023333333,8.11,0.270036991,5.92,6.103333333,0.452098704,8201629.667,5648121.333,-0.023670041,-0.007753915,10
HII,251.61,Huntington Ingalls Industries,18.791285,6.508211,13.583957,239000000,63%,2020000000,9%,156000000,31%,1874000000,9%,64000000,-0.6751,1996000000,0.0385,149000000,0.3925,1863000000,0.107,393,1%,0%,2.64,1.1,265.7,2%,261.28,257.69,25%,1535138.333,1228109.333,1%,0%,7
MGEE,64.95,MGE Energy Inc,22.354291,2.846185,2.916666,18351000,0.1807,0,0,20001000,0.0363,0,0,36134000,1.4917,0,0,26629000,-0.0449,0,0,754,-0.014501419,0.005650917,-0.96,0.366666667,68,0.06,63.92,64.24,0.648093321,340118.6667,206371,-0.017346155,-0.000883131,14
BLFS,17.68,BioLife Solutions Inc.,0,14.80751,-0.018265,1139200,2.4829,5177900,1.0244,3480,1.004,3814900,0.6122,-557900,0.8435,3134400,0.3932,-318700,0.7482,2963400,0.3879,230,-0.090033183,-0.10548164,-1.596666667,-2.446666667,25.475,46%,13.63,16.16,-0.229615261,1532610.333,1989409,-0.095698725,-0.105058695,4
TRNS,22.15,Transcat,24.358835,3.016376,0.909321,1428000,0.6682,36658000,0.0104,2454000,0.7173,42452000,0.104,1831000,0.4417,40483000,0.0706,781000,-0.1483,35927000,0.0418,754,-0.014756011,-0.020103038,-0.35,-0.491666667,24.5,0.115102041,21.68,22.21,-0.213028559,75834.66667,96362.66667,-0.020504504,-0.027169508,14
ALCO,33.3,阿利科公司,0,1.604042,-0.792544,9092000,0.6615,26517000,-0.4853,-5530000,-1.9398,35600000,-0.3665,8738000,6.0132,17533000,0.005,-19109000,-4.594,4666000,-0.0379,754,0.01097661,0.013359169,0.363333333,0.419066667,64.94,0.480443486,33.74,34.06333333,1.209324505,121233,54873.33333,0.001458395,0.007322569,14
PETS,36.55,PetMed Express,18.424925,6.072719,1.991867,12582000,0.3564,87390000,0.0971,10183000,0.3572,67322000,0.0681,9064000,0.8793,60110000,0.137,8760000,0.7881,66711000,0.0974,754,-0.060174034,-0.001682592,-2.09,-0.11,53.24,0.429939895,30.35,33.16333333,0.337968155,2846968.333,2127829.667,-0.065522299,-0.004922144,14
OMCL,69.55,Omnicell,68.286308,4.643228,1.019238,6588000,2.5043,189000000,0.0422,2720000,1.2632,183000000,0.2293,24291000,153.7197,198000000,0.151,6231000,2.1422,187000000,0.0568,754,-0.020053963,0.008970646,-1.46,0.616666667,71.9,0.061613352,67.47,69.79,0.111559656,1858610,1672074,-0.016484373,0.005287002,14
