,2014-12-31,2015-12-31,2016-12-31,2017-12-31,code,name,category,pe
1516,0.055,430.2209,85.0633,0.0572,KMPR,Kemper Corp.,保险,221.66666248
1517,0.0,0.0,0.0,1.7923,ENR,劲量控股,电力组件与设备,25.00793688
1518,0.0328,39.8098,4.2345,0.0213,PGRE,"Paramount Group, Inc.",,-312.39999306
1519,0.0306,-0.0772,-0.2152,0.0977,CNX,康索尔能源,煤炭,-4.63783774
1520,0.0,0.0,0.0,77.894,IUSV,iShares Core S&P U.S. Value ETF,股权,
1521,0.0785,0.0806,0.0657,0.0466,UBSI,联合银行,银行,17.83919589
1522,0.0,0.0,0.0,0.0,COUP,"Coupa Software, Inc.",媒体内容,-34.89893658
1523,0.0903,0.0311,0.0835,0.0541,TI.A,意大利电信,,
1524,0.0758,370.5297,297.7356,0.0639,SF,Stifel Financial Corp.,多元化金融服务,51.65999985
1525,0.1027,-0.113,0.1755,0.1519,NCR,NCR Corp.,计算机,18.47058749
1526,0.3167,1630.5609,3288.8889,0.5216,NGVT,Ingevity Corp.,,106.2650587
1527,0.0644,-0.0663,314.2775,-136.7832,VSH,威世科技,电子,80.31250418
1528,0.0,0.0,0.0,0.0,KLXI,"KLX, Inc.",,69.39047992
1529,0.1416,0.0876,0.0615,-33.1179,PAGP,Plains GP Holdings LP,,24.97872298
1530,0.0,0.0,0.0,0.0,CST,CST Brands Inc,,11.44575505
1531,0.0,0.0,0.0,0.0,LITE,"Lumentum Holdings, Inc.",,245.20833246
1532,0.0,0.0,0.0,0.0,SAIC,Science Applications International Corp.,,26.50310422
1533,0.0,0.0,0.0,0.0,KFY,光辉国际咨询顾问,,58.97272849
1534,0.0,0.0,0.0,0.0,FSCFL,Fifth Street Finance Corp. - 6.125% senior notes due 2028,,-57.27272932
1535,0.0,410.4904,-1455.0072,-1945.0279,MOR,MorphoSys AG,,
1536,1989.7368,809.4388,745.1163,1175.5814,QLYS,科力斯,软件,186.69999695
1537,0.2076,-0.1109,278.0716,0.1439,BSM,Black Stone Minerals LP,,225.62499551
1538,0.0,0.0,0.0,0.0556,SR,"Spire, Inc. (Missouri)",家庭产品\/用品\r,22.81645459
1539,263.7183,558.6163,517.6709,129.0056,HR,医疗保健房地产信托,房地产信托投资基金,37.16666774
1540,0.0,0.0,0.1006,0.0,RBC,雷勃电气,,18.24114984
1541,3.0286,1.5785,-0.0003,-0.7692,TCO,陶布曼中心,房地产信托投资基金,33.60451988
1542,1544.031,1269.6178,1145.4967,311.7964,AAXN,"Axon Enterprise, Inc.",,
1543,0.0,0.0,0.0,0.0,CBRL,CB乡村店,零售,18.02634699
1544,0.0,0.0,0.0,-1407.1488,ARRY,Array生物制药,制药,-25.86363487
1545,1305.543,0.1899,1351.3295,1010.8188,RBA,里奇兄弟拍卖,,39.28235112
1546,-111.5489,269.2432,264.6551,232.3735,SRC,"Spirit Realty Capital, Inc.",,39.0952395
1547,-942.2368,0.4207,832.2819,782.4339,ERI,艾姆升,,88.94231095
1548,0.0,0.0,0.0,0.0,BJ,"BJ\'s Wholesale Club Holdings, Inc.",,
1549,1009.009,0.2057,0.2276,-961.6027,POL,普立万,化学制品,22.86153884
1550,0.2708,0.2502,0.1829,0.0838,NAVI,Navient Corp.,,6.33490615
1551,0.1074,0.0801,0.071,0.0886,PSB,"PS Business Parks, Inc.",房地产信托投资基金,56.37662292
1552,0.0,0.0,0.0,0.0,PBMD,Prima BioMed Ltd,生物技术,-5.6999999
1553,0.0968,-219.0382,476.534,0.1049,BKHU,Black Hills Corp.,,48.52554973
1554,0.1545,0.1443,0.1558,0.1502,BOH,夏威夷银行,银行,19.84397212
1555,0.0,0.0,0.0,0.0,FSCE,Fifth Street Finance Corp Pfd,,-46.57407152
1556,0.0,0.0,0.0,0.0,MFGP,Micro Focus International Plc,,
1557,0.0,1.3996,0.9457,0.149,AMGP,Antero Midstream GP LP,,
1558,0.0,0.0208,-0.0279,-0.2862,LOV,Spark Networks SE,互联网,-45.79166674
1559,-591.8058,-1078.9981,0.2815,0.0,OSB,"Norbord, Inc.",,19.19248773
1560,585.8893,764.8797,576.7328,719.0476,ELLI,"Ellie Mae, Inc.",多元化金融服务,89.42608563
1561,0.0,0.0,0.0,0.0,GEF.B,"Greif, Inc.",,19.15335418
1562,0.0,0.0,0.0,0.0,LILAK,Liberty Latin America Ltd.,,-15.13970584
1563,983.0508,1224.9675,0.3947,0.3699,AWI,阿姆斯特朗工业,,36.04278147
1564,0.1632,0.0849,0.1767,0.1444,CIM,奇美拉投资,房地产信托投资基金,6.43493165
1565,0.0666,0.0846,0.0986,0.0747,BXMT,"Blackstone Mortgage Trust, Inc.",,12.8260874
1566,0.1404,1696.2963,-0.0714,-0.1703,LILA,Liberty Latin America Ltd.,,-15.05882303
1567,-0.0766,-0.447,-1.631,4.8914,WFT,Weatherford International Plc,油气服务,-0.92146598
1568,-224.8518,0.2467,0.1507,689.1147,BGCP,"BGC Partners, Inc.",,30.97221993
1569,-94.7904,-0.1041,-265.3979,-0.1035,PAH,Platform Specialty Products Corp.,化学制品,-18.67692429
1570,1313.1818,0.1242,0.1253,0.13,FFIN,第一金融银行股份,银行,32.76729395
1571,640.8094,241.9355,0.0506,-0.1331,THC,泰尼特健保,健康护理服务,-17.74093399
1572,0.0,0.0,0.0,0.0,UNF,UniFirst Corp.,纺织品\r,33.14685543
1573,0.128,-1.3906,-1404.5876,0.1097,MTDR,Matador Resources Co.,,-29.72897001
1574,0.1089,0.142,0.1076,0.1369,TKR,铁姆肯,金属构造\/部件,23.30729219
1575,1565.2256,1418.1098,1123.8684,1123.167,PRLB,"Proto Labs, Inc.",多元化制造商,80.0621073
1576,0.0,0.0,0.0,2563.3803,SITE,"SiteOne Landscape Supply, Inc.",,-28.50993345
1577,0.0,0.0,0.0,0.0,DKS,迪克体育用品,,13.49218816
1578,0.4578,0.1149,0.1072,0.0403,RDN,Radian Group Inc.,保险,11.69343095
1579,-0.4477,-1.6415,1.006,0.6313,HGV,"Hilton Grand Vacations, Inc.",,20.97058854
1580,-135.8412,-283.7454,290.4866,-0.0632,AU,AngloGold Ashanti Ltd.,,56.66666441
1581,0.0,0.0,0.0,0.0,SIG,西格内特珠宝,零售,8.21186441
1582,0.0,0.0,0.0,742.8589,HLI,"Houlihan Lokey, Inc.",,34.69178096
1583,0.1555,0.0764,-0.1157,0.1056,TEX,特雷克斯,机械-建筑-矿业,-27.69938752
1584,0.0639,0.0634,0.1101,0.1764,WTM,白山保险集团公司,保险,11.06967435
1585,0.0,0.0,0.0,0.0,NEA,Nuveen AMT-Free Quality Municipal Income Fund,股权,92.71428205
1586,0.0,0.0,0.0,835.8277,DECK,Deckers Outdoor Corp.,服饰,-1598.71433122
1587,0.0,0.0,0.0,27.2785,PCTY,Paylocity Holding Corp.,,-923.28567112
1588,0.2476,0.2272,117.9645,712.1091,CVRR,CVR Refining LP,油气,229.99999657
1589,0.0,0.0,0.0,0.0,NORD,NORD ANGLIA EDUCATION INC. COM,,62.6346171
1590,0.0001,0.0002,0.0003,0.0003,FUN,雪松娱乐,娱乐,19.13375791
1591,841.5451,865.814,1496.7913,1113.036,EGP,"EastGroup Properties, Inc.",,33.08191061
1592,0.2211,0.1254,954.115,0.2146,KS,KapStone造纸,,39.34090809
1593,0.0,-0.0835,40.1748,0.0612,TRCO,Tribune Media Co.,,241.00001397
1594,0.1113,0.1187,0.1032,0.0987,SIGI,"Selective Insurance Group, Inc.",保险,21.29629592
1595,0.1116,0.0198,-0.0383,0.0466,CBD,Companhia Brasileira de Distribuicao,,-34.93103588
1596,0.0,0.0,0.0,0.0,BOX,"Box, Inc.",,-22.08403313
1597,0.5309,0.352,0.4498,0.3872,SBGI,"Sinclair Broadcast Group, Inc.",媒体,12.67307768
1598,4505.4945,0.5282,0.7337,0.6629,MANH,曼哈顿联合软件,计算机,29.27906964
1599,35.2811,-0.1667,-0.4339,-431.9783,ATI,阿利根尼技术公司,,-4.48241226
1600,0.1099,0.1077,0.1083,0.0967,GBCI,冰川万通金控,银行,24.96855341
1601,0.2599,-10.118,-0.2007,-0.0006,PENN,佩恩国民博彩,,30.74789781
1602,0.2084,-526.6667,-0.2627,-0.2486,KOS,Kosmos Energy Ltd.,油气,-11.41891851
1603,0.0,0.0,0.0,0.0,ACGLO,Arch Capital Group Ltd.,,
1604,0.0,0.0,0.0,486.2936,TTEK,"Tetra Tech, Inc.",环境控制,40.10067088
1605,0.1377,0.138,0.1518,0.1218,GEO,地缘,,13.64999962
1606,0.0556,0.0542,0.0393,0.0944,ANAT,美国国家保险公司,保险,18.42175856
1607,620.2891,-474.0634,-57.8686,0.1391,YELP,Yelp,媒体内容,-663.16669675
1608,0.0729,0.0767,0.0771,0.0893,BXS,BancorpSouth银行,银行,23.65248175
1609,-0.4728,-0.2434,0.1087,-0.0348,ESV,恩斯克,,2.4281149
1610,0.0,0.0,0.0,0.0,SMTC,先科电子,半导体,60.4216898
1611,295.9921,205.9337,326.5045,0.0875,KW,"Kennedy-Wilson Holdings, Inc.",房地产,2200.00004917
1612,0.0,0.0,0.0,296.3953,ACXM,阿克西鄂姆公司,软件,326.15386985
1613,0.0861,0.0921,0.0957,0.0892,CATY,国泰万通金控,银行,18.52054809
1614,0.1295,0.0805,0.0831,0.0671,AVA,阿维斯塔公司,电力,23.32092891
1615,0.0968,-219.0382,476.534,0.1049,BKH,黑山,电力,44.75912371
1616,0.3571,1668.3906,2276.7742,0.2666,GNRC,Generac控股,,35.33999888
1617,0.1279,0.1299,-1.8276,1.2182,WBT,"Welbilt, Inc.",,41.14035273
1618,-0.2093,-158.7273,-119.8996,-0.1639,OPK,"OPKO Health, Inc.",制药,-117.20000092
1619,109.6416,0.0655,0.0798,0.0363,CNO,康塞科,保险,9.74129354
1620,0.0,0.0,0.0,0.0,TECD,美国技术数据公司,电子,15.519056
1621,0.0,0.0,0.0,0.0,ROLL,RBC轴承,金属构造\/部件,47.00694427
1622,0.0,0.0,0.0515,0.0,DAR,美国达尔令国际,环境控制,31.9677412
1623,791.6667,1960.2703,2283.0678,2205.65,HCSG,医疗保健服务,,42.15238127
1624,-2621.7814,-2563.2035,-1902.9279,-518.7468,CHGG,"Chegg, Inc.",,-61.53191521
1625,-0.3549,-0.5163,-0.5707,-0.4081,FEYE,"FireEye, Inc.",软件,-5.88095258
1626,0.2273,-1045.8088,-0.1747,0.1787,RES,"RPC, Inc.",油气服务,-22.92424169
1627,0.0,-0.4118,191.3775,0.0734,NOMD,Nomad Foods Ltd.,,88.23810126
1628,0.0,0.0,0.0,-228.9432,ENS,艾诺斯,,25.07443544
1629,0.0,0.0,0.0,0.0,ACGLP,Arch Capital Group Ltd.,,6.23772612
1630,0.0,0.0,0.0,0.0,ZIONZ,Zions Bancorporation,银行,
1631,-224.2914,402.3905,-367.8321,0.085,CLH,"Clean Harbors, Inc.",环境控制,-83.01449127
1632,0.1845,0.1862,52.0468,0.1273,CVI,CVR能源,,132.32142528
1633,0.1061,0.1073,0.1164,471.5476,B,巴恩斯集团,,24.52016166
1634,0.0545,0.0473,0.0518,-52.1746,CLNS,"Colony NorthStar, Inc.",,11.05172419
1635,0.1345,-1.696,0.2717,0.0,ERF,艾诺加能源基金,油气,10.17054285
1636,0.0996,0.095,0.0815,-0.0828,KOF,可口可乐凡萨瓶装,饮料,23.59073378
1637,0.0,0.0,0.0,0.0,GEF,格瑞夫,,28.56020952
1638,328.8693,-56.3902,816.2907,594.6318,AMED,阿美迪斯公司,卫生保健设施,85.44545075
1639,0.0589,0.1131,363.1894,0.0614,AEL,美国股票投资寿险控股公司,保险,36.63917512
1640,-163.849,-0.1109,-0.1076,210.297,BVN,布埃纳文图拉开采,,-9.9133861
1641,0.0,0.0,898.3573,0.0,WWW,沃尔弗林集团,,37.86517001
1642,-0.0002,-0.0002,-1.2247,-0.0012,IRWD,Ironwood医药,制药,-37.57143005
1643,2029.1384,1419.3426,2638.9337,0.0,CIGI,"Colliers International Group, Inc.",,46.4571446
1644,0.0,0.0,0.1811,0.0,VMI,维蒙特工业,金属构造\/部件,18.33551662
1645,0.3091,0.294,0.2599,0.2266,DLX,豪华,商业服务,14.26236523
1646,322.1226,0.1079,0.1725,0.2835,TEP,Tallgrass Energy Partners LP,,19.42152511
1647,765.8579,939.3107,0.089,379.1858,SSB,South State Corp.,,20.59808661
1648,-1248.7265,183.3144,543.4097,0.1145,BZUN,宝尊电商,,263.8260835
1649,0.0,0.0,0.0,0.0,APFH,"ADVANCEPIERRE FOODS HOLDINGS, INC.",,21.18421079
1650,0.1491,0.4593,-0.0179,0.2819,PAM,Pampa Energ铆a SA,,
1651,1347.602,1287.1121,1074.3186,1459.8217,BCPC,拜切,化学制品,56.26285662
1652,0.1982,-1.9965,-2.8822,0.5285,SWN,美国西南能源,,-0.85126582
1653,473.6978,159.6343,242.9565,243.4808,EDR,"Education Realty Trust, Inc.",,64.04615784
1654,0.0,0.0,0.0,-529.0242,ATGE,"Adtalem Global Education, Inc.",,
1655,0.2637,0.2185,3136.0656,-0.0013,SYNT,Syntel公司,,-55.88235235
1656,590.8455,582.3907,300.9382,-717.3996,VG,Vonage Holdings Corp.,,166.2500061
1657,639.1585,0.0995,0.0938,0.1696,AAN,"Aaron\'s, Inc.",商业服务,23.50261789
1658,0.0,0.0,0.0,0.0,DNP,"DNP Select Income Fund, Inc.",股权,7.57638848
1659,0.0,0.0,0.0,-1488.5101,CVLT,康沃系统公司,软件,1161.66664177
1660,0.0,0.0,0.0,0.0,THRK,SPDR Russell 3000 ETF,,5.4848663
1661,0.0,323.003,-69.5745,0.0683,APY,Apergy Corp.,,
1662,0.0,0.0,0.0,0.2172,VAC,Marriott Vacations Worldwide Corp.,娱乐,24.39958599
1663,0.0,0.0,0.0,258.3818,HAIN,海恩时富,,15.01000023
1664,0.0981,0.1313,0.1264,0.1203,NHI,"National Health Investors, Inc.",,19.4031004
1665,-2097.5701,0.3445,0.7098,0.4859,TSE,Trinseo SA,化学制品,10.69403038
1666,0.0,0.0,0.0,0.0,EQCO,Equity Commonwealth,,15.46296245
1667,0.0,0.0,0.0,0.0,VRNT,"Verint Systems, Inc.",软件,-103.19148962
1668,0.0545,0.0473,0.0518,-52.1746,CLNY,科勒尼不动产,,7.8354429
1669,0.0,-811.341,222.1622,-32.6882,COLD,"Americold Realty Trust, Inc.",,
1670,0.0,0.0,0.0,0.0,RH,RH,零售,1101.53847847
1671,0.0,0.0,0.0,0.0,DY,戴康工业,工程建设,20.40534886
1672,924.6255,799.5618,0.0868,0.0924,CBU,"Community Bank System, Inc.",银行,26.17672469
1673,0.0,0.0,0.0,248.6979,HI,希伦布兰德,多元化制造商,27.36111184
1674,0.098,0.1055,0.1032,0.0987,MFA,"MFA Financial, Inc.",房地产信托投资基金,9.68749986
1675,0.239,0.2242,0.3281,0.3826,HEP,霍利能源,管道,17.31952631
1676,0.4075,-394.1994,0.0685,0.1031,GHC,Graham Holdings Co.,,14.39428241
1677,-1297.9784,3636.72,1.77,136.25,JELD,"JELD-WEN Holding, Inc.",,-13.30875491
1678,1162.8227,1306.3609,0.1722,67.1242,ACIW,ACI环球,软件,24.12843893
1679,0.0,-0.1743,-0.2038,0.0,RGC,君豪娱乐,,21.09174226
1680,3996.0,1554.6078,701.1538,4301.1443,PCH,PotlatchDeltic Corp.,房地产信托投资基金,180.18518368
1681,0.0719,175.7768,0.0746,535.2002,PNM,"PNM Resources, Inc.",电力,26.2328755
1682,0.0,0.0,0.0,-427.578,AVX,AVX,电子,24.41891819
1683,0.1687,0.1679,0.1633,0.1471,SHOO,史蒂夫·马登,服饰,25.68965629
1684,0.0,0.0,0.0,0.0,CEF,Sprott Physical Gold & Silver Trust,环球,7.76249993
1685,0.278,0.2166,0.5258,0.0999,DAN,达纳,汽车部件与设备,4.78211003
1686,0.1924,-0.0377,-0.3554,0.0708,QEP,QEP资源,油气,-2.26868332
1687,0.1491,0.0535,0.0478,-0.1039,UFS,Domtar Corp.,林产品\/造纸,23.63725594
1688,-103.6939,-13.9109,284.5438,546.0073,SFLY,"Shutterfly, Inc.",媒体内容,203.04445593
1689,0.0,0.0,0.0,0.0,HELE,海伦特洛伊家电,,28.2432413
1690,293.7362,0.1155,95.2251,517.5119,OFC,"Corporate Office Properties Trust, Inc.",,-739.50001462
1691,0.0,0.0,0.0,650.7177,RXN,Rexnord Corp.,金属构造\/部件,67.418603
1692,32.1538,-157.4795,215.0876,0.0661,BDN,布兰迪维因不动产信托,,89.0526331
1693,0.0358,0.0513,0.0667,0.0629,BWP,Boardwalk Pipeline Partners LP,管道,10.22033979
1694,0.0,0.0,0.0,362.1821,KMT,肯纳金属,手工\/机器工具\r,-45.60493644
1695,709.5372,998.5211,1049.0704,0.1436,ORBK,奥宝科技,,36.33333315
1696,703.4002,0.1266,0.1507,1051.6432,SXT,Sensient Technologies Corp.,化学制品,25.21631287
1697,0.1598,0.1677,0.1396,0.123,RLI,RLI保险,保险,26.21235585
1698,736.1645,798.6824,1036.1894,1046.5198,SSD,"Simpson Manufacturing Co., Inc.",建筑材料,34.8064502
1699,-1.828,-10.9328,-2.4788,-2.7728,CSOD,"Cornerstone OnDemand, Inc.",软件,-43.3999998
1700,0.2563,0.2692,0.3262,0.3525,SLGN,西尔格控股公司,,10.60392213
1701,0.0673,0.0776,0.0879,0.1655,RLGY,Realogy Holdings Corp.,房地产,15.9041087
1702,510.9721,0.062,-0.0915,-0.1264,THS,树屋食品,,-12.91219509
1703,586.0448,0.1291,0.1208,0.0,MAXR,Maxar Technologies Ltd.,,
1704,0.0,0.0,0.0,351.2035,MYGN,万基遗传,,47.96629136
1705,0.0751,0.112,-0.0796,0.0898,SSWN,Seaspan Corp.,,-13.37037071
1706,0.0,0.0,536.3488,0.0,SUM,"Summit Materials, Inc.",,50.32075758
1707,0.1614,0.1375,0.1246,0.1389,IBA,Industrias Bachoco SAB de CV,食品,14.02352239
1708,664.2834,795.7085,0.0839,0.0579,COLB,哥伦比亚银行系统,银行,22.36464134
1709,0.0,0.0,0.0,0.0,BKFS,"BLACK KNIGHT FINANCIAL SERVICES, INC.",,64.2537286
1710,0.0,0.0,0.0,0.0,NVG,Nuveen Enhanced AMT-Free Municipal Credit Opportunities Fund,股权,29.26000023
1711,0.0,0.0,0.0,0.0,EWC,加拿大ETF-iShares MSCI,债务\r,-83.0571434
1712,-5649.6721,-0.3793,-0.5556,-0.8045,FOLD,爱美医疗,生物技术和制药,-10.57046973
1713,0.151,0.1179,0.0663,0.0,STN,斯坦泰克,商业服务,28.20652206
1714,0.2123,-242.3743,737.2263,0.1027,OUT,"OUTFRONT Media, Inc.",,32.16666469
1715,0.0,0.0,0.0,0.0,CACQ,Caesars Acquisition Company - Class A,,4.73273966
1716,0.2912,-0.2419,-0.3036,-0.0672,SM,SM Energy Co.,,-2.66868698
1717,0.1344,538.798,1463.2213,0.1929,BID,苏富比,商业服务,44.37007821
1718,-351.6087,-0.4822,-0.1825,-0.0028,MDCO,麦迪逊医药,生物技术,-23.41520469
1719,0.2122,0.2222,0.4045,0.1959,IDCC,"InterDigital, Inc.",电信,9.65261988
1720,0.1317,0.1517,0.1508,0.1226,CXW,"CoreCivic, Inc.",商业服务,13.28342251
1721,0.0,0.0,0.0,0.2427,SFM,"Sprouts Farmers Markets, Inc.",,26.85542333
1722,-141.8226,0.0691,134.3939,40.6725,USM,United States Cellular Corp.,,61.6428577
1723,0.0979,0.0982,0.1022,0.0522,NGHC,National General Holdings Corp.,保险,20.0291974
1724,0.0,0.0,0.0,-51.2126,CCMP,卡伯特微电子,半导体,39.88811399
1725,0.0,0.0,0.0,0.0,JJSF,JJSF食品,,38.33578593
1726,0.0751,0.112,-0.0796,0.0898,SSWA,Seaspan Corp.,,
1727,0.0819,0.0944,0.0979,0.0906,NWE,NorthWestern Corp.,,17.30678359
1728,0.05,-0.0383,0.2539,0.2392,OAK,橡树资本,,13.10289433
1729,0.156,0.1602,0.1908,0.28,GATX,GATX Corp.,,12.21939604
1730,2588.2353,4300.0,3755.5556,1821.267,JBT,约翰宾技术,多元化制造商,40.41850254
1731,4.8435,-0.0001,-0.0003,-1.1811,SE,光谱能源,管道,15.90999985
1732,-0.2108,-2743.5,-3870.339,-0.6631,ASND,Ascendis Pharma A\/S,,-25.08273528
1733,0.0791,0.0735,0.0764,0.0771,FULT,富尔顿金融,银行,17.74193535
1734,0.0,-3.8165,-2.0853,2.8285,AVLR,"Avalara, Inc.",,
1735,0.0,0.0,0.0,0.0,KWN,Kennedy Wilson Holdings Inc Pfd,,2532.00002608
1736,-0.033,0.0559,109.4506,0.0321,TDI,"Telephone & Data Systems, Inc.",,13.16666639
1737,-1.7165,-3.9607,-9434.1905,-1.0662,AERI,"Aerie Pharmaceuticals, Inc.",生物技术和制药,-21.49999895
1738,-77.645,114.5773,173.7707,155.3633,DOC,Physicians Realty Trust,,72.04545667
1739,0.0972,1993.6515,1190.2165,528.0678,TREE,"LendingTree, Inc.",,107.90697196
1740,-0.033,0.0559,109.4506,0.0321,TDS,美国电话数据系统公司,,65.84615704
1741,0.0968,0.0822,0.0777,0.0854,IBOC,国际银行,银行,21.43564339
1742,-0.033,0.0559,109.4506,0.0321,TDE,"Telephone & Data Systems, Inc.",,13.050505
1743,0.0,0.0,0.0,0.0,DDS,狄乐百货,零售,17.35699851
1744,-172.5286,0.0784,-0.1199,0.2446,SKYW,西空航空,,-17.48407633
1745,0.1889,0.1579,0.124,-0.0994,AFSI,安姆塔斯特金融服务公司,保险,6.10924339
1746,972.4211,761.8554,382.3293,552.1893,FNGN,"Financial Engines, Inc.",多元化金融服务,97.66304005
1747,0.0355,-0.2596,-0.1685,0.0575,ENLC,EnLink Midstream LLC,,-6.22529651
1748,1292.4903,2353.1897,0.2361,0.2362,AMN,"AMN Healthcare Services, Inc.",,27.69767284
1749,508.3997,582.1413,0.054,0.0597,FISK,Empire State Realty OP LP,,45.56368333
1750,-0.0195,-0.1715,-0.1155,0.0134,SID,巴西国家黑色冶金,钢铁,6.40624999
1751,551.5351,-0.1603,1144.0217,881.7853,WTS,沃茨水工业,,34.01639264
1752,-0.1473,-0.7764,0.3585,468.5857,LAUR,"Laureate Education, Inc.",,5.47101465
1753,0.1093,0.118,0.1409,0.1341,AB,联博控股,,13.02690538
1754,0.0,0.0,0.0,397.3042,AIT,应用工业技术公司,机械-多元,88.19276918
1755,508.3997,582.1413,0.054,0.0597,ESRT,"Empire State Realty Trust, Inc.",,45.34210463
1756,1091.3333,1559.102,1916.7138,0.0,FSV,FirstService Corp.,,85.67391116
1757,0.0,0.0,0.0,0.0,FUL,富乐,化学制品,23.85042881
1758,508.3997,582.1413,0.054,0.0597,ESBA,Empire State Realty OP LP,,45.1578949
1759,-203.0749,-0.0793,-0.0843,-0.0807,GLNG,Golar海运,运输,-13.15492909
1760,0.5116,2168.3168,-0.0005,1.2261,TPX,泰浦陛迪国际公司,,15.33136034
1761,197.8072,0.0585,0.0776,0.1331,RPAI,"Retail Properties of America, Inc.",,19.43939305
1762,0.0869,-0.0666,-0.0995,48.6116,DO,钻石海上钻探公司,,-7.53676463
1763,0.0709,0.0785,0.0739,444.4058,ONB,Old National Bancorp,银行,17.61904842
1764,-0.033,0.0559,109.4506,0.0321,TDJ,"Telephone & Data Systems, Inc.",,12.84848499
1765,508.3997,582.1413,0.054,0.0597,OGCP,Empire State Realty OP LP,,44.97368518
1766,0.0862,0.2088,0.0524,297.3877,GEL,Genesis Energy LP,管道,22.90999985
1767,528.1379,510.7725,404.0361,407.145,MMSI,"Merit Medical Systems, Inc.",医疗保健产品,123.88889217
1768,0.0411,0.1375,0.1038,0.0977,TWO,Two Harbors Investment Corp.,,15.8118816
1769,0.2243,0.2588,0.19,0.2369,SAVE,"Spirit Airlines, Inc.",,10.90957462
1770,0.0,0.0,0.0,0.0,MOG.A,"Moog, Inc.",,30.10000193
1771,0.0938,0.1276,0.147,0.1911,HTHT,华住酒店集团,住宿,25.20000147
1772,0.0,0.0,0.0,0.0371,LM,美盛集团,,33.72448836
1773,0.0,0.0,0.0,0.0,MOG.B,"Moog, Inc.",,30.07307897
1774,0.0,0.0,0.0,40.4589,EPC,Edgewell Personal Care Co.,,16.18808729
1775,-1.211,-8270.4237,0.0008,-1.5038,HRTX,"Heron Therapeutics, Inc.",,-13.5017427
1776,-0.4889,301.0815,-0.1321,-0.4147,HZNP,Horizon Pharma Plc,生物技术和制药,-16.25000023
1777,0.0,0.0,0.0,0.0,BBBY,3B家居,零售,4.2186838
1778,1.4285,0.3693,0.2295,0.2268,QD,趣店集团,,
1779,0.0,0.0,0.0,0.0,CBSHP,"Commerce Bancshares, Inc. (Missouri)",,9.95019171
1780,0.0,0.0,0.0,0.0,WAFD,"Washington Federal, Inc.",银行,17.60752675
1781,-0.3974,-0.4399,0.1431,314.7016,DBC,商品指数ETF-PowerShares DB,环球,-7.12552299
1782,181.7572,-0.4038,360.8341,652.6749,AVNS,AVANOS MEDICAL INC,,
1783,-270.0,908.0668,505.3638,1017.0588,NUVA,纽瓦索器材,,78.10144866
1784,55.6921,-0.0896,0.0533,-22.6271,GFI,金田,采矿,17.79999945
1785,-0.2054,-0.4347,-0.0672,0.0,AUY,"Yamana Gold, Inc.",,-8.81818173
1786,0.0,0.0,0.0,0.0,ZUO,"Zuora, Inc.",,
1787,0.0,0.0,0.0,0.0,NGHCZ,National General Holdings Corp.,,18.81751868
1788,0.0,0.0,0.0,267.7565,CLNC,"Colony Credit Real Estate, Inc.",,
1789,0.1426,0.1172,0.0514,0.077,WCC,西科国际有限公司,销售\/批发\r,27.8095258
1790,0.0,0.0,0.0,0.0,GFNCP,General Finance Corp.,,-264.4615466
1791,664.3942,952.5758,868.7248,905.636,EBS,"Emergent BioSolutions, Inc.",生物技术,48.63716754
1792,722.4291,690.4735,841.1295,445.7554,SFNC,Simmons First National Corp.,银行,9.47284298
1793,614.3109,0.335,0.0004,1.1553,VLP,Valero Energy Partners LP,,14.41758254
1794,338.9499,170.6924,336.7199,0.0695,CXP,"Columbia Property Trust, Inc.",,33.79411662
1795,0.0,0.0,0.0,0.3557,HRG,哈宾格投资,控股公司-多元经营\r,60.90908951
1796,0.0,0.0,0.0,0.0,NGHCO,National General Holdings Corp.,,18.62043806
1797,0.249,0.5663,0.6336,0.2179,OI,欧伊诺公司,,13.14062506
1798,0.0,0.0,0.0,364.9892,BECN,"Beacon Roofing Supply, Inc.",销售\/批发\r,23.49411618
1799,0.0,0.0,0.0,99.5436,IIVI,II￢I Incorporated,电子,39.8623848
1800,-1.2813,0.2148,-684.5638,0.362,KBR,KBR科技,工程建设,-44.72092842
1801,0.0821,244.3176,-0.0302,-24.5211,ORIG,"Ocean Rig UDW, Inc.",油气,12.72844894
1802,262.5822,609.4863,1017.4745,0.106,FCB,"FCB Financial Holdings, Inc.",,25.08658104
1803,-0.9319,0.0,0.0,-0.3447,WMGI,Wright Medical Group NV,,-6.06666683
1804,0.0,0.0,0.0,0.0,NYMTO,"New York Mortgage Trust, Inc.",,48.2344017
1805,0.0,0.0,0.0,0.0,LEXEA,"Liberty Expedia Holdings, Inc.",,1.19180157
1806,0.0,0.0,0.0,0.0,NGHCP,National General Holdings Corp.,,18.46715266
1807,-0.0747,-0.3891,272.1268,0.0,IAG,IAMGOLD Corp.,采矿,48.08333425
1808,1182.8537,0.1325,795.2663,0.1713,WERN,沃纳企业公司,运输,34.08256916
1809,181.7572,-0.4038,360.8341,652.6749,HYH,"Halyard Health, Inc.",,67.35293929
1810,412.6992,0.0,459.6768,0.0665,PEB,Pebblebrook Hotel Trust,,61.00000279
1811,922.5403,801.2107,0.0876,647.0592,BDC,百通公司,,24.75471551
1812,0.0,0.0,0.0,558.0892,WNS,WNS (Holdings) Ltd.,,48.47272594
